;OTIMIZADOR;MODELO;CLASSES;SEED;Hidden Layers;Alpha;Activation;Fitness
967;SA;MLP;4;5000;176;0.49;identity;-0.65
968;SA;MLP;4;5000;176;0.49;identity;-0.65
969;SA;MLP;4;5000;254;0.56;identity;-0.675
970;SA;MLP;4;5000;254;0.56;identity;-0.675
971;SA;MLP;4;5000;254;0.56;identity;-0.675
972;SA;MLP;4;5000;254;0.56;identity;-0.675
973;SA;MLP;4;5000;254;0.56;identity;-0.675
974;SA;MLP;4;5000;254;0.56;identity;-0.675
975;SA;MLP;4;5000;254;0.56;identity;-0.675
976;SA;MLP;4;5000;254;0.56;identity;-0.675
977;SA;MLP;4;5000;254;0.56;identity;-0.675
978;SA;MLP;4;5000;254;0.56;identity;-0.675
979;SA;MLP;4;5000;254;0.56;identity;-0.675
980;SA;MLP;4;5000;254;0.56;identity;-0.675
981;SA;MLP;4;5000;254;0.56;identity;-0.675
982;SA;MLP;4;5000;254;0.56;identity;-0.675
983;SA;MLP;4;5000;254;0.56;identity;-0.675
984;SA;MLP;4;5000;254;0.56;identity;-0.675
985;SA;MLP;4;5000;254;0.56;identity;-0.675
986;SA;MLP;4;5000;254;0.56;identity;-0.675
987;SA;MLP;4;5000;254;0.56;identity;-0.675
988;SA;MLP;4;5000;254;0.56;identity;-0.675
989;SA;MLP;4;5000;254;0.56;identity;-0.675
990;SA;MLP;4;5000;254;0.56;identity;-0.675
991;SA;MLP;4;5000;254;0.56;identity;-0.675
992;SA;MLP;4;5000;254;0.56;identity;-0.675
993;SA;MLP;4;5000;254;0.56;identity;-0.675
994;SA;MLP;4;5000;254;0.56;identity;-0.675
995;SA;MLP;4;5000;254;0.56;identity;-0.675
996;SA;MLP;4;5000;254;0.56;identity;-0.675
997;SA;MLP;4;5000;254;0.56;identity;-0.675
998;SA;MLP;4;5000;254;0.56;identity;-0.675
999;SA;MLP;4;5000;254;0.56;identity;-0.675
1000;SA;MLP;4;5000;254;0.56;identity;-0.675
1001;SA;MLP;4;5000;254;0.56;identity;-0.675
1002;SA;MLP;4;5000;254;0.56;identity;-0.675
1003;SA;MLP;4;5000;254;0.56;identity;-0.675
1004;SA;MLP;4;5000;254;0.56;identity;-0.675
1005;SA;MLP;4;5000;254;0.56;identity;-0.675
1006;SA;MLP;4;5000;254;0.56;identity;-0.675
1007;SA;MLP;4;5000;254;0.56;identity;-0.675
1008;SA;MLP;4;5000;254;0.56;identity;-0.675
1009;SA;MLP;4;5000;254;0.56;identity;-0.675
1010;SA;MLP;4;5000;254;0.56;identity;-0.675
1011;SA;MLP;4;5000;254;0.56;identity;-0.675
1012;SA;MLP;4;5000;254;0.56;identity;-0.675
1013;SA;MLP;4;5000;254;0.56;identity;-0.675
1014;SA;MLP;4;5000;254;0.56;identity;-0.675
1015;SA;MLP;4;5000;254;0.56;identity;-0.675
1016;SA;MLP;4;5000;254;0.56;identity;-0.675
1017;SA;MLP;4;5000;254;0.56;identity;-0.675
1018;SA;MLP;4;5000;254;0.56;identity;-0.675
1019;SA;MLP;4;5000;254;0.56;identity;-0.675
1020;SA;MLP;4;5000;254;0.56;identity;-0.675
1021;SA;MLP;4;5000;254;0.56;identity;-0.675
1022;SA;MLP;4;5000;254;0.56;identity;-0.675
1023;SA;MLP;4;5000;254;0.56;identity;-0.675
1024;SA;MLP;4;5000;254;0.56;identity;-0.675
1025;SA;MLP;4;5000;254;0.56;identity;-0.675
1026;SA;MLP;4;5000;254;0.56;identity;-0.675
1027;SA;MLP;4;5000;254;0.56;identity;-0.675
1028;SA;MLP;4;5000;254;0.56;identity;-0.675
1029;SA;MLP;4;5000;254;0.56;identity;-0.675
1030;SA;MLP;4;5000;254;0.56;identity;-0.675
1031;SA;MLP;4;5000;254;0.56;identity;-0.675
1032;SA;MLP;4;5000;254;0.56;identity;-0.675
1033;SA;MLP;4;5000;254;0.56;identity;-0.675
1034;SA;MLP;4;5000;254;0.56;identity;-0.675
1035;SA;MLP;4;5000;254;0.56;identity;-0.675
1036;SA;MLP;4;5000;254;0.56;identity;-0.675
1037;SA;MLP;4;5000;254;0.56;identity;-0.675
1038;SA;MLP;4;5000;254;0.56;identity;-0.675
1039;SA;MLP;4;5000;254;0.56;identity;-0.675
1040;SA;MLP;4;5000;254;0.56;identity;-0.675
1041;SA;MLP;4;5000;254;0.56;identity;-0.675
1042;SA;MLP;4;5000;254;0.56;identity;-0.675
1043;SA;MLP;4;5000;254;0.56;identity;-0.675
1044;SA;MLP;4;5000;254;0.56;identity;-0.675
1045;SA;MLP;4;5000;254;0.56;identity;-0.675
1046;SA;MLP;4;5000;254;0.56;identity;-0.675
1047;SA;MLP;4;5000;254;0.56;identity;-0.675
1048;SA;MLP;4;5000;254;0.56;identity;-0.675
1049;SA;MLP;4;5000;254;0.56;identity;-0.675
1050;SA;MLP;4;5000;254;0.56;identity;-0.675
1051;SA;MLP;4;5000;254;0.56;identity;-0.675
1052;SA;MLP;4;5000;254;0.56;identity;-0.675
1053;SA;MLP;4;5000;254;0.56;identity;-0.675
1054;SA;MLP;4;5000;254;0.56;identity;-0.675
1055;SA;MLP;4;5000;254;0.56;identity;-0.675
1056;SA;MLP;4;5000;254;0.56;identity;-0.675
1057;SA;MLP;4;5000;254;0.56;identity;-0.675
1058;SA;MLP;4;5000;254;0.56;identity;-0.675
1059;SA;MLP;4;5000;254;0.56;identity;-0.675
1060;SA;MLP;4;5000;254;0.56;identity;-0.675
1061;SA;MLP;4;5000;254;0.56;identity;-0.675
1062;SA;MLP;4;5000;254;0.56;identity;-0.675
1063;SA;MLP;4;5000;254;0.56;identity;-0.675
1064;SA;MLP;4;5000;254;0.56;identity;-0.675
1065;SA;MLP;4;5000;254;0.56;identity;-0.675
1066;SA;MLP;4;5000;254;0.56;identity;-0.675
1067;SA;MLP;4;5000;254;0.56;identity;-0.675
1068;SA;MLP;4;5000;254;0.56;identity;-0.675
1069;SA;MLP;4;5000;254;0.56;identity;-0.675
1070;SA;MLP;4;5000;254;0.56;identity;-0.675
1071;SA;MLP;4;5000;254;0.56;identity;-0.675
1072;SA;MLP;4;5000;254;0.56;identity;-0.675
1073;SA;MLP;4;5000;254;0.56;identity;-0.675
1074;SA;MLP;4;5000;254;0.56;identity;-0.675
1075;SA;MLP;4;5000;254;0.56;identity;-0.675
1076;SA;MLP;4;5000;254;0.56;identity;-0.675
1077;SA;MLP;4;5000;254;0.56;identity;-0.675
1078;SA;MLP;4;5000;254;0.56;identity;-0.675
1079;SA;MLP;4;5000;254;0.56;identity;-0.675
1080;SA;MLP;4;5000;254;0.56;identity;-0.675
1081;SA;MLP;4;5000;254;0.56;identity;-0.675
1082;SA;MLP;4;5000;254;0.56;identity;-0.675
1083;SA;MLP;4;5000;254;0.56;identity;-0.675
1084;SA;MLP;4;5000;254;0.56;identity;-0.675
1085;SA;MLP;4;5000;254;0.56;identity;-0.675
1086;SA;MLP;4;5000;254;0.56;identity;-0.675
1087;SA;MLP;4;5000;254;0.56;identity;-0.675
1088;SA;MLP;4;5000;254;0.56;identity;-0.675
1089;SA;MLP;4;5000;254;0.56;identity;-0.675
1090;SA;MLP;4;5000;254;0.56;identity;-0.675
1091;SA;MLP;4;5000;254;0.56;identity;-0.675
1092;SA;MLP;4;5000;254;0.56;identity;-0.675
1093;SA;MLP;4;5000;254;0.56;identity;-0.675
1094;SA;MLP;4;5000;254;0.56;identity;-0.675
1095;SA;MLP;4;5000;254;0.56;identity;-0.675
1096;SA;MLP;4;5000;254;0.56;identity;-0.675
1097;SA;MLP;4;5000;254;0.56;identity;-0.675
1098;SA;MLP;4;5000;254;0.56;identity;-0.675
1099;SA;MLP;4;5000;254;0.56;identity;-0.675
1100;SA;MLP;4;5000;254;0.56;identity;-0.675
1101;SA;MLP;4;5000;254;0.56;identity;-0.675
1102;SA;MLP;4;5000;254;0.56;identity;-0.675
1103;SA;MLP;4;5000;254;0.56;identity;-0.675
1104;SA;MLP;4;5000;254;0.56;identity;-0.675
1105;SA;MLP;4;5000;254;0.56;identity;-0.675
1106;SA;MLP;4;5000;254;0.56;identity;-0.675
1107;SA;MLP;4;5000;254;0.56;identity;-0.675
1108;SA;MLP;4;5000;254;0.56;identity;-0.675
1109;SA;MLP;4;5000;254;0.56;identity;-0.675
1110;SA;MLP;4;5000;254;0.56;identity;-0.675
1111;SA;MLP;4;5000;254;0.56;identity;-0.675
1112;SA;MLP;4;5000;254;0.56;identity;-0.675
1113;SA;MLP;4;5000;254;0.56;identity;-0.675
1114;SA;MLP;4;5000;254;0.56;identity;-0.675
1115;SA;MLP;4;5000;254;0.56;identity;-0.675
1116;SA;MLP;4;5000;254;0.56;identity;-0.675
1117;SA;MLP;4;5000;254;0.56;identity;-0.675
1118;SA;MLP;4;5000;254;0.56;identity;-0.675
1119;SA;MLP;4;5000;254;0.56;identity;-0.675
1120;SA;MLP;4;5000;254;0.56;identity;-0.675
1121;SA;MLP;4;5000;254;0.56;identity;-0.675
1122;SA;MLP;4;5000;254;0.56;identity;-0.675
1123;SA;MLP;4;5000;254;0.56;identity;-0.675
1124;SA;MLP;4;5000;254;0.56;identity;-0.675
1125;SA;MLP;4;5000;254;0.56;identity;-0.675
1126;SA;MLP;4;5000;254;0.56;identity;-0.675
1127;SA;MLP;4;5000;254;0.56;identity;-0.675
1128;SA;MLP;4;5000;254;0.56;identity;-0.675
1129;SA;MLP;4;5000;254;0.56;identity;-0.675
