;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;25;280;gbtree;0.3605;0.1596;-0.525
1;26;280;gbtree;0.4729;0.5579;-0.5250000000000001
2;26;280;gbtree;0.5291;0.757;-0.55
3;26;280;gbtree;0.5291;0.757;-0.55
4;26;280;gbtree;0.5291;0.757;-0.55
5;26;280;gbtree;0.5291;0.757;-0.55
6;26;280;gbtree;0.5291;0.757;-0.55
7;26;280;gbtree;0.5291;0.757;-0.55
8;26;280;gbtree;0.5291;0.757;-0.55
9;95;317;gbtree;0.6225;0.8047;-0.575
10;95;317;gbtree;0.6225;0.8047;-0.575
11;95;317;gbtree;0.6225;0.8047;-0.575
12;95;317;gbtree;0.6225;0.8047;-0.575
13;95;317;gbtree;0.6225;0.8047;-0.575
14;95;317;gbtree;0.6225;0.8047;-0.575
