;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;239;35;gblinear;0.98;0.975;-0.15000000000000002
1;140;370;gbtree;0.755;0.8300000000000001;-0.525
2;140;370;gbtree;0.755;0.8300000000000001;-0.525
3;140;370;gbtree;0.755;0.8300000000000001;-0.525
4;140;370;gbtree;0.755;0.8300000000000001;-0.525
5;140;370;gbtree;0.755;0.8300000000000001;-0.525
6;140;370;gbtree;0.755;0.8300000000000001;-0.525
7;140;370;gbtree;0.755;0.8300000000000001;-0.525
8;272;101;gbtree;0.5;0.595;-0.55
9;272;101;gbtree;0.5;0.595;-0.55
10;272;101;gbtree;0.5;0.595;-0.55
11;272;101;gbtree;0.5;0.595;-0.55
12;272;101;gbtree;0.5;0.595;-0.55
13;272;101;gbtree;0.5;0.595;-0.55
14;272;101;gbtree;0.5;0.595;-0.55
15;272;101;gbtree;0.5;0.595;-0.55
16;272;101;gbtree;0.5;0.595;-0.55
17;272;101;gbtree;0.5;0.595;-0.55
18;272;101;gbtree;0.5;0.595;-0.55
19;272;101;gbtree;0.5;0.595;-0.55
20;272;101;gbtree;0.5;0.595;-0.55
21;272;101;gbtree;0.5;0.595;-0.55
22;272;101;gbtree;0.5;0.595;-0.55
23;272;101;gbtree;0.5;0.595;-0.55
24;272;101;gbtree;0.5;0.595;-0.55
25;272;101;gbtree;0.5;0.595;-0.55
26;272;101;gbtree;0.5;0.595;-0.55
27;272;101;gbtree;0.5;0.595;-0.55
28;272;101;gbtree;0.5;0.595;-0.55
29;272;101;gbtree;0.5;0.595;-0.55
30;272;101;gbtree;0.5;0.595;-0.55
31;272;101;gbtree;0.5;0.595;-0.55
32;272;101;gbtree;0.5;0.595;-0.55
33;272;101;gbtree;0.5;0.595;-0.55
34;272;101;gbtree;0.5;0.595;-0.55
35;272;101;gbtree;0.5;0.595;-0.55
36;272;101;gbtree;0.5;0.595;-0.55
37;272;101;gbtree;0.5;0.595;-0.55
38;272;101;gbtree;0.5;0.595;-0.55
39;272;101;gbtree;0.5;0.595;-0.55
40;272;101;gbtree;0.5;0.595;-0.55
41;272;101;gbtree;0.5;0.595;-0.55
42;272;101;gbtree;0.5;0.595;-0.55
43;272;101;gbtree;0.5;0.595;-0.55
44;272;101;gbtree;0.5;0.595;-0.55
45;272;101;gbtree;0.5;0.595;-0.55
46;272;101;gbtree;0.5;0.595;-0.55
47;272;101;gbtree;0.5;0.595;-0.55
48;272;101;gbtree;0.5;0.595;-0.55
49;272;101;gbtree;0.5;0.595;-0.55
50;272;101;gbtree;0.5;0.595;-0.55
51;272;101;gbtree;0.5;0.595;-0.55
52;272;101;gbtree;0.5;0.595;-0.55
53;272;101;gbtree;0.5;0.595;-0.55
54;272;101;gbtree;0.5;0.595;-0.55
55;272;101;gbtree;0.5;0.595;-0.55
56;272;101;gbtree;0.5;0.595;-0.55
57;272;101;gbtree;0.5;0.595;-0.55
58;272;101;gbtree;0.5;0.595;-0.55
59;272;101;gbtree;0.5;0.595;-0.55
60;272;101;gbtree;0.5;0.595;-0.55
61;272;101;gbtree;0.5;0.595;-0.55
62;272;101;gbtree;0.5;0.595;-0.55
63;272;101;gbtree;0.5;0.595;-0.55
64;272;101;gbtree;0.5;0.595;-0.55
65;272;101;gbtree;0.5;0.595;-0.55
66;272;101;gbtree;0.5;0.595;-0.55
67;272;101;gbtree;0.5;0.595;-0.55
68;272;101;gbtree;0.5;0.595;-0.55
69;272;101;gbtree;0.5;0.595;-0.55
70;272;101;gbtree;0.5;0.595;-0.55
71;272;101;gbtree;0.5;0.595;-0.55
72;272;101;gbtree;0.5;0.595;-0.55
73;272;101;gbtree;0.5;0.595;-0.55
74;272;101;gbtree;0.5;0.595;-0.55
75;272;101;gbtree;0.5;0.595;-0.55
76;272;101;gbtree;0.5;0.595;-0.55
77;272;101;gbtree;0.5;0.595;-0.55
78;272;101;gbtree;0.5;0.595;-0.55
79;272;101;gbtree;0.5;0.595;-0.55
80;272;101;gbtree;0.5;0.595;-0.55
81;272;101;gbtree;0.5;0.595;-0.55
82;272;101;gbtree;0.5;0.595;-0.55
83;272;101;gbtree;0.5;0.595;-0.55
84;272;101;gbtree;0.5;0.595;-0.55
85;272;101;gbtree;0.5;0.595;-0.55
86;272;101;gbtree;0.5;0.595;-0.55
87;272;101;gbtree;0.5;0.595;-0.55
88;272;101;gbtree;0.5;0.595;-0.55
89;272;101;gbtree;0.5;0.595;-0.55
90;272;101;gbtree;0.5;0.595;-0.55
91;272;101;gbtree;0.5;0.595;-0.55
92;272;101;gbtree;0.5;0.595;-0.55
93;272;101;gbtree;0.5;0.595;-0.55
94;272;101;gbtree;0.5;0.595;-0.55
95;272;101;gbtree;0.5;0.595;-0.55
96;272;101;gbtree;0.5;0.595;-0.55
97;272;101;gbtree;0.5;0.595;-0.55
98;272;101;gbtree;0.5;0.595;-0.55
99;272;101;gbtree;0.5;0.595;-0.55
100;272;101;gbtree;0.5;0.595;-0.55
101;272;101;gbtree;0.5;0.595;-0.55
102;272;101;gbtree;0.5;0.595;-0.55
103;272;101;gbtree;0.5;0.595;-0.55
104;272;101;gbtree;0.5;0.595;-0.55
105;272;101;gbtree;0.5;0.595;-0.55
106;272;101;gbtree;0.5;0.595;-0.55
107;272;101;gbtree;0.5;0.595;-0.55
108;272;101;gbtree;0.5;0.595;-0.55
109;272;101;gbtree;0.5;0.595;-0.55
110;272;101;gbtree;0.5;0.595;-0.55
111;272;101;gbtree;0.5;0.595;-0.55
112;272;101;gbtree;0.5;0.595;-0.55
113;272;101;gbtree;0.5;0.595;-0.55
114;272;101;gbtree;0.5;0.595;-0.55
115;272;101;gbtree;0.5;0.595;-0.55
116;272;101;gbtree;0.5;0.595;-0.55
