;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;156;272;gbtree;0.1219;0.0611;-0.5250000000000001
1;263;129;gbtree;0.3387;0.1496;-0.55
2;263;129;gbtree;0.3387;0.1496;-0.55
3;263;129;gbtree;0.3387;0.1496;-0.55
4;263;129;gbtree;0.3387;0.1496;-0.55
5;263;129;gbtree;0.3387;0.1496;-0.55
6;263;129;gbtree;0.3387;0.1496;-0.55
7;263;129;gbtree;0.3387;0.1496;-0.55
8;269;137;gbtree;0.1802;0.046;-0.575
9;269;137;gbtree;0.1802;0.046;-0.575
10;269;137;gbtree;0.1802;0.046;-0.575
11;269;137;gbtree;0.1802;0.046;-0.575
12;269;137;gbtree;0.1802;0.046;-0.575
13;269;137;gbtree;0.1802;0.046;-0.575
14;269;137;gbtree;0.1802;0.046;-0.575
