;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;129;197;gblinear;0.58;0.14;-0.4
1;266;215;gbtree;0.645;0.435;-0.47500000000000003
2;266;215;gbtree;0.645;0.435;-0.47500000000000003
3;266;215;gbtree;0.645;0.435;-0.47500000000000003
4;266;215;gbtree;0.645;0.435;-0.47500000000000003
5;274;397;gbtree;0.87;0.8250000000000001;-0.5
6;274;397;gbtree;0.87;0.8250000000000001;-0.5
7;274;397;gbtree;0.87;0.8250000000000001;-0.5
8;274;397;gbtree;0.87;0.8250000000000001;-0.5
9;274;397;gbtree;0.87;0.8250000000000001;-0.5
10;274;397;gbtree;0.87;0.8250000000000001;-0.5
11;274;397;gbtree;0.87;0.8250000000000001;-0.5
12;274;397;gbtree;0.87;0.8250000000000001;-0.5
13;274;397;gbtree;0.87;0.8250000000000001;-0.5
14;274;397;gbtree;0.87;0.8250000000000001;-0.5
15;274;397;gbtree;0.87;0.8250000000000001;-0.5
16;274;397;gbtree;0.87;0.8250000000000001;-0.5
17;274;397;gbtree;0.87;0.8250000000000001;-0.5
18;130;244;gbtree;0.515;0.8200000000000001;-0.5250000000000001
19;130;244;gbtree;0.515;0.8200000000000001;-0.5250000000000001
20;130;244;gbtree;0.515;0.8200000000000001;-0.5250000000000001
21;130;244;gbtree;0.515;0.8200000000000001;-0.5250000000000001
22;130;244;gbtree;0.515;0.8200000000000001;-0.5250000000000001
23;130;244;gbtree;0.515;0.8200000000000001;-0.5250000000000001
24;130;244;gbtree;0.515;0.8200000000000001;-0.5250000000000001
25;130;244;gbtree;0.515;0.8200000000000001;-0.5250000000000001
26;130;244;gbtree;0.515;0.8200000000000001;-0.5250000000000001
27;130;244;gbtree;0.515;0.8200000000000001;-0.5250000000000001
28;130;244;gbtree;0.515;0.8200000000000001;-0.5250000000000001
29;130;244;gbtree;0.515;0.8200000000000001;-0.5250000000000001
30;130;244;gbtree;0.515;0.8200000000000001;-0.5250000000000001
31;130;244;gbtree;0.515;0.8200000000000001;-0.5250000000000001
32;130;244;gbtree;0.515;0.8200000000000001;-0.5250000000000001
33;130;244;gbtree;0.515;0.8200000000000001;-0.5250000000000001
34;130;244;gbtree;0.515;0.8200000000000001;-0.5250000000000001
35;130;244;gbtree;0.515;0.8200000000000001;-0.5250000000000001
36;130;244;gbtree;0.515;0.8200000000000001;-0.5250000000000001
37;130;244;gbtree;0.515;0.8200000000000001;-0.5250000000000001
38;130;244;gbtree;0.515;0.8200000000000001;-0.5250000000000001
39;130;244;gbtree;0.515;0.8200000000000001;-0.5250000000000001
40;130;244;gbtree;0.515;0.8200000000000001;-0.5250000000000001
41;130;244;gbtree;0.515;0.8200000000000001;-0.5250000000000001
42;357;395;gbtree;0.835;0.985;-0.55
43;357;395;gbtree;0.835;0.985;-0.55
44;357;395;gbtree;0.835;0.985;-0.55
45;357;395;gbtree;0.835;0.985;-0.55
46;357;395;gbtree;0.835;0.985;-0.55
47;357;395;gbtree;0.835;0.985;-0.55
48;357;395;gbtree;0.835;0.985;-0.55
49;357;395;gbtree;0.835;0.985;-0.55
50;357;395;gbtree;0.835;0.985;-0.55
51;357;395;gbtree;0.835;0.985;-0.55
52;357;395;gbtree;0.835;0.985;-0.55
53;357;395;gbtree;0.835;0.985;-0.55
54;357;395;gbtree;0.835;0.985;-0.55
55;357;395;gbtree;0.835;0.985;-0.55
56;357;395;gbtree;0.835;0.985;-0.55
57;357;395;gbtree;0.835;0.985;-0.55
58;357;395;gbtree;0.835;0.985;-0.55
59;357;395;gbtree;0.835;0.985;-0.55
60;357;395;gbtree;0.835;0.985;-0.55
61;357;395;gbtree;0.835;0.985;-0.55
62;357;395;gbtree;0.835;0.985;-0.55
63;357;395;gbtree;0.835;0.985;-0.55
64;357;395;gbtree;0.835;0.985;-0.55
65;357;395;gbtree;0.835;0.985;-0.55
66;357;395;gbtree;0.835;0.985;-0.55
67;357;395;gbtree;0.835;0.985;-0.55
68;357;395;gbtree;0.835;0.985;-0.55
69;357;395;gbtree;0.835;0.985;-0.55
70;357;395;gbtree;0.835;0.985;-0.55
71;357;395;gbtree;0.835;0.985;-0.55
72;357;395;gbtree;0.835;0.985;-0.55
73;357;395;gbtree;0.835;0.985;-0.55
74;357;395;gbtree;0.835;0.985;-0.55
75;357;395;gbtree;0.835;0.985;-0.55
76;357;395;gbtree;0.835;0.985;-0.55
77;357;395;gbtree;0.835;0.985;-0.55
78;357;395;gbtree;0.835;0.985;-0.55
79;357;395;gbtree;0.835;0.985;-0.55
80;357;395;gbtree;0.835;0.985;-0.55
81;357;395;gbtree;0.835;0.985;-0.55
82;357;395;gbtree;0.835;0.985;-0.55
83;357;395;gbtree;0.835;0.985;-0.55
84;357;395;gbtree;0.835;0.985;-0.55
85;357;395;gbtree;0.835;0.985;-0.55
86;357;395;gbtree;0.835;0.985;-0.55
87;357;395;gbtree;0.835;0.985;-0.55
88;357;395;gbtree;0.835;0.985;-0.55
89;357;395;gbtree;0.835;0.985;-0.55
90;357;395;gbtree;0.835;0.985;-0.55
91;357;395;gbtree;0.835;0.985;-0.55
92;357;395;gbtree;0.835;0.985;-0.55
93;357;395;gbtree;0.835;0.985;-0.55
94;357;395;gbtree;0.835;0.985;-0.55
95;357;395;gbtree;0.835;0.985;-0.55
96;357;395;gbtree;0.835;0.985;-0.55
97;357;395;gbtree;0.835;0.985;-0.55
98;357;395;gbtree;0.835;0.985;-0.55
99;357;395;gbtree;0.835;0.985;-0.55
100;357;395;gbtree;0.835;0.985;-0.55
101;357;395;gbtree;0.835;0.985;-0.55
102;357;395;gbtree;0.835;0.985;-0.55
103;357;395;gbtree;0.835;0.985;-0.55
104;357;395;gbtree;0.835;0.985;-0.55
105;357;395;gbtree;0.835;0.985;-0.55
106;357;395;gbtree;0.835;0.985;-0.55
107;357;395;gbtree;0.835;0.985;-0.55
108;357;395;gbtree;0.835;0.985;-0.55
109;357;395;gbtree;0.835;0.985;-0.55
110;357;395;gbtree;0.835;0.985;-0.55
111;357;395;gbtree;0.835;0.985;-0.55
112;357;395;gbtree;0.835;0.985;-0.55
113;357;395;gbtree;0.835;0.985;-0.55
114;357;395;gbtree;0.835;0.985;-0.55
115;357;395;gbtree;0.835;0.985;-0.55
116;357;395;gbtree;0.835;0.985;-0.55
117;357;395;gbtree;0.835;0.985;-0.55
118;357;395;gbtree;0.835;0.985;-0.55
119;357;395;gbtree;0.835;0.985;-0.55
120;357;395;gbtree;0.835;0.985;-0.55
121;357;395;gbtree;0.835;0.985;-0.55
122;357;395;gbtree;0.835;0.985;-0.55
123;357;395;gbtree;0.835;0.985;-0.55
124;357;395;gbtree;0.835;0.985;-0.55
125;357;395;gbtree;0.835;0.985;-0.55
126;357;395;gbtree;0.835;0.985;-0.55
127;357;395;gbtree;0.835;0.985;-0.55
128;357;395;gbtree;0.835;0.985;-0.55
129;357;395;gbtree;0.835;0.985;-0.55
130;357;395;gbtree;0.835;0.985;-0.55
131;357;395;gbtree;0.835;0.985;-0.55
132;357;395;gbtree;0.835;0.985;-0.55
133;357;395;gbtree;0.835;0.985;-0.55
134;357;395;gbtree;0.835;0.985;-0.55
135;357;395;gbtree;0.835;0.985;-0.55
136;357;395;gbtree;0.835;0.985;-0.55
137;357;395;gbtree;0.835;0.985;-0.55
138;357;395;gbtree;0.835;0.985;-0.55
139;357;395;gbtree;0.835;0.985;-0.55
140;357;395;gbtree;0.835;0.985;-0.55
