;Hidden Layers;Alpha;Activation;Fitness
0;219;0.53;relu;-0.5
1;373;0.31;tanh;-0.55
2;373;0.31;tanh;-0.55
3;377;0.14;logistic;-0.6000000000000001
4;377;0.14;logistic;-0.6000000000000001
5;377;0.14;logistic;-0.6000000000000001
6;377;0.14;logistic;-0.6000000000000001
7;377;0.14;logistic;-0.6000000000000001
8;377;0.14;logistic;-0.6000000000000001
9;356;0.12;logistic;-0.625
10;356;0.12;logistic;-0.625
11;356;0.12;logistic;-0.625
12;356;0.12;logistic;-0.625
13;356;0.12;logistic;-0.625
14;356;0.12;logistic;-0.625
15;356;0.12;logistic;-0.625
16;356;0.12;logistic;-0.625
17;356;0.12;logistic;-0.625
18;356;0.12;logistic;-0.625
19;356;0.12;logistic;-0.625
20;356;0.12;logistic;-0.625
21;356;0.12;logistic;-0.625
22;356;0.12;logistic;-0.625
23;356;0.12;logistic;-0.625
24;356;0.12;logistic;-0.625
25;356;0.12;logistic;-0.625
26;356;0.12;logistic;-0.625
27;356;0.12;logistic;-0.625
28;356;0.12;logistic;-0.625
29;356;0.12;logistic;-0.625
30;356;0.12;logistic;-0.625
31;356;0.12;logistic;-0.625
32;356;0.12;logistic;-0.625
33;356;0.12;logistic;-0.625
34;356;0.12;logistic;-0.625
35;356;0.12;logistic;-0.625
36;356;0.12;logistic;-0.625
37;356;0.12;logistic;-0.625
38;356;0.12;logistic;-0.625
39;356;0.12;logistic;-0.625
40;356;0.12;logistic;-0.625
41;356;0.12;logistic;-0.625
42;356;0.12;logistic;-0.625
43;356;0.12;logistic;-0.625
44;356;0.12;logistic;-0.625
45;356;0.12;logistic;-0.625
46;356;0.12;logistic;-0.625
47;356;0.12;logistic;-0.625
48;356;0.12;logistic;-0.625
49;356;0.12;logistic;-0.625
50;356;0.12;logistic;-0.625
51;356;0.12;logistic;-0.625
52;356;0.12;logistic;-0.625
53;356;0.12;logistic;-0.625
54;356;0.12;logistic;-0.625
55;356;0.12;logistic;-0.625
56;356;0.12;logistic;-0.625
57;356;0.12;logistic;-0.625
58;356;0.12;logistic;-0.625
59;356;0.12;logistic;-0.625
60;356;0.12;logistic;-0.625
61;356;0.12;logistic;-0.625
62;356;0.12;logistic;-0.625
63;356;0.12;logistic;-0.625
64;356;0.12;logistic;-0.625
65;356;0.12;logistic;-0.625
66;356;0.12;logistic;-0.625
67;356;0.12;logistic;-0.625
68;356;0.12;logistic;-0.625
69;356;0.12;logistic;-0.625
70;356;0.12;logistic;-0.625
71;356;0.12;logistic;-0.625
72;356;0.12;logistic;-0.625
73;356;0.12;logistic;-0.625
74;356;0.12;logistic;-0.625
75;356;0.12;logistic;-0.625
76;356;0.12;logistic;-0.625
77;356;0.12;logistic;-0.625
78;356;0.12;logistic;-0.625
79;356;0.12;logistic;-0.625
80;356;0.12;logistic;-0.625
81;356;0.12;logistic;-0.625
82;356;0.12;logistic;-0.625
83;356;0.12;logistic;-0.625
84;356;0.12;logistic;-0.625
85;356;0.12;logistic;-0.625
86;356;0.12;logistic;-0.625
87;356;0.12;logistic;-0.625
88;356;0.12;logistic;-0.625
89;356;0.12;logistic;-0.625
90;356;0.12;logistic;-0.625
91;356;0.12;logistic;-0.625
92;356;0.12;logistic;-0.625
93;356;0.12;logistic;-0.625
94;356;0.12;logistic;-0.625
95;356;0.12;logistic;-0.625
96;356;0.12;logistic;-0.625
97;356;0.12;logistic;-0.625
