;OTIMIZADOR;MODELO;CLASSES;SEED;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
2052;PSO;RF;4;10000;24.0;136.0;6.0;4.0;-0.5
2053;PSO;RF;4;10000;24.0;136.0;6.0;4.0;-0.5
2054;PSO;RF;4;10000;24.0;136.0;6.0;4.0;-0.5
2055;PSO;RF;4;10000;24.0;136.0;6.0;4.0;-0.5
2056;PSO;RF;4;10000;24.0;136.0;6.0;4.0;-0.5
2057;PSO;RF;4;10000;24.0;136.0;6.0;4.0;-0.5
2058;PSO;RF;4;10000;24.0;136.0;6.0;4.0;-0.5
2059;PSO;RF;4;10000;24.0;136.0;6.0;4.0;-0.5
2060;PSO;RF;4;10000;24.0;136.0;6.0;4.0;-0.5
2061;PSO;RF;4;10000;24.0;136.0;6.0;4.0;-0.5
2062;PSO;RF;4;10000;24.0;136.0;6.0;4.0;-0.5
2063;PSO;RF;4;10000;24.0;136.0;6.0;4.0;-0.5
2064;PSO;RF;4;10000;24.0;136.0;6.0;4.0;-0.5
2065;PSO;RF;4;10000;24.0;136.0;6.0;4.0;-0.5
2066;PSO;RF;4;10000;24.0;136.0;6.0;4.0;-0.5
2067;PSO;RF;4;10000;24.0;136.0;6.0;4.0;-0.5
2068;PSO;RF;4;10000;24.0;136.0;6.0;4.0;-0.5
2069;PSO;RF;4;10000;24.0;136.0;6.0;4.0;-0.5
2070;PSO;RF;4;10000;24.0;136.0;6.0;4.0;-0.5
2071;PSO;RF;4;10000;24.0;136.0;6.0;4.0;-0.5
2072;PSO;RF;4;10000;24.0;136.0;6.0;4.0;-0.5
2073;PSO;RF;4;10000;24.0;136.0;6.0;4.0;-0.5
2074;PSO;RF;4;10000;24.0;136.0;6.0;4.0;-0.5
2075;PSO;RF;4;10000;24.0;136.0;6.0;4.0;-0.5
2076;PSO;RF;4;10000;24.0;136.0;6.0;4.0;-0.5
2077;PSO;RF;4;10000;24.0;136.0;6.0;4.0;-0.5
2078;PSO;RF;4;10000;24.0;136.0;6.0;4.0;-0.5
2079;PSO;RF;4;10000;24.0;136.0;6.0;4.0;-0.5
2080;PSO;RF;4;10000;24.0;136.0;6.0;4.0;-0.5
2081;PSO;RF;4;10000;24.0;136.0;6.0;4.0;-0.5
2082;PSO;RF;4;10000;24.0;136.0;6.0;4.0;-0.5
2083;PSO;RF;4;10000;24.0;136.0;6.0;4.0;-0.5
2084;PSO;RF;4;10000;24.0;136.0;6.0;4.0;-0.5
2085;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2086;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2087;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2088;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2089;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2090;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2091;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2092;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2093;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2094;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2095;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2096;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2097;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2098;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2099;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2100;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2101;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2102;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2103;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2104;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2105;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2106;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2107;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2108;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2109;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2110;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2111;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2112;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2113;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2114;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2115;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2116;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2117;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2118;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2119;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2120;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2121;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2122;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2123;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2124;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2125;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2126;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2127;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2128;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2129;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2130;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2131;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2132;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2133;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2134;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2135;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2136;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2137;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2138;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2139;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2140;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2141;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2142;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2143;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2144;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2145;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2146;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2147;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2148;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2149;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2150;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2151;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2152;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2153;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2154;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2155;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2156;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2157;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2158;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2159;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2160;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2161;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2162;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2163;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2164;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2165;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2166;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2167;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2168;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2169;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2170;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2171;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2172;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2173;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2174;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2175;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2176;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2177;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2178;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2179;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2180;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2181;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2182;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2183;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2184;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2185;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2186;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2187;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2188;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2189;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2190;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2191;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2192;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2193;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2194;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2195;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2196;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2197;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2198;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2199;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2200;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2201;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2202;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2203;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2204;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2205;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2206;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2207;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2208;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2209;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2210;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2211;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2212;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2213;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2214;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2215;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2216;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2217;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2218;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2219;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2220;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2221;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2222;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2223;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2224;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2225;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2226;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2227;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2228;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2229;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2230;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2231;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2232;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2233;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2234;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2235;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2236;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2237;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2238;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2239;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2240;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2241;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2242;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2243;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2244;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2245;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2246;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2247;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2248;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
2249;PSO;RF;4;10000;21.0;128.0;6.0;4.0;-0.525
