DATA;CAMPUS;CONSUMO
2018-01-12;ASSIS CHATEAUBRIAND;258.2903225806452
2018-01-13;ASSIS CHATEAUBRIAND;258.2903225806452
2018-01-14;ASSIS CHATEAUBRIAND;258.2903225806452
2018-01-15;ASSIS CHATEAUBRIAND;258.2903225806452
2018-01-16;ASSIS CHATEAUBRIAND;258.2903225806452
2018-01-17;ASSIS CHATEAUBRIAND;258.2903225806452
2018-01-18;ASSIS CHATEAUBRIAND;258.2903225806452
2018-01-19;ASSIS CHATEAUBRIAND;258.2903225806452
2018-01-20;ASSIS CHATEAUBRIAND;258.2903225806452
2018-01-21;ASSIS CHATEAUBRIAND;258.2903225806452
2018-01-22;ASSIS CHATEAUBRIAND;258.2903225806452
2018-01-23;ASSIS CHATEAUBRIAND;258.2903225806452
2018-01-24;ASSIS CHATEAUBRIAND;258.2903225806452
2018-01-25;ASSIS CHATEAUBRIAND;477.8709677419355
2018-01-26;ASSIS CHATEAUBRIAND;477.8709677419355
2018-01-27;ASSIS CHATEAUBRIAND;477.8709677419355
2018-01-28;ASSIS CHATEAUBRIAND;477.8709677419355
2018-01-29;ASSIS CHATEAUBRIAND;477.8709677419355
2018-01-30;ASSIS CHATEAUBRIAND;477.8709677419355
2018-01-31;ASSIS CHATEAUBRIAND;477.8709677419355
2018-02-01;ASSIS CHATEAUBRIAND;477.8709677419355
2018-02-02;ASSIS CHATEAUBRIAND;477.8709677419355
2018-02-03;ASSIS CHATEAUBRIAND;477.8709677419355
2018-02-04;ASSIS CHATEAUBRIAND;477.8709677419355
2018-02-05;ASSIS CHATEAUBRIAND;477.8709677419355
2018-02-06;ASSIS CHATEAUBRIAND;477.8709677419355
2018-02-07;ASSIS CHATEAUBRIAND;477.8709677419355
2018-02-08;ASSIS CHATEAUBRIAND;477.8709677419355
2018-02-09;ASSIS CHATEAUBRIAND;477.8709677419355
2018-02-10;ASSIS CHATEAUBRIAND;477.8709677419355
2018-02-11;ASSIS CHATEAUBRIAND;477.8709677419355
2018-02-12;ASSIS CHATEAUBRIAND;477.8709677419355
2018-02-13;ASSIS CHATEAUBRIAND;477.8709677419355
2018-02-14;ASSIS CHATEAUBRIAND;477.8709677419355
2018-02-15;ASSIS CHATEAUBRIAND;477.8709677419355
2018-02-16;ASSIS CHATEAUBRIAND;477.8709677419355
2018-02-17;ASSIS CHATEAUBRIAND;477.8709677419355
2018-02-18;ASSIS CHATEAUBRIAND;477.8709677419355
2018-02-19;ASSIS CHATEAUBRIAND;477.8709677419355
2018-02-20;ASSIS CHATEAUBRIAND;477.8709677419355
2018-02-21;ASSIS CHATEAUBRIAND;477.8709677419355
2018-02-22;ASSIS CHATEAUBRIAND;477.8709677419355
2018-02-23;ASSIS CHATEAUBRIAND;477.8709677419355
2018-02-24;ASSIS CHATEAUBRIAND;477.8709677419355
2018-02-25;ASSIS CHATEAUBRIAND;732.9642857142857
2018-02-26;ASSIS CHATEAUBRIAND;732.9642857142857
2018-02-27;ASSIS CHATEAUBRIAND;732.9642857142857
2018-02-28;ASSIS CHATEAUBRIAND;732.9642857142857
2018-03-01;ASSIS CHATEAUBRIAND;732.9642857142857
2018-03-02;ASSIS CHATEAUBRIAND;732.9642857142857
2018-03-03;ASSIS CHATEAUBRIAND;732.9642857142857
2018-03-04;ASSIS CHATEAUBRIAND;732.9642857142857
2018-03-05;ASSIS CHATEAUBRIAND;732.9642857142857
2018-03-06;ASSIS CHATEAUBRIAND;732.9642857142857
2018-03-07;ASSIS CHATEAUBRIAND;732.9642857142857
2018-03-08;ASSIS CHATEAUBRIAND;732.9642857142857
2018-03-09;ASSIS CHATEAUBRIAND;732.9642857142857
2018-03-10;ASSIS CHATEAUBRIAND;732.9642857142857
2018-03-11;ASSIS CHATEAUBRIAND;732.9642857142857
2018-03-12;ASSIS CHATEAUBRIAND;732.9642857142857
2018-03-13;ASSIS CHATEAUBRIAND;732.9642857142857
2018-03-14;ASSIS CHATEAUBRIAND;732.9642857142857
2018-03-15;ASSIS CHATEAUBRIAND;732.9642857142857
2018-03-16;ASSIS CHATEAUBRIAND;732.9642857142857
2018-03-17;ASSIS CHATEAUBRIAND;732.9642857142857
2018-03-18;ASSIS CHATEAUBRIAND;732.9642857142857
2018-03-19;ASSIS CHATEAUBRIAND;732.9642857142857
2018-03-20;ASSIS CHATEAUBRIAND;732.9642857142857
2018-03-21;ASSIS CHATEAUBRIAND;732.9642857142857
2018-03-22;ASSIS CHATEAUBRIAND;732.9642857142857
2018-03-23;ASSIS CHATEAUBRIAND;732.9642857142857
2018-03-24;ASSIS CHATEAUBRIAND;732.9642857142857
2018-03-25;ASSIS CHATEAUBRIAND;565.2903225806451
2018-03-26;ASSIS CHATEAUBRIAND;565.2903225806451
2018-03-27;ASSIS CHATEAUBRIAND;565.2903225806451
2018-03-28;ASSIS CHATEAUBRIAND;565.2903225806451
2018-03-29;ASSIS CHATEAUBRIAND;565.2903225806451
2018-03-30;ASSIS CHATEAUBRIAND;565.2903225806451
2018-03-31;ASSIS CHATEAUBRIAND;565.2903225806451
2018-04-01;ASSIS CHATEAUBRIAND;565.2903225806451
2018-04-02;ASSIS CHATEAUBRIAND;565.2903225806451
2018-04-03;ASSIS CHATEAUBRIAND;565.2903225806451
2018-04-04;ASSIS CHATEAUBRIAND;565.2903225806451
2018-04-05;ASSIS CHATEAUBRIAND;565.2903225806451
2018-04-06;ASSIS CHATEAUBRIAND;565.2903225806451
2018-04-07;ASSIS CHATEAUBRIAND;565.2903225806451
2018-04-08;ASSIS CHATEAUBRIAND;565.2903225806451
2018-04-09;ASSIS CHATEAUBRIAND;565.2903225806451
2018-04-10;ASSIS CHATEAUBRIAND;565.2903225806451
2018-04-11;ASSIS CHATEAUBRIAND;565.2903225806451
2018-04-12;ASSIS CHATEAUBRIAND;565.2903225806451
2018-04-13;ASSIS CHATEAUBRIAND;565.2903225806451
2018-04-14;ASSIS CHATEAUBRIAND;565.2903225806451
2018-04-15;ASSIS CHATEAUBRIAND;565.2903225806451
2018-04-16;ASSIS CHATEAUBRIAND;565.2903225806451
2018-04-17;ASSIS CHATEAUBRIAND;565.2903225806451
2018-04-18;ASSIS CHATEAUBRIAND;565.2903225806451
2018-04-19;ASSIS CHATEAUBRIAND;565.2903225806451
2018-04-20;ASSIS CHATEAUBRIAND;565.2903225806451
2018-04-21;ASSIS CHATEAUBRIAND;565.2903225806451
2018-04-22;ASSIS CHATEAUBRIAND;565.2903225806451
2018-04-23;ASSIS CHATEAUBRIAND;565.2903225806451
2018-04-24;ASSIS CHATEAUBRIAND;565.2903225806451
2018-04-25;ASSIS CHATEAUBRIAND;485.06666666666666
2018-04-26;ASSIS CHATEAUBRIAND;485.06666666666666
2018-04-27;ASSIS CHATEAUBRIAND;485.06666666666666
2018-04-28;ASSIS CHATEAUBRIAND;485.06666666666666
2018-04-29;ASSIS CHATEAUBRIAND;485.06666666666666
2018-04-30;ASSIS CHATEAUBRIAND;485.06666666666666
2018-05-01;ASSIS CHATEAUBRIAND;485.06666666666666
2018-05-02;ASSIS CHATEAUBRIAND;485.06666666666666
2018-05-03;ASSIS CHATEAUBRIAND;485.06666666666666
2018-05-04;ASSIS CHATEAUBRIAND;485.06666666666666
2018-05-05;ASSIS CHATEAUBRIAND;485.06666666666666
2018-05-06;ASSIS CHATEAUBRIAND;485.06666666666666
2018-05-07;ASSIS CHATEAUBRIAND;485.06666666666666
2018-05-08;ASSIS CHATEAUBRIAND;485.06666666666666
2018-05-09;ASSIS CHATEAUBRIAND;485.06666666666666
2018-05-10;ASSIS CHATEAUBRIAND;485.06666666666666
2018-05-11;ASSIS CHATEAUBRIAND;485.06666666666666
2018-05-12;ASSIS CHATEAUBRIAND;485.06666666666666
2018-05-13;ASSIS CHATEAUBRIAND;485.06666666666666
2018-05-14;ASSIS CHATEAUBRIAND;485.06666666666666
2018-05-15;ASSIS CHATEAUBRIAND;485.06666666666666
2018-05-16;ASSIS CHATEAUBRIAND;485.06666666666666
2018-05-17;ASSIS CHATEAUBRIAND;485.06666666666666
2018-05-18;ASSIS CHATEAUBRIAND;485.06666666666666
2018-05-19;ASSIS CHATEAUBRIAND;485.06666666666666
2018-05-20;ASSIS CHATEAUBRIAND;485.06666666666666
2018-05-21;ASSIS CHATEAUBRIAND;485.06666666666666
2018-05-22;ASSIS CHATEAUBRIAND;485.06666666666666
2018-05-23;ASSIS CHATEAUBRIAND;485.06666666666666
2018-05-24;ASSIS CHATEAUBRIAND;485.06666666666666
2018-05-25;ASSIS CHATEAUBRIAND;292.38709677419354
2018-05-26;ASSIS CHATEAUBRIAND;292.38709677419354
2018-05-27;ASSIS CHATEAUBRIAND;292.38709677419354
2018-05-28;ASSIS CHATEAUBRIAND;292.38709677419354
2018-05-29;ASSIS CHATEAUBRIAND;292.38709677419354
2018-05-30;ASSIS CHATEAUBRIAND;292.38709677419354
2018-05-31;ASSIS CHATEAUBRIAND;292.38709677419354
2018-06-01;ASSIS CHATEAUBRIAND;292.38709677419354
2018-06-02;ASSIS CHATEAUBRIAND;292.38709677419354
2018-06-03;ASSIS CHATEAUBRIAND;292.38709677419354
2018-06-04;ASSIS CHATEAUBRIAND;292.38709677419354
2018-06-05;ASSIS CHATEAUBRIAND;292.38709677419354
2018-06-06;ASSIS CHATEAUBRIAND;292.38709677419354
2018-06-07;ASSIS CHATEAUBRIAND;292.38709677419354
2018-06-08;ASSIS CHATEAUBRIAND;292.38709677419354
2018-06-09;ASSIS CHATEAUBRIAND;292.38709677419354
2018-06-10;ASSIS CHATEAUBRIAND;292.38709677419354
2018-06-11;ASSIS CHATEAUBRIAND;292.38709677419354
2018-06-12;ASSIS CHATEAUBRIAND;292.38709677419354
2018-06-13;ASSIS CHATEAUBRIAND;292.38709677419354
2018-06-14;ASSIS CHATEAUBRIAND;292.38709677419354
2018-06-15;ASSIS CHATEAUBRIAND;292.38709677419354
2018-06-16;ASSIS CHATEAUBRIAND;292.38709677419354
2018-06-17;ASSIS CHATEAUBRIAND;292.38709677419354
2018-06-18;ASSIS CHATEAUBRIAND;292.38709677419354
2018-06-19;ASSIS CHATEAUBRIAND;292.38709677419354
2018-06-20;ASSIS CHATEAUBRIAND;292.38709677419354
2018-06-21;ASSIS CHATEAUBRIAND;292.38709677419354
2018-06-22;ASSIS CHATEAUBRIAND;292.38709677419354
2018-06-23;ASSIS CHATEAUBRIAND;292.38709677419354
2018-06-24;ASSIS CHATEAUBRIAND;292.38709677419354
2018-06-25;ASSIS CHATEAUBRIAND;279.06666666666666
2018-06-26;ASSIS CHATEAUBRIAND;279.06666666666666
2018-06-27;ASSIS CHATEAUBRIAND;279.06666666666666
2018-06-28;ASSIS CHATEAUBRIAND;279.06666666666666
2018-06-29;ASSIS CHATEAUBRIAND;279.06666666666666
2018-06-30;ASSIS CHATEAUBRIAND;279.06666666666666
2018-07-01;ASSIS CHATEAUBRIAND;279.06666666666666
2018-07-02;ASSIS CHATEAUBRIAND;279.06666666666666
2018-07-03;ASSIS CHATEAUBRIAND;279.06666666666666
2018-07-04;ASSIS CHATEAUBRIAND;279.06666666666666
2018-07-05;ASSIS CHATEAUBRIAND;279.06666666666666
2018-07-06;ASSIS CHATEAUBRIAND;279.06666666666666
2018-07-07;ASSIS CHATEAUBRIAND;279.06666666666666
2018-07-08;ASSIS CHATEAUBRIAND;279.06666666666666
2018-07-09;ASSIS CHATEAUBRIAND;279.06666666666666
2018-07-10;ASSIS CHATEAUBRIAND;279.06666666666666
2018-07-11;ASSIS CHATEAUBRIAND;279.06666666666666
2018-07-12;ASSIS CHATEAUBRIAND;279.06666666666666
2018-07-13;ASSIS CHATEAUBRIAND;279.06666666666666
2018-07-14;ASSIS CHATEAUBRIAND;279.06666666666666
2018-07-15;ASSIS CHATEAUBRIAND;279.06666666666666
2018-07-16;ASSIS CHATEAUBRIAND;279.06666666666666
2018-07-17;ASSIS CHATEAUBRIAND;279.06666666666666
2018-07-18;ASSIS CHATEAUBRIAND;279.06666666666666
2018-07-19;ASSIS CHATEAUBRIAND;279.06666666666666
2018-07-20;ASSIS CHATEAUBRIAND;279.06666666666666
2018-07-21;ASSIS CHATEAUBRIAND;279.06666666666666
2018-07-22;ASSIS CHATEAUBRIAND;279.06666666666666
2018-07-23;ASSIS CHATEAUBRIAND;279.06666666666666
2018-07-24;ASSIS CHATEAUBRIAND;279.06666666666666
2018-07-25;ASSIS CHATEAUBRIAND;346.48387096774195
2018-07-26;ASSIS CHATEAUBRIAND;346.48387096774195
2018-07-27;ASSIS CHATEAUBRIAND;346.48387096774195
2018-07-28;ASSIS CHATEAUBRIAND;346.48387096774195
2018-07-29;ASSIS CHATEAUBRIAND;346.48387096774195
2018-07-30;ASSIS CHATEAUBRIAND;346.48387096774195
2018-07-31;ASSIS CHATEAUBRIAND;346.48387096774195
2018-08-01;ASSIS CHATEAUBRIAND;346.48387096774195
2018-08-02;ASSIS CHATEAUBRIAND;346.48387096774195
2018-08-03;ASSIS CHATEAUBRIAND;346.48387096774195
2018-08-04;ASSIS CHATEAUBRIAND;346.48387096774195
2018-08-05;ASSIS CHATEAUBRIAND;346.48387096774195
2018-08-06;ASSIS CHATEAUBRIAND;346.48387096774195
2018-08-07;ASSIS CHATEAUBRIAND;346.48387096774195
2018-08-08;ASSIS CHATEAUBRIAND;346.48387096774195
2018-08-09;ASSIS CHATEAUBRIAND;346.48387096774195
2018-08-10;ASSIS CHATEAUBRIAND;346.48387096774195
2018-08-11;ASSIS CHATEAUBRIAND;346.48387096774195
2018-08-12;ASSIS CHATEAUBRIAND;346.48387096774195
2018-08-13;ASSIS CHATEAUBRIAND;346.48387096774195
2018-08-14;ASSIS CHATEAUBRIAND;346.48387096774195
2018-08-15;ASSIS CHATEAUBRIAND;346.48387096774195
2018-08-16;ASSIS CHATEAUBRIAND;346.48387096774195
2018-08-17;ASSIS CHATEAUBRIAND;346.48387096774195
2018-08-18;ASSIS CHATEAUBRIAND;346.48387096774195
2018-08-19;ASSIS CHATEAUBRIAND;346.48387096774195
2018-08-20;ASSIS CHATEAUBRIAND;346.48387096774195
2018-08-21;ASSIS CHATEAUBRIAND;346.48387096774195
2018-08-22;ASSIS CHATEAUBRIAND;346.48387096774195
2018-08-23;ASSIS CHATEAUBRIAND;346.48387096774195
2018-08-24;ASSIS CHATEAUBRIAND;346.48387096774195
2018-08-25;ASSIS CHATEAUBRIAND;364.3225806451613
2018-08-26;ASSIS CHATEAUBRIAND;364.3225806451613
2018-08-27;ASSIS CHATEAUBRIAND;364.3225806451613
2018-08-28;ASSIS CHATEAUBRIAND;364.3225806451613
2018-08-29;ASSIS CHATEAUBRIAND;364.3225806451613
2018-08-30;ASSIS CHATEAUBRIAND;364.3225806451613
2018-08-31;ASSIS CHATEAUBRIAND;364.3225806451613
2018-09-01;ASSIS CHATEAUBRIAND;364.3225806451613
2018-09-02;ASSIS CHATEAUBRIAND;364.3225806451613
2018-09-03;ASSIS CHATEAUBRIAND;364.3225806451613
2018-09-04;ASSIS CHATEAUBRIAND;364.3225806451613
2018-09-05;ASSIS CHATEAUBRIAND;364.3225806451613
2018-09-06;ASSIS CHATEAUBRIAND;364.3225806451613
2018-09-07;ASSIS CHATEAUBRIAND;364.3225806451613
2018-09-08;ASSIS CHATEAUBRIAND;364.3225806451613
2018-09-09;ASSIS CHATEAUBRIAND;364.3225806451613
2018-09-10;ASSIS CHATEAUBRIAND;364.3225806451613
2018-09-11;ASSIS CHATEAUBRIAND;364.3225806451613
2018-09-12;ASSIS CHATEAUBRIAND;364.3225806451613
2018-09-13;ASSIS CHATEAUBRIAND;364.3225806451613
2018-09-14;ASSIS CHATEAUBRIAND;364.3225806451613
2018-09-15;ASSIS CHATEAUBRIAND;364.3225806451613
2018-09-16;ASSIS CHATEAUBRIAND;364.3225806451613
2018-09-17;ASSIS CHATEAUBRIAND;364.3225806451613
2018-09-18;ASSIS CHATEAUBRIAND;364.3225806451613
2018-09-19;ASSIS CHATEAUBRIAND;364.3225806451613
2018-09-20;ASSIS CHATEAUBRIAND;364.3225806451613
2018-09-21;ASSIS CHATEAUBRIAND;364.3225806451613
2018-09-22;ASSIS CHATEAUBRIAND;364.3225806451613
2018-09-23;ASSIS CHATEAUBRIAND;364.3225806451613
2018-09-24;ASSIS CHATEAUBRIAND;364.3225806451613
2018-09-25;ASSIS CHATEAUBRIAND;467.2
2018-09-26;ASSIS CHATEAUBRIAND;467.2
2018-09-27;ASSIS CHATEAUBRIAND;467.2
2018-09-28;ASSIS CHATEAUBRIAND;467.2
2018-09-29;ASSIS CHATEAUBRIAND;467.2
2018-09-30;ASSIS CHATEAUBRIAND;467.2
2018-10-01;ASSIS CHATEAUBRIAND;467.2
2018-10-02;ASSIS CHATEAUBRIAND;467.2
2018-10-03;ASSIS CHATEAUBRIAND;467.2
2018-10-04;ASSIS CHATEAUBRIAND;467.2
2018-10-05;ASSIS CHATEAUBRIAND;467.2
2018-10-06;ASSIS CHATEAUBRIAND;467.2
2018-10-07;ASSIS CHATEAUBRIAND;467.2
2018-10-08;ASSIS CHATEAUBRIAND;467.2
2018-10-09;ASSIS CHATEAUBRIAND;467.2
2018-10-10;ASSIS CHATEAUBRIAND;467.2
2018-10-11;ASSIS CHATEAUBRIAND;467.2
2018-10-12;ASSIS CHATEAUBRIAND;467.2
2018-10-13;ASSIS CHATEAUBRIAND;467.2
2018-10-14;ASSIS CHATEAUBRIAND;467.2
2018-10-15;ASSIS CHATEAUBRIAND;467.2
2018-10-16;ASSIS CHATEAUBRIAND;467.2
2018-10-17;ASSIS CHATEAUBRIAND;467.2
2018-10-18;ASSIS CHATEAUBRIAND;467.2
2018-10-19;ASSIS CHATEAUBRIAND;467.2
2018-10-20;ASSIS CHATEAUBRIAND;467.2
2018-10-21;ASSIS CHATEAUBRIAND;467.2
2018-10-22;ASSIS CHATEAUBRIAND;467.2
2018-10-23;ASSIS CHATEAUBRIAND;467.2
2018-10-24;ASSIS CHATEAUBRIAND;467.2
2018-10-25;ASSIS CHATEAUBRIAND;443.5806451612903
2018-10-26;ASSIS CHATEAUBRIAND;443.5806451612903
2018-10-27;ASSIS CHATEAUBRIAND;443.5806451612903
2018-10-28;ASSIS CHATEAUBRIAND;443.5806451612903
2018-10-29;ASSIS CHATEAUBRIAND;443.5806451612903
2018-10-30;ASSIS CHATEAUBRIAND;443.5806451612903
2018-10-31;ASSIS CHATEAUBRIAND;443.5806451612903
2018-11-01;ASSIS CHATEAUBRIAND;443.5806451612903
2018-11-02;ASSIS CHATEAUBRIAND;443.5806451612903
2018-11-03;ASSIS CHATEAUBRIAND;443.5806451612903
2018-11-04;ASSIS CHATEAUBRIAND;443.5806451612903
2018-11-05;ASSIS CHATEAUBRIAND;443.5806451612903
2018-11-06;ASSIS CHATEAUBRIAND;443.5806451612903
2018-11-07;ASSIS CHATEAUBRIAND;443.5806451612903
2018-11-08;ASSIS CHATEAUBRIAND;443.5806451612903
2018-11-09;ASSIS CHATEAUBRIAND;443.5806451612903
2018-11-10;ASSIS CHATEAUBRIAND;443.5806451612903
2018-11-11;ASSIS CHATEAUBRIAND;443.5806451612903
2018-11-12;ASSIS CHATEAUBRIAND;443.5806451612903
2018-11-13;ASSIS CHATEAUBRIAND;443.5806451612903
2018-11-14;ASSIS CHATEAUBRIAND;443.5806451612903
2018-11-15;ASSIS CHATEAUBRIAND;443.5806451612903
2018-11-16;ASSIS CHATEAUBRIAND;443.5806451612903
2018-11-17;ASSIS CHATEAUBRIAND;443.5806451612903
2018-11-18;ASSIS CHATEAUBRIAND;443.5806451612903
2018-11-19;ASSIS CHATEAUBRIAND;443.5806451612903
2018-11-20;ASSIS CHATEAUBRIAND;443.5806451612903
2018-11-21;ASSIS CHATEAUBRIAND;443.5806451612903
2018-11-22;ASSIS CHATEAUBRIAND;443.5806451612903
2018-11-23;ASSIS CHATEAUBRIAND;443.5806451612903
2018-11-24;ASSIS CHATEAUBRIAND;443.5806451612903
2018-11-25;ASSIS CHATEAUBRIAND;579.8
2018-11-26;ASSIS CHATEAUBRIAND;579.8
2018-11-27;ASSIS CHATEAUBRIAND;579.8
2018-11-28;ASSIS CHATEAUBRIAND;579.8
2018-11-29;ASSIS CHATEAUBRIAND;579.8
2018-11-30;ASSIS CHATEAUBRIAND;579.8
2018-12-01;ASSIS CHATEAUBRIAND;579.8
2018-12-02;ASSIS CHATEAUBRIAND;579.8
2018-12-03;ASSIS CHATEAUBRIAND;579.8
2018-12-04;ASSIS CHATEAUBRIAND;579.8
2018-12-05;ASSIS CHATEAUBRIAND;579.8
2018-12-06;ASSIS CHATEAUBRIAND;579.8
2018-12-07;ASSIS CHATEAUBRIAND;579.8
2018-12-08;ASSIS CHATEAUBRIAND;579.8
2018-12-09;ASSIS CHATEAUBRIAND;579.8
2018-12-10;ASSIS CHATEAUBRIAND;579.8
2018-12-11;ASSIS CHATEAUBRIAND;579.8
2018-12-12;ASSIS CHATEAUBRIAND;579.8
2018-12-13;ASSIS CHATEAUBRIAND;579.8
2018-12-14;ASSIS CHATEAUBRIAND;579.8
2018-12-15;ASSIS CHATEAUBRIAND;579.8
2018-12-16;ASSIS CHATEAUBRIAND;579.8
2018-12-17;ASSIS CHATEAUBRIAND;579.8
2018-12-18;ASSIS CHATEAUBRIAND;579.8
2018-12-19;ASSIS CHATEAUBRIAND;579.8
2018-12-20;ASSIS CHATEAUBRIAND;579.8
2018-12-21;ASSIS CHATEAUBRIAND;579.8
2018-12-22;ASSIS CHATEAUBRIAND;579.8
2018-12-23;ASSIS CHATEAUBRIAND;579.8
2018-12-24;ASSIS CHATEAUBRIAND;579.8
2018-12-25;ASSIS CHATEAUBRIAND;251.72413793103448
2018-12-26;ASSIS CHATEAUBRIAND;251.72413793103448
2018-12-27;ASSIS CHATEAUBRIAND;251.72413793103448
2018-12-28;ASSIS CHATEAUBRIAND;251.72413793103448
2018-12-29;ASSIS CHATEAUBRIAND;251.72413793103448
2018-12-30;ASSIS CHATEAUBRIAND;251.72413793103448
2018-12-31;ASSIS CHATEAUBRIAND;251.72413793103448
2019-01-01;ASSIS CHATEAUBRIAND;251.72413793103448
2019-01-02;ASSIS CHATEAUBRIAND;251.72413793103448
2019-01-03;ASSIS CHATEAUBRIAND;251.72413793103448
2019-01-04;ASSIS CHATEAUBRIAND;251.72413793103448
2019-01-05;ASSIS CHATEAUBRIAND;251.72413793103448
2019-01-06;ASSIS CHATEAUBRIAND;251.72413793103448
2019-01-07;ASSIS CHATEAUBRIAND;251.72413793103448
2019-01-08;ASSIS CHATEAUBRIAND;251.72413793103448
2019-01-09;ASSIS CHATEAUBRIAND;251.72413793103448
2019-01-10;ASSIS CHATEAUBRIAND;251.72413793103448
2019-01-11;ASSIS CHATEAUBRIAND;251.72413793103448
2019-01-12;ASSIS CHATEAUBRIAND;251.72413793103448
2019-01-13;ASSIS CHATEAUBRIAND;251.72413793103448
2019-01-14;ASSIS CHATEAUBRIAND;251.72413793103448
2019-01-15;ASSIS CHATEAUBRIAND;251.72413793103448
2019-01-16;ASSIS CHATEAUBRIAND;251.72413793103448
2019-01-17;ASSIS CHATEAUBRIAND;251.72413793103448
2019-01-18;ASSIS CHATEAUBRIAND;251.72413793103448
2019-01-19;ASSIS CHATEAUBRIAND;251.72413793103448
2019-01-20;ASSIS CHATEAUBRIAND;251.72413793103448
2019-01-21;ASSIS CHATEAUBRIAND;251.72413793103448
2019-01-22;ASSIS CHATEAUBRIAND;251.72413793103448
2019-01-23;ASSIS CHATEAUBRIAND;516.0967741935484
2019-01-24;ASSIS CHATEAUBRIAND;516.0967741935484
2019-01-25;ASSIS CHATEAUBRIAND;516.0967741935484
2019-01-26;ASSIS CHATEAUBRIAND;516.0967741935484
2019-01-27;ASSIS CHATEAUBRIAND;516.0967741935484
2019-01-28;ASSIS CHATEAUBRIAND;516.0967741935484
2019-01-29;ASSIS CHATEAUBRIAND;516.0967741935484
2019-01-30;ASSIS CHATEAUBRIAND;516.0967741935484
2019-01-31;ASSIS CHATEAUBRIAND;516.0967741935484
2019-02-01;ASSIS CHATEAUBRIAND;516.0967741935484
2019-02-02;ASSIS CHATEAUBRIAND;516.0967741935484
2019-02-03;ASSIS CHATEAUBRIAND;516.0967741935484
2019-02-04;ASSIS CHATEAUBRIAND;516.0967741935484
2019-02-05;ASSIS CHATEAUBRIAND;516.0967741935484
2019-02-06;ASSIS CHATEAUBRIAND;516.0967741935484
2019-02-07;ASSIS CHATEAUBRIAND;516.0967741935484
2019-02-08;ASSIS CHATEAUBRIAND;516.0967741935484
2019-02-09;ASSIS CHATEAUBRIAND;516.0967741935484
2019-02-10;ASSIS CHATEAUBRIAND;516.0967741935484
2019-02-11;ASSIS CHATEAUBRIAND;516.0967741935484
2019-02-12;ASSIS CHATEAUBRIAND;516.0967741935484
2019-02-13;ASSIS CHATEAUBRIAND;516.0967741935484
2019-02-14;ASSIS CHATEAUBRIAND;516.0967741935484
2019-02-15;ASSIS CHATEAUBRIAND;516.0967741935484
2019-02-16;ASSIS CHATEAUBRIAND;516.0967741935484
2019-02-17;ASSIS CHATEAUBRIAND;516.0967741935484
2019-02-18;ASSIS CHATEAUBRIAND;516.0967741935484
2019-02-19;ASSIS CHATEAUBRIAND;516.0967741935484
2019-02-20;ASSIS CHATEAUBRIAND;516.0967741935484
2019-02-21;ASSIS CHATEAUBRIAND;516.0967741935484
2019-02-22;ASSIS CHATEAUBRIAND;516.0967741935484
2019-02-23;ASSIS CHATEAUBRIAND;554.0714285714286
2019-02-24;ASSIS CHATEAUBRIAND;554.0714285714286
2019-02-25;ASSIS CHATEAUBRIAND;554.0714285714286
2019-02-26;ASSIS CHATEAUBRIAND;554.0714285714286
2019-02-27;ASSIS CHATEAUBRIAND;554.0714285714286
2019-02-28;ASSIS CHATEAUBRIAND;554.0714285714286
2019-03-01;ASSIS CHATEAUBRIAND;554.0714285714286
2019-03-02;ASSIS CHATEAUBRIAND;554.0714285714286
2019-03-03;ASSIS CHATEAUBRIAND;554.0714285714286
2019-03-04;ASSIS CHATEAUBRIAND;554.0714285714286
2019-03-05;ASSIS CHATEAUBRIAND;554.0714285714286
2019-03-06;ASSIS CHATEAUBRIAND;554.0714285714286
2019-03-07;ASSIS CHATEAUBRIAND;554.0714285714286
2019-03-08;ASSIS CHATEAUBRIAND;554.0714285714286
2019-03-09;ASSIS CHATEAUBRIAND;554.0714285714286
2019-03-10;ASSIS CHATEAUBRIAND;554.0714285714286
2019-03-11;ASSIS CHATEAUBRIAND;554.0714285714286
2019-03-12;ASSIS CHATEAUBRIAND;554.0714285714286
2019-03-13;ASSIS CHATEAUBRIAND;554.0714285714286
2019-03-14;ASSIS CHATEAUBRIAND;554.0714285714286
2019-03-15;ASSIS CHATEAUBRIAND;554.0714285714286
2019-03-16;ASSIS CHATEAUBRIAND;554.0714285714286
2019-03-17;ASSIS CHATEAUBRIAND;554.0714285714286
2019-03-18;ASSIS CHATEAUBRIAND;554.0714285714286
2019-03-19;ASSIS CHATEAUBRIAND;554.0714285714286
2019-03-20;ASSIS CHATEAUBRIAND;554.0714285714286
2019-03-21;ASSIS CHATEAUBRIAND;554.0714285714286
2019-03-22;ASSIS CHATEAUBRIAND;554.0714285714286
2019-03-23;ASSIS CHATEAUBRIAND;615.1612903225806
2019-03-24;ASSIS CHATEAUBRIAND;615.1612903225806
2019-03-25;ASSIS CHATEAUBRIAND;615.1612903225806
2019-03-26;ASSIS CHATEAUBRIAND;615.1612903225806
2019-03-27;ASSIS CHATEAUBRIAND;615.1612903225806
2019-03-28;ASSIS CHATEAUBRIAND;615.1612903225806
2019-03-29;ASSIS CHATEAUBRIAND;615.1612903225806
2019-03-30;ASSIS CHATEAUBRIAND;615.1612903225806
2019-03-31;ASSIS CHATEAUBRIAND;615.1612903225806
