CONSUMO;DATA;TEMP_MIN_MÉD_MENS;TEMP_MÉD_MIN_MENS;TEMP_MÉD_MÉD_MENS;TEMP_MÉD_MAX_MENS;TEMP_MÉD_ACC_MENS;TEMP_MAX_MÉD_MENS;PRECIPITAÇÃO_MÉD_MENS;TEMP_MIN_MIN_MENS;TEMP_MIN_MAX_MENS;TEMP_MIN_ACC_MENS;TEMP_MAX_MIN_MENS;PRECIPITAÇÃO_MIN_MENS;TEMP_MAX_MAX_MENS;TEMP_MAX_ACC_MENS;PRECIPITAÇÃO_MAX_MENS;PRECIPITAÇÃO_ACC_MENS;DIA_DA_SEMANA_dom;DIA_DA_SEMANA_qua;DIA_DA_SEMANA_qui;DIA_DA_SEMANA_seg;DIA_DA_SEMANA_sex;DIA_DA_SEMANA_sáb;DIA_DA_SEMANA_ter;MÊS_abr;MÊS_ago;MÊS_dez;MÊS_fev;MÊS_jan;MÊS_jul;MÊS_jun;MÊS_mai;MÊS_mar;MÊS_nov;MÊS_out;MÊS_set;ANO_2021;ANO_2022;ANO_2023;ANO_2024;ANO_2015;ANO_2016;ANO_2017;ANO_2018;ANO_2019;ANO_2020;ANO_2014;CAMPUS_ARAPONGAS;CAMPUS_ASSIS CHATEAUBRIAND;CAMPUS_ASTORGA;CAMPUS_BARRACÃO;CAMPUS_CAMPO LARGO;CAMPUS_CAPANEMA;CAMPUS_CASCAVEL;CAMPUS_COLOMBO;CAMPUS_CORONEL VIVIDA;CAMPUS_CURITIBA;CAMPUS_FOZ DO IGUAÇU;CAMPUS_GOIOERÊ;CAMPUS_IRATI;CAMPUS_IVAIPORÃ;CAMPUS_JACAREZINHO;CAMPUS_JAGUARIAÍVA;CAMPUS_LONDRINA - CENTRO;CAMPUS_LONDRINA - NORTE;CAMPUS_PALMAS;CAMPUS_PARANAGUÁ;CAMPUS_PARANAVAÍ;CAMPUS_PINHAIS;CAMPUS_PITANGA;CAMPUS_QUEDAS DO IGUAÇU;CAMPUS_TELÊMACO BORBA;CAMPUS_UMUARAMA;CAMPUS_UNIÃO DA VITÓRIA;CURSOS_TEC_CONCOMITANTE;CURSOS_TEC_INTEGRADO;CURSOS_TEC_SUBSEQUENTE;CURSOS_GRAD_MATUTINO;CURSOS_GRAD_VESPERTINO;CURSOS_GRAD_NOTURNO;CURSOS_POS;FÉRIAS;FERIADO;COVID;GREVE;CAMPUS;REGIÃO;ORDEM;CLASSE
0.502036609903322;2015-02-28;18;22;25;27;692;33;4;18;22;558;33;0;33;827;20;125;4;4;4;4;4;4;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;0;1;1;0;3;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;1;6
0.846886195220101;2015-03-31;12;19;24;26;729;32;2;12;21;574;32;0;32;883;22;70;5;4;4;5;4;4;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;0;2;1;0;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;2;9
0.643077980075575;2015-04-30;13;19;21;24;640;29;6;13;21;488;29;0;29;790;59;167;4;5;5;4;4;4;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;0;2;1;0;1;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;3;8
0.530843598174412;2015-05-31;7;11;18;23;557;28;9;7;19;431;28;0;28;683;83;292;5;4;4;4;5;5;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;0;2;1;0;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;4;6
0.384551209697208;2015-06-30;4;10;18;22;542;29;1;4;18;391;29;0;29;693;16;31;4;4;4;5;4;4;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;0;2;1;0;1;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;5;4
0.302546989252589;2015-07-31;5;10;16;21;503;28;18;5;17;376;28;0;28;630;108;569;4;5;5;4;5;4;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;0;2;1;15;0;0;3;ASSIS CHATEAUBRIAND;REGIÃO OESTE;6;3
0.331353977523679;2015-08-31;8;15;21;26;652;32;4;8;19;456;32;0;32;849;54;118;5;4;4;5;4;5;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;2;1;0;0;0;31;ASSIS CHATEAUBRIAND;REGIÃO OESTE;7;3
0.386906806693822;2015-09-30;3;10;21;28;633;35;8;3;22;448;35;0;35;819;84;227;4;5;4;4;4;4;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;2;1;0;0;0;30;ASSIS CHATEAUBRIAND;REGIÃO OESTE;8;4
0.553761593953968;2015-10-31;11;15;23;29;711;35;5;11;23;556;35;0;35;866;40;162;4;4;5;4;5;5;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;2;1;0;0;0;7;ASSIS CHATEAUBRIAND;REGIÃO OESTE;9;7
0.570937822054277;2015-11-30;11;19;22;27;670;33;16;11;21;551;33;0;33;788;87;487;5;4;4;5;4;4;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;2;1;0;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;10;7
0.580507434853021;2015-12-31;15;20;23;27;724;32;12;15;22;601;32;0;32;848;102;363;4;5;5;4;4;4;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;2;1;0;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;11;7
0.424203759140207;2016-01-31;18;23;25;28;782;34;5;18;23;636;34;0;34;927;46;159;5;4;4;4;5;5;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;2;1;31;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;12;4
0.615105265740786;2016-02-29;19;22;25;28;734;33;4;19;23;602;33;0;33;865;23;117;4;4;4;5;4;4;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;2;1;0;3;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;13;7
0.71104676841537;2016-03-31;12;17;22;28;685;32;3;12;24;542;32;0;32;827;37;89;4;5;5;4;4;4;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;2;1;0;1;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;14;8
0.633361142464543;2016-04-30;4;9;23;28;702;33;2;4;23;542;33;0;33;862;49;69;4;4;4;4;5;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;2;1;0;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;15;8
0.406291406978456;2016-05-31;4;11;16;22;490;27;9;4;16;368;27;0;27;612;99;292;5;4;4;5;4;4;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;2;1;0;1;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;16;4
0.362467487853953;2016-06-30;-1;7;14;20;408;27;3;-1;14;252;27;0;27;563;49;98;4;5;5;4;4;4;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;2;1;0;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;17;4
0.372380625214703;2016-07-31;2;6;17;23;514;30;2;2;18;324;30;0;30;704;23;70;5;4;4;4;5;5;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;2;1;14;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;18;4
0.407959954851058;2016-08-31;3;10;18;25;555;32;15;3;18;386;32;0;32;723;82;459;4;5;4;5;4;4;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;2;1;0;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;19;4
0.453452421848162;2016-09-30;3;10;18;24;536;32;2;3;18;325;32;0;32;747;25;55;4;4;5;4;5;4;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;2;1;0;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;20;5
0.566324777935908;2016-10-31;7;14;21;29;652;34;11;7;23;480;34;0;34;824;85;352;5;4;4;5;4;5;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;2;1;0;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;21;7
0.594199342395838;2016-11-30;8;16;22;26;657;33;3;8;22;477;33;0;33;837;42;94;4;5;4;4;4;4;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;2;1;0;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;22;7
0.591303921087501;2016-12-31;13;20;23;27;721;32;5;13;22;576;32;0;32;865;42;147;4;4;5;4;5;5;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;2;1;0;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;23;7
0.4023654119841;2017-01-31;14;21;25;27;769;33;2;14;22;608;33;0;33;931;16;69;5;4;4;5;4;4;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;2;1;31;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;24;4
0.593315993522108;2017-02-28;16;22;25;28;699;34;3;16;21;551;34;0;34;846;24;97;4;4;4;4;4;4;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;2;3;0;2;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;25;7
0.658683810178142;2017-03-31;13;20;24;28;734;34;7;13;23;586;34;0;34;882;108;229;4;5;5;4;5;4;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;2;3;0;1;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;26;8
0.514992393384698;2017-04-30;5;12;20;24;601;29;10;5;21;464;29;0;29;738;94;293;5;4;4;4;4;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;2;3;0;1;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;27;6
0.422731511017324;2017-05-31;11;16;19;24;593;28;9;11;20;481;28;0;28;704;89;277;4;5;4;5;4;4;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;2;3;0;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;28;4
0.394562496932816;2017-06-30;3;9;17;21;508;27;2;3;18;361;27;0;27;654;24;63;4;4;5;4;5;4;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;2;3;0;1;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;29;4
0.320999165726064;2017-07-31;-2;5;17;21;530;28;0;-2;15;315;28;0;28;745;4;4;5;4;4;5;4;5;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;2;3;16;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;30;3
0.506109829709967;2017-08-31;4;11;20;25;605;33;8;4;19;415;33;0;33;794;73;234;4;5;5;4;4;4;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;2;3;0;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;31;6
0.635716739461157;2017-09-30;10;17;23;27;693;35;2;10;20;492;35;0;35;894;26;57;4;4;4;4;5;5;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;2;3;0;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;32;8
0.571723021053148;2017-10-31;7;16;21;28;659;35;19;7;21;499;35;0;35;818;98;586;5;4;4;5;4;4;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;2;3;0;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;33;7
0.581243558914462;2017-11-30;12;19;21;26;641;33;7;12;19;473;33;0;33;809;63;202;4;5;5;4;4;4;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;2;3;0;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;34;7
0.644844677823036;2017-12-31;16;22;24;27;743;33;11;16;22;599;33;0;33;887;114;330;5;4;4;4;5;5;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;2;3;0;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;35;8
0.410659076409678;2018-01-31;17;21;24;27;737;33;9;17;21;609;33;0;33;864;69;279;4;5;4;5;4;4;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;2;3;31;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;36;4
0.649457721941404;2018-02-28;15;20;24;26;660;32;4;15;21;516;32;0;32;804;30;107;4;4;4;4;4;4;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;2;3;0;3;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;37;8
1.0;2018-03-31;10;17;24;27;744;33;9;10;22;598;33;0;33;889;75;286;4;4;5;4;5;5;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0;0;2;3;0;1;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;38;9
0.750846542670658;2018-04-30;15;20;23;26;691;31;0;15;21;522;31;0;31;861;6;12;5;4;4;5;4;4;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0;0;2;3;0;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;39;8
0.614123766992197;2018-05-31;5;11;19;24;596;31;4;5;19;430;31;0;31;762;55;118;4;5;5;4;4;4;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0;0;2;3;0;1;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;40;7
0.368650929970064;2018-06-30;3;7;15;23;462;28;3;3;19;327;28;0;28;597;25;81;4;4;4;4;5;5;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0;0;2;3;0;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;41;4
0.390047602689307;2018-07-31;3;10;17;22;542;30;0;3;16;355;30;0;30;729;8;14;5;4;4;5;4;4;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0;0;2;3;16;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;42;4
0.475143544191981;2018-08-31;2;8;15;24;474;32;6;2;18;285;32;0;32;663;50;201;4;5;5;4;5;4;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;2;3;0;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;43;5
0.508808951268587;2018-09-30;6;11;20;27;585;34;10;6;20;420;34;0;34;750;130;314;5;4;4;4;4;5;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;2;3;0;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;44;6
0.645139127447612;2018-10-31;11;18;21;24;656;31;7;11;20;537;31;0;31;775;58;227;4;5;4;5;4;4;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;2;3;0;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;45;8
0.636305638710311;2018-11-30;15;19;23;27;699;33;5;15;21;550;33;0;33;848;65;146;4;4;5;4;5;4;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;2;3;0;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;46;8
0.712273641851107;2018-12-31;11;19;24;27;747;34;2;11;22;562;34;0;34;933;17;60;5;4;4;5;4;5;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;2;3;0;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;47;8
0.442557785738823;2019-01-31;17;22;26;29;809;35;4;17;22;643;35;0;35;976;30;121;4;5;5;4;4;4;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;2;3;31;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;48;5
0.662806104922216;2019-02-28;16;19;24;28;679;35;5;16;23;534;35;0;35;823;58;146;4;4;4;4;4;4;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;2;3;0;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;49;8
0.812337439269765;2019-03-31;13;21;23;26;708;32;6;13;21;557;32;0;32;858;59;181;5;4;4;4;5;5;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0;0;2;3;0;3;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;50;9
0.82092555331992;2019-04-30;12;18;22;25;654;30;2;12;20;514;30;0;30;794;28;72;4;4;4;5;4;4;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0;0;2;3;0;1;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;51;9
0.695048338813368;2019-05-31;9;12;20;25;606;30;11;9;19;485;30;0;30;727;136;344;4;5;5;4;5;4;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0;0;2;3;0;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;52;8
0.434803945624969;2019-06-30;8;10;19;23;574;29;0;8;17;411;29;0;29;737;1;4;5;4;4;4;4;5;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0;0;2;3;0;1;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;53;5
0.353437699366933;2019-07-31;-2;5;16;23;493;29;3;-2;18;325;29;0;29;661;47;81;4;5;4;5;4;4;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;2;3;16;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;54;3
0.551994896206507;2019-08-31;1;8;18;25;565;34;0;1;18;347;34;0;34;783;4;12;4;4;5;4;5;5;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;2;3;0;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;55;7
0.755066987289591;2019-09-30;6;15;22;29;653;37;1;6;21;454;37;0;37;852;29;35;5;4;4;5;4;4;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;2;3;0;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;56;8
0.905039996074005;2019-10-31;11;18;25;30;767;37;2;11;26;579;37;0;37;956;18;47;4;5;5;4;4;4;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;2;3;0;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;57;9
0.910536389066104;2019-11-30;14;21;25;28;738;34;10;14;23;578;34;0;34;898;132;314;4;4;4;4;5;5;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;2;3;0;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;58;9
0.598027187515336;2019-12-31;13;19;23;27;717;33;10;13;22;559;33;0;33;876;89;296;5;4;4;5;4;4;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;2;3;0;0;0;0;ASSIS CHATEAUBRIAND;REGIÃO OESTE;59;7
