FEATURES;MAPE
('LAG_01', 'LAG_12', 'LAG_06', 'LAG_05', 'LAG_11', 'LAG_02', 'COVID', 'LAG_03', 'FÉRIAS', 'MÊS_mar', 'ANO_2021', 'ANO_2022', 'ANO_2023', 'ANO_2024', 'ANO_2015', 'ANO_2016', 'ANO_2017', 'ANO_2018', 'ANO_2019', 'ANO_2020', 'ANO_2014', 'CAMPUS_ARAPONGAS', 'CAMPUS_ASSIS CHATEAUBRIAND', 'CAMPUS_ASTORGA', 'CAMPUS_BARRACÃO', 'CAMPUS_CAMPO LARGO', 'CAMPUS_CAPANEMA', 'CAMPUS_CASCAVEL', 'CAMPUS_COLOMBO', 'CAMPUS_CORONEL VIVIDA', 'CAMPUS_CURITIBA', 'CAMPUS_FOZ DO IGUAÇU', 'CAMPUS_GOIOERÊ', 'CAMPUS_IRATI', 'CAMPUS_IVAIPORÃ', 'CAMPUS_JACAREZINHO', 'CAMPUS_JAGUARIAÍVA', 'CAMPUS_LONDRINA - CENTRO', 'CAMPUS_LONDRINA - NORTE', 'CAMPUS_PALMAS', 'CAMPUS_PARANAGUÁ', 'CAMPUS_PARANAVAÍ', 'CAMPUS_PINHAIS', 'CAMPUS_PITANGA', 'CAMPUS_QUEDAS DO IGUAÇU', 'CAMPUS_TELÊMACO BORBA', 'CAMPUS_UMUARAMA', 'CAMPUS_UNIÃO DA VITÓRIA', 'PRECIPITAÇÃO_MÉD_MENS', 'TEMP_MÉD_MIN_MENS', 'DIA_DA_SEMANA_dom', 'LAG_10', 'MÊS_abr', 'TEMP_MAX_MIN_MENS', 'CURSOS_GRAD_NOTURNO', 'TEMP_MIN_MIN_MENS', 'TEMP_MAX_MAX_MENS', 'MÊS_ago', 'TEMP_MIN_MAX_MENS', 'LAG_08', 'LAG_09', 'TEMP_MÉD_ACC_MENS', 'PRECIPITAÇÃO_MAX_MENS', 'PRECIPITAÇÃO_ACC_MENS', 'LAG_07', 'CURSOS_GRAD_VESPERTINO', 'TEMP_MÉD_MAX_MENS', 'MÊS_jan', 'LAG_04', 'TEMP_MIN_ACC_MENS', 'TEMP_MIN_MÉD_MENS', 'FERIADO');0.20561220423635343
('LAG_01', 'LAG_12', 'LAG_06', 'LAG_05', 'LAG_11', 'LAG_02', 'COVID', 'LAG_03', 'FÉRIAS', 'MÊS_mar', 'ANO_2021', 'ANO_2022', 'ANO_2023', 'ANO_2024', 'ANO_2015', 'ANO_2016', 'ANO_2017', 'ANO_2018', 'ANO_2019', 'ANO_2020', 'ANO_2014', 'CAMPUS_ARAPONGAS', 'CAMPUS_ASSIS CHATEAUBRIAND', 'CAMPUS_ASTORGA', 'CAMPUS_BARRACÃO', 'CAMPUS_CAMPO LARGO', 'CAMPUS_CAPANEMA', 'CAMPUS_CASCAVEL', 'CAMPUS_COLOMBO', 'CAMPUS_CORONEL VIVIDA', 'CAMPUS_CURITIBA', 'CAMPUS_FOZ DO IGUAÇU', 'CAMPUS_GOIOERÊ', 'CAMPUS_IRATI', 'CAMPUS_IVAIPORÃ', 'CAMPUS_JACAREZINHO', 'CAMPUS_JAGUARIAÍVA', 'CAMPUS_LONDRINA - CENTRO', 'CAMPUS_LONDRINA - NORTE', 'CAMPUS_PALMAS', 'CAMPUS_PARANAGUÁ', 'CAMPUS_PARANAVAÍ', 'CAMPUS_PINHAIS', 'CAMPUS_PITANGA', 'CAMPUS_QUEDAS DO IGUAÇU', 'CAMPUS_TELÊMACO BORBA', 'CAMPUS_UMUARAMA', 'CAMPUS_UNIÃO DA VITÓRIA', 'TEMP_MAX_ACC_MENS', 'TEMP_MÉD_ACC_MENS', 'CURSOS_GRAD_NOTURNO', 'MÊS_fev', 'LAG_09', 'TEMP_MÉD_MAX_MENS', 'CURSOS_GRAD_MATUTINO', 'CURSOS_TEC_SUBSEQUENTE', 'TEMP_MIN_MAX_MENS', 'TEMP_MÉD_MÉD_MENS', 'CURSOS_POS', 'TEMP_MAX_MAX_MENS', 'TEMP_MAX_MÉD_MENS', 'DIA_DA_SEMANA_dom', 'TEMP_MIN_ACC_MENS', 'LAG_04', 'CURSOS_TEC_INTEGRADO', 'DIA_DA_SEMANA_sex', 'LAG_08', 'DIA_DA_SEMANA_qui', 'PRECIPITAÇÃO_MÉD_MENS', 'MÊS_dez', 'FERIADO', 'MÊS_abr', 'MÊS_jun', 'TEMP_MIN_MIN_MENS', 'PRECIPITAÇÃO_MAX_MENS', 'MÊS_ago');0.20608947611956893
('LAG_01', 'LAG_12', 'LAG_06', 'LAG_05', 'LAG_11', 'LAG_02', 'COVID', 'LAG_03', 'FÉRIAS', 'MÊS_mar', 'ANO_2021', 'ANO_2022', 'ANO_2023', 'ANO_2024', 'ANO_2015', 'ANO_2016', 'ANO_2017', 'ANO_2018', 'ANO_2019', 'ANO_2020', 'ANO_2014', 'CAMPUS_ARAPONGAS', 'CAMPUS_ASSIS CHATEAUBRIAND', 'CAMPUS_ASTORGA', 'CAMPUS_BARRACÃO', 'CAMPUS_CAMPO LARGO', 'CAMPUS_CAPANEMA', 'CAMPUS_CASCAVEL', 'CAMPUS_COLOMBO', 'CAMPUS_CORONEL VIVIDA', 'CAMPUS_CURITIBA', 'CAMPUS_FOZ DO IGUAÇU', 'CAMPUS_GOIOERÊ', 'CAMPUS_IRATI', 'CAMPUS_IVAIPORÃ', 'CAMPUS_JACAREZINHO', 'CAMPUS_JAGUARIAÍVA', 'CAMPUS_LONDRINA - CENTRO', 'CAMPUS_LONDRINA - NORTE', 'CAMPUS_PALMAS', 'CAMPUS_PARANAGUÁ', 'CAMPUS_PARANAVAÍ', 'CAMPUS_PINHAIS', 'CAMPUS_PITANGA', 'CAMPUS_QUEDAS DO IGUAÇU', 'CAMPUS_TELÊMACO BORBA', 'CAMPUS_UMUARAMA', 'CAMPUS_UNIÃO DA VITÓRIA', 'LAG_04', 'TEMP_MIN_ACC_MENS', 'TEMP_MÉD_MIN_MENS', 'MÊS_abr', 'LAG_08', 'MÊS_ago', 'TEMP_MIN_MAX_MENS', 'CURSOS_TEC_SUBSEQUENTE', 'TEMP_MAX_MIN_MENS', 'CURSOS_GRAD_MATUTINO', 'MÊS_fev', 'LAG_10', 'FERIADO', 'TEMP_MÉD_MAX_MENS', 'DIA_DA_SEMANA_dom', 'MÊS_jul', 'LAG_09', 'CURSOS_TEC_INTEGRADO', 'MÊS_mai', 'CURSOS_POS', 'CURSOS_GRAD_VESPERTINO', 'TEMP_MÉD_MÉD_MENS', 'TEMP_MAX_MÉD_MENS', 'DIA_DA_SEMANA_qui', 'TEMP_MÉD_ACC_MENS', 'TEMP_MAX_MAX_MENS', 'PRECIPITAÇÃO_ACC_MENS', 'CURSOS_GRAD_NOTURNO', 'TEMP_MAX_ACC_MENS', 'MÊS_nov', 'PRECIPITAÇÃO_MÉD_MENS');0.20360929931097607
('LAG_01', 'LAG_12', 'LAG_06', 'LAG_05', 'LAG_11', 'LAG_02', 'COVID', 'LAG_03', 'FÉRIAS', 'MÊS_mar', 'ANO_2021', 'ANO_2022', 'ANO_2023', 'ANO_2024', 'ANO_2015', 'ANO_2016', 'ANO_2017', 'ANO_2018', 'ANO_2019', 'ANO_2020', 'ANO_2014', 'CAMPUS_ARAPONGAS', 'CAMPUS_ASSIS CHATEAUBRIAND', 'CAMPUS_ASTORGA', 'CAMPUS_BARRACÃO', 'CAMPUS_CAMPO LARGO', 'CAMPUS_CAPANEMA', 'CAMPUS_CASCAVEL', 'CAMPUS_COLOMBO', 'CAMPUS_CORONEL VIVIDA', 'CAMPUS_CURITIBA', 'CAMPUS_FOZ DO IGUAÇU', 'CAMPUS_GOIOERÊ', 'CAMPUS_IRATI', 'CAMPUS_IVAIPORÃ', 'CAMPUS_JACAREZINHO', 'CAMPUS_JAGUARIAÍVA', 'CAMPUS_LONDRINA - CENTRO', 'CAMPUS_LONDRINA - NORTE', 'CAMPUS_PALMAS', 'CAMPUS_PARANAGUÁ', 'CAMPUS_PARANAVAÍ', 'CAMPUS_PINHAIS', 'CAMPUS_PITANGA', 'CAMPUS_QUEDAS DO IGUAÇU', 'CAMPUS_TELÊMACO BORBA', 'CAMPUS_UMUARAMA', 'CAMPUS_UNIÃO DA VITÓRIA', 'LAG_04', 'TEMP_MÉD_ACC_MENS', 'TEMP_MAX_MIN_MENS', 'TEMP_MIN_MAX_MENS', 'TEMP_MAX_MÉD_MENS', 'CURSOS_GRAD_MATUTINO', 'MÊS_fev', 'PRECIPITAÇÃO_MÉD_MENS', 'LAG_09', 'TEMP_MÉD_MÉD_MENS', 'TEMP_MÉD_MIN_MENS', 'FERIADO', 'TEMP_MIN_MÉD_MENS', 'TEMP_MÉD_MAX_MENS', 'PRECIPITAÇÃO_ACC_MENS', 'CURSOS_GRAD_VESPERTINO', 'DIA_DA_SEMANA_dom', 'MÊS_abr', 'TEMP_MIN_ACC_MENS', 'LAG_08', 'TEMP_MAX_ACC_MENS', 'CURSOS_TEC_INTEGRADO', 'TEMP_MAX_MAX_MENS', 'LAG_10', 'LAG_07', 'CURSOS_POS', 'DIA_DA_SEMANA_ter', 'MÊS_ago', 'DIA_DA_SEMANA_sáb', 'TEMP_MIN_MIN_MENS', 'MÊS_nov', 'PRECIPITAÇÃO_MAX_MENS', 'DIA_DA_SEMANA_sex', 'MÊS_jan');0.20556537613399942
('LAG_01', 'LAG_12', 'LAG_06', 'LAG_05', 'LAG_11', 'LAG_02', 'COVID', 'LAG_03', 'FÉRIAS', 'MÊS_mar', 'ANO_2021', 'ANO_2022', 'ANO_2023', 'ANO_2024', 'ANO_2015', 'ANO_2016', 'ANO_2017', 'ANO_2018', 'ANO_2019', 'ANO_2020', 'ANO_2014', 'CAMPUS_ARAPONGAS', 'CAMPUS_ASSIS CHATEAUBRIAND', 'CAMPUS_ASTORGA', 'CAMPUS_BARRACÃO', 'CAMPUS_CAMPO LARGO', 'CAMPUS_CAPANEMA', 'CAMPUS_CASCAVEL', 'CAMPUS_COLOMBO', 'CAMPUS_CORONEL VIVIDA', 'CAMPUS_CURITIBA', 'CAMPUS_FOZ DO IGUAÇU', 'CAMPUS_GOIOERÊ', 'CAMPUS_IRATI', 'CAMPUS_IVAIPORÃ', 'CAMPUS_JACAREZINHO', 'CAMPUS_JAGUARIAÍVA', 'CAMPUS_LONDRINA - CENTRO', 'CAMPUS_LONDRINA - NORTE', 'CAMPUS_PALMAS', 'CAMPUS_PARANAGUÁ', 'CAMPUS_PARANAVAÍ', 'CAMPUS_PINHAIS', 'CAMPUS_PITANGA', 'CAMPUS_QUEDAS DO IGUAÇU', 'CAMPUS_TELÊMACO BORBA', 'CAMPUS_UMUARAMA', 'CAMPUS_UNIÃO DA VITÓRIA', 'TEMP_MIN_ACC_MENS', 'CURSOS_GRAD_NOTURNO', 'TEMP_MAX_MAX_MENS', 'LAG_09', 'TEMP_MÉD_ACC_MENS', 'LAG_04', 'LAG_10', 'MÊS_jan', 'LAG_07', 'TEMP_MÉD_MÉD_MENS', 'TEMP_MÉD_MIN_MENS', 'DIA_DA_SEMANA_sex', 'MÊS_out', 'PRECIPITAÇÃO_ACC_MENS', 'FERIADO');0.21082655770196923
('LAG_01', 'LAG_12', 'LAG_06', 'LAG_05', 'LAG_11', 'LAG_02', 'COVID', 'LAG_03', 'FÉRIAS', 'MÊS_mar', 'ANO_2021', 'ANO_2022', 'ANO_2023', 'ANO_2024', 'ANO_2015', 'ANO_2016', 'ANO_2017', 'ANO_2018', 'ANO_2019', 'ANO_2020', 'ANO_2014', 'CAMPUS_ARAPONGAS', 'CAMPUS_ASSIS CHATEAUBRIAND', 'CAMPUS_ASTORGA', 'CAMPUS_BARRACÃO', 'CAMPUS_CAMPO LARGO', 'CAMPUS_CAPANEMA', 'CAMPUS_CASCAVEL', 'CAMPUS_COLOMBO', 'CAMPUS_CORONEL VIVIDA', 'CAMPUS_CURITIBA', 'CAMPUS_FOZ DO IGUAÇU', 'CAMPUS_GOIOERÊ', 'CAMPUS_IRATI', 'CAMPUS_IVAIPORÃ', 'CAMPUS_JACAREZINHO', 'CAMPUS_JAGUARIAÍVA', 'CAMPUS_LONDRINA - CENTRO', 'CAMPUS_LONDRINA - NORTE', 'CAMPUS_PALMAS', 'CAMPUS_PARANAGUÁ', 'CAMPUS_PARANAVAÍ', 'CAMPUS_PINHAIS', 'CAMPUS_PITANGA', 'CAMPUS_QUEDAS DO IGUAÇU', 'CAMPUS_TELÊMACO BORBA', 'CAMPUS_UMUARAMA', 'CAMPUS_UNIÃO DA VITÓRIA', 'TEMP_MIN_ACC_MENS', 'FERIADO');0.2106256934386308
('LAG_01', 'LAG_12', 'LAG_06', 'LAG_05', 'LAG_11', 'LAG_02', 'COVID', 'LAG_03', 'FÉRIAS', 'MÊS_mar', 'ANO_2021', 'ANO_2022', 'ANO_2023', 'ANO_2024', 'ANO_2015', 'ANO_2016', 'ANO_2017', 'ANO_2018', 'ANO_2019', 'ANO_2020', 'ANO_2014', 'CAMPUS_ARAPONGAS', 'CAMPUS_ASSIS CHATEAUBRIAND', 'CAMPUS_ASTORGA', 'CAMPUS_BARRACÃO', 'CAMPUS_CAMPO LARGO', 'CAMPUS_CAPANEMA', 'CAMPUS_CASCAVEL', 'CAMPUS_COLOMBO', 'CAMPUS_CORONEL VIVIDA', 'CAMPUS_CURITIBA', 'CAMPUS_FOZ DO IGUAÇU', 'CAMPUS_GOIOERÊ', 'CAMPUS_IRATI', 'CAMPUS_IVAIPORÃ', 'CAMPUS_JACAREZINHO', 'CAMPUS_JAGUARIAÍVA', 'CAMPUS_LONDRINA - CENTRO', 'CAMPUS_LONDRINA - NORTE', 'CAMPUS_PALMAS', 'CAMPUS_PARANAGUÁ', 'CAMPUS_PARANAVAÍ', 'CAMPUS_PINHAIS', 'CAMPUS_PITANGA', 'CAMPUS_QUEDAS DO IGUAÇU', 'CAMPUS_TELÊMACO BORBA', 'CAMPUS_UMUARAMA', 'CAMPUS_UNIÃO DA VITÓRIA', 'TEMP_MAX_ACC_MENS', 'TEMP_MÉD_MIN_MENS', 'TEMP_MÉD_MÉD_MENS', 'LAG_08', 'LAG_10', 'TEMP_MAX_MAX_MENS', 'CURSOS_GRAD_MATUTINO', 'CURSOS_GRAD_VESPERTINO', 'MÊS_dez', 'DIA_DA_SEMANA_dom', 'MÊS_nov', 'MÊS_jan', 'LAG_07', 'PRECIPITAÇÃO_ACC_MENS', 'CURSOS_GRAD_NOTURNO', 'PRECIPITAÇÃO_MAX_MENS', 'TEMP_MÉD_ACC_MENS', 'TEMP_MÉD_MAX_MENS', 'MÊS_fev', 'FERIADO', 'CURSOS_TEC_INTEGRADO', 'DIA_DA_SEMANA_sex', 'TEMP_MAX_MÉD_MENS', 'LAG_04', 'MÊS_ago', 'TEMP_MIN_ACC_MENS', 'MÊS_abr', 'LAG_09', 'TEMP_MIN_MAX_MENS', 'CURSOS_POS', 'MÊS_mai', 'DIA_DA_SEMANA_seg', 'CURSOS_TEC_SUBSEQUENTE', 'TEMP_MIN_MIN_MENS', 'DIA_DA_SEMANA_qua', 'TEMP_MAX_MIN_MENS', 'DIA_DA_SEMANA_qui', 'DIA_DA_SEMANA_sáb', 'PRECIPITAÇÃO_MÉD_MENS', 'DIA_DA_SEMANA_ter', 'TEMP_MIN_MÉD_MENS', 'MÊS_set', 'MÊS_jun', 'MÊS_jul', 'CURSOS_TEC_CONCOMITANTE', 'MÊS_out', 'GREVE');0.2060199236717674
('LAG_01', 'LAG_12', 'LAG_06', 'LAG_05', 'LAG_11', 'LAG_02', 'COVID', 'LAG_03', 'FÉRIAS', 'MÊS_mar', 'ANO_2021', 'ANO_2022', 'ANO_2023', 'ANO_2024', 'ANO_2015', 'ANO_2016', 'ANO_2017', 'ANO_2018', 'ANO_2019', 'ANO_2020', 'ANO_2014', 'CAMPUS_ARAPONGAS', 'CAMPUS_ASSIS CHATEAUBRIAND', 'CAMPUS_ASTORGA', 'CAMPUS_BARRACÃO', 'CAMPUS_CAMPO LARGO', 'CAMPUS_CAPANEMA', 'CAMPUS_CASCAVEL', 'CAMPUS_COLOMBO', 'CAMPUS_CORONEL VIVIDA', 'CAMPUS_CURITIBA', 'CAMPUS_FOZ DO IGUAÇU', 'CAMPUS_GOIOERÊ', 'CAMPUS_IRATI', 'CAMPUS_IVAIPORÃ', 'CAMPUS_JACAREZINHO', 'CAMPUS_JAGUARIAÍVA', 'CAMPUS_LONDRINA - CENTRO', 'CAMPUS_LONDRINA - NORTE', 'CAMPUS_PALMAS', 'CAMPUS_PARANAGUÁ', 'CAMPUS_PARANAVAÍ', 'CAMPUS_PINHAIS', 'CAMPUS_PITANGA', 'CAMPUS_QUEDAS DO IGUAÇU', 'CAMPUS_TELÊMACO BORBA', 'CAMPUS_UMUARAMA', 'CAMPUS_UNIÃO DA VITÓRIA', 'DIA_DA_SEMANA_sáb', 'MÊS_jan', 'DIA_DA_SEMANA_qua', 'TEMP_MÉD_MÉD_MENS', 'MÊS_ago', 'DIA_DA_SEMANA_dom', 'LAG_10', 'LAG_04', 'MÊS_abr', 'TEMP_MAX_ACC_MENS', 'TEMP_MIN_ACC_MENS', 'PRECIPITAÇÃO_ACC_MENS', 'MÊS_dez', 'LAG_08', 'LAG_07', 'CURSOS_GRAD_NOTURNO', 'TEMP_MÉD_ACC_MENS', 'MÊS_fev', 'FERIADO', 'TEMP_MÉD_MAX_MENS', 'CURSOS_POS', 'CURSOS_GRAD_VESPERTINO');0.20631778242406967
('LAG_01', 'LAG_12', 'LAG_06', 'LAG_05', 'LAG_11', 'LAG_02', 'COVID', 'LAG_03', 'FÉRIAS', 'MÊS_mar', 'ANO_2021', 'ANO_2022', 'ANO_2023', 'ANO_2024', 'ANO_2015', 'ANO_2016', 'ANO_2017', 'ANO_2018', 'ANO_2019', 'ANO_2020', 'ANO_2014', 'CAMPUS_ARAPONGAS', 'CAMPUS_ASSIS CHATEAUBRIAND', 'CAMPUS_ASTORGA', 'CAMPUS_BARRACÃO', 'CAMPUS_CAMPO LARGO', 'CAMPUS_CAPANEMA', 'CAMPUS_CASCAVEL', 'CAMPUS_COLOMBO', 'CAMPUS_CORONEL VIVIDA', 'CAMPUS_CURITIBA', 'CAMPUS_FOZ DO IGUAÇU', 'CAMPUS_GOIOERÊ', 'CAMPUS_IRATI', 'CAMPUS_IVAIPORÃ', 'CAMPUS_JACAREZINHO', 'CAMPUS_JAGUARIAÍVA', 'CAMPUS_LONDRINA - CENTRO', 'CAMPUS_LONDRINA - NORTE', 'CAMPUS_PALMAS', 'CAMPUS_PARANAGUÁ', 'CAMPUS_PARANAVAÍ', 'CAMPUS_PINHAIS', 'CAMPUS_PITANGA', 'CAMPUS_QUEDAS DO IGUAÇU', 'CAMPUS_TELÊMACO BORBA', 'CAMPUS_UMUARAMA', 'CAMPUS_UNIÃO DA VITÓRIA', 'TEMP_MAX_MÉD_MENS', 'TEMP_MIN_MÉD_MENS', 'TEMP_MÉD_MAX_MENS', 'FERIADO', 'CURSOS_GRAD_NOTURNO', 'TEMP_MIN_MAX_MENS', 'MÊS_fev', 'DIA_DA_SEMANA_sáb', 'TEMP_MAX_ACC_MENS', 'LAG_04', 'CURSOS_GRAD_VESPERTINO', 'TEMP_MÉD_MÉD_MENS', 'CURSOS_TEC_CONCOMITANTE', 'TEMP_MIN_ACC_MENS', 'TEMP_MÉD_ACC_MENS', 'CURSOS_TEC_INTEGRADO', 'LAG_07', 'TEMP_MÉD_MIN_MENS', 'DIA_DA_SEMANA_seg', 'MÊS_nov', 'CURSOS_TEC_SUBSEQUENTE', 'MÊS_abr', 'CURSOS_POS', 'LAG_09', 'PRECIPITAÇÃO_MAX_MENS', 'MÊS_mai', 'LAG_10', 'CURSOS_GRAD_MATUTINO', 'DIA_DA_SEMANA_dom', 'MÊS_ago', 'LAG_08', 'DIA_DA_SEMANA_qua', 'PRECIPITAÇÃO_ACC_MENS');0.20442266850470778
('LAG_01', 'LAG_12', 'LAG_06', 'LAG_05', 'LAG_11', 'LAG_02', 'COVID', 'LAG_03', 'FÉRIAS', 'MÊS_mar', 'ANO_2021', 'ANO_2022', 'ANO_2023', 'ANO_2024', 'ANO_2015', 'ANO_2016', 'ANO_2017', 'ANO_2018', 'ANO_2019', 'ANO_2020', 'ANO_2014', 'CAMPUS_ARAPONGAS', 'CAMPUS_ASSIS CHATEAUBRIAND', 'CAMPUS_ASTORGA', 'CAMPUS_BARRACÃO', 'CAMPUS_CAMPO LARGO', 'CAMPUS_CAPANEMA', 'CAMPUS_CASCAVEL', 'CAMPUS_COLOMBO', 'CAMPUS_CORONEL VIVIDA', 'CAMPUS_CURITIBA', 'CAMPUS_FOZ DO IGUAÇU', 'CAMPUS_GOIOERÊ', 'CAMPUS_IRATI', 'CAMPUS_IVAIPORÃ', 'CAMPUS_JACAREZINHO', 'CAMPUS_JAGUARIAÍVA', 'CAMPUS_LONDRINA - CENTRO', 'CAMPUS_LONDRINA - NORTE', 'CAMPUS_PALMAS', 'CAMPUS_PARANAGUÁ', 'CAMPUS_PARANAVAÍ', 'CAMPUS_PINHAIS', 'CAMPUS_PITANGA', 'CAMPUS_QUEDAS DO IGUAÇU', 'CAMPUS_TELÊMACO BORBA', 'CAMPUS_UMUARAMA', 'CAMPUS_UNIÃO DA VITÓRIA', 'LAG_10', 'TEMP_MAX_ACC_MENS', 'LAG_04', 'TEMP_MIN_ACC_MENS', 'LAG_07', 'TEMP_MIN_MAX_MENS', 'TEMP_MÉD_MIN_MENS', 'TEMP_MÉD_MAX_MENS', 'MÊS_abr', 'LAG_08', 'MÊS_ago', 'TEMP_MÉD_ACC_MENS', 'TEMP_MÉD_MÉD_MENS', 'MÊS_fev', 'PRECIPITAÇÃO_MAX_MENS', 'CURSOS_POS', 'TEMP_MAX_MIN_MENS', 'FERIADO', 'TEMP_MAX_MAX_MENS', 'TEMP_MIN_MIN_MENS', 'TEMP_MAX_MÉD_MENS', 'CURSOS_GRAD_NOTURNO', 'TEMP_MIN_MÉD_MENS', 'PRECIPITAÇÃO_ACC_MENS', 'DIA_DA_SEMANA_dom');0.20500306560256468
('LAG_01', 'LAG_12', 'LAG_06', 'LAG_05', 'LAG_11', 'LAG_02', 'COVID', 'LAG_03', 'FÉRIAS', 'MÊS_mar', 'ANO_2021', 'ANO_2022', 'ANO_2023', 'ANO_2024', 'ANO_2015', 'ANO_2016', 'ANO_2017', 'ANO_2018', 'ANO_2019', 'ANO_2020', 'ANO_2014', 'CAMPUS_ARAPONGAS', 'CAMPUS_ASSIS CHATEAUBRIAND', 'CAMPUS_ASTORGA', 'CAMPUS_BARRACÃO', 'CAMPUS_CAMPO LARGO', 'CAMPUS_CAPANEMA', 'CAMPUS_CASCAVEL', 'CAMPUS_COLOMBO', 'CAMPUS_CORONEL VIVIDA', 'CAMPUS_CURITIBA', 'CAMPUS_FOZ DO IGUAÇU', 'CAMPUS_GOIOERÊ', 'CAMPUS_IRATI', 'CAMPUS_IVAIPORÃ', 'CAMPUS_JACAREZINHO', 'CAMPUS_JAGUARIAÍVA', 'CAMPUS_LONDRINA - CENTRO', 'CAMPUS_LONDRINA - NORTE', 'CAMPUS_PALMAS', 'CAMPUS_PARANAGUÁ', 'CAMPUS_PARANAVAÍ', 'CAMPUS_PINHAIS', 'CAMPUS_PITANGA', 'CAMPUS_QUEDAS DO IGUAÇU', 'CAMPUS_TELÊMACO BORBA', 'CAMPUS_UMUARAMA', 'CAMPUS_UNIÃO DA VITÓRIA', 'LAG_08', 'TEMP_MIN_MAX_MENS', 'CURSOS_GRAD_MATUTINO', 'LAG_07', 'MÊS_abr', 'LAG_09', 'LAG_04', 'TEMP_MÉD_ACC_MENS', 'TEMP_MÉD_MAX_MENS', 'FERIADO', 'TEMP_MÉD_MÉD_MENS', 'TEMP_MIN_MÉD_MENS', 'MÊS_jan', 'CURSOS_GRAD_NOTURNO', 'TEMP_MAX_MÉD_MENS', 'MÊS_ago', 'TEMP_MAX_ACC_MENS', 'TEMP_MIN_ACC_MENS');0.20410492492471627
('LAG_01', 'LAG_12', 'LAG_06', 'LAG_05', 'LAG_11', 'LAG_02', 'COVID', 'LAG_03', 'FÉRIAS', 'MÊS_mar', 'ANO_2021', 'ANO_2022', 'ANO_2023', 'ANO_2024', 'ANO_2015', 'ANO_2016', 'ANO_2017', 'ANO_2018', 'ANO_2019', 'ANO_2020', 'ANO_2014', 'CAMPUS_ARAPONGAS', 'CAMPUS_ASSIS CHATEAUBRIAND', 'CAMPUS_ASTORGA', 'CAMPUS_BARRACÃO', 'CAMPUS_CAMPO LARGO', 'CAMPUS_CAPANEMA', 'CAMPUS_CASCAVEL', 'CAMPUS_COLOMBO', 'CAMPUS_CORONEL VIVIDA', 'CAMPUS_CURITIBA', 'CAMPUS_FOZ DO IGUAÇU', 'CAMPUS_GOIOERÊ', 'CAMPUS_IRATI', 'CAMPUS_IVAIPORÃ', 'CAMPUS_JACAREZINHO', 'CAMPUS_JAGUARIAÍVA', 'CAMPUS_LONDRINA - CENTRO', 'CAMPUS_LONDRINA - NORTE', 'CAMPUS_PALMAS', 'CAMPUS_PARANAGUÁ', 'CAMPUS_PARANAVAÍ', 'CAMPUS_PINHAIS', 'CAMPUS_PITANGA', 'CAMPUS_QUEDAS DO IGUAÇU', 'CAMPUS_TELÊMACO BORBA', 'CAMPUS_UMUARAMA', 'CAMPUS_UNIÃO DA VITÓRIA', 'TEMP_MIN_ACC_MENS', 'DIA_DA_SEMANA_qui', 'CURSOS_GRAD_VESPERTINO', 'PRECIPITAÇÃO_MAX_MENS', 'CURSOS_GRAD_NOTURNO', 'TEMP_MÉD_MIN_MENS', 'CURSOS_POS', 'DIA_DA_SEMANA_ter', 'TEMP_MÉD_ACC_MENS', 'MÊS_fev', 'DIA_DA_SEMANA_dom', 'LAG_08', 'TEMP_MIN_MAX_MENS', 'MÊS_dez', 'LAG_07', 'PRECIPITAÇÃO_ACC_MENS', 'MÊS_mai', 'CURSOS_GRAD_MATUTINO', 'TEMP_MÉD_MÉD_MENS', 'TEMP_MAX_MAX_MENS', 'LAG_04', 'TEMP_MAX_ACC_MENS', 'LAG_09', 'DIA_DA_SEMANA_qua', 'TEMP_MÉD_MAX_MENS', 'MÊS_ago', 'DIA_DA_SEMANA_seg', 'MÊS_abr', 'LAG_10', 'TEMP_MAX_MÉD_MENS', 'DIA_DA_SEMANA_sex', 'FERIADO', 'PRECIPITAÇÃO_MÉD_MENS', 'TEMP_MIN_MÉD_MENS', 'MÊS_jun', 'DIA_DA_SEMANA_sáb', 'TEMP_MAX_MIN_MENS');0.206018616782909
