;Reservoirs;Sparsity;Spectral Radius;Noise;Fitness
0;66,0;0,19971930412461514;1,6003672560303044;0,19191698767104026;0,2620734733147114
1;66,0;0,4610747561736084;1,7640944974584485;0,31531358216998856;0,2541091538411936
2;66,0;0,4610747561736084;1,7640944974584485;0,31531358216998856;0,2541091538411936
3;66,0;0,4610747561736084;1,7640944974584485;0,31531358216998856;0,2541091538411936
4;66,0;0,4610747561736084;1,7640944974584485;0,31531358216998856;0,2541091538411936
5;66,0;0,4610747561736084;1,7640944974584485;0,31531358216998856;0,2541091538411936
6;66,0;0,4610747561736084;1,7640944974584485;0,31531358216998856;0,2541091538411936
7;66,0;0,4610747561736084;1,7640944974584485;0,31531358216998856;0,2541091538411936
8;131,0;0,4698481932129521;1,5894830314617785;0,5407647106934365;0,23233413250340673
9;131,0;0,4698481932129521;1,5894830314617785;0,5407647106934365;0,23233413250340673
10;131,0;0,4698481932129521;1,5894830314617785;0,5407647106934365;0,23233413250340673
11;131,0;0,4698481932129521;1,5894830314617785;0,5407647106934365;0,23233413250340673
12;131,0;0,4698481932129521;1,5894830314617785;0,5407647106934365;0,23233413250340673
13;131,0;0,4698481932129521;1,5894830314617785;0,5407647106934365;0,23233413250340673
14;131,0;0,4698481932129521;1,5894830314617785;0,5407647106934365;0,23233413250340673
