;Reservoirs;Sparsity;Spectral Radius;Noise;Fitness
0;133,0;0,386130392359194;0,8225202355861047;0,3052906805256962;0,28634853497467444
1;372,0;0,25619049478420064;0,8373642679996001;0,3507576541742545;0,2716626755516043
2;337,0;0,43042090278177203;0,5753702715403293;0,09562949097679839;0,2605069060202831
3;337,0;0,43042090278177203;0,5753702715403293;0,09562949097679839;0,2605069060202831
4;39,0;0,13648384769403235;1,4499943079184343;0,5028981438811706;0,2541383919660402
5;131,0;0,3704340989793262;1,1684824291785338;0,30043574783869625;0,2436507319640854
6;131,0;0,3704340989793262;1,1684824291785338;0,30043574783869625;0,2436507319640854
7;131,0;0,3704340989793262;1,1684824291785338;0,30043574783869625;0,2436507319640854
8;131,0;0,3704340989793262;1,1684824291785338;0,30043574783869625;0,2436507319640854
9;131,0;0,3704340989793262;1,1684824291785338;0,30043574783869625;0,2436507319640854
10;131,0;0,3704340989793262;1,1684824291785338;0,30043574783869625;0,2436507319640854
11;131,0;0,3704340989793262;1,1684824291785338;0,30043574783869625;0,2436507319640854
12;131,0;0,3704340989793262;1,1684824291785338;0,30043574783869625;0,2436507319640854
13;131,0;0,3704340989793262;1,1684824291785338;0,30043574783869625;0,2436507319640854
14;131,0;0,3817923628574186;1,1684824291785338;0,30043574783869625;0,2413506927229264
