;Reservoirs;Sparsity;Spectral Radius;Noise;Fitness
0;219,0;0,38696869496934205;0,17344322293917203;0,10771412450754858;0,27774857916867635
1;300,0;0,21283087883526478;1,0387776215877598;0,4361646363562333;0,2655385156531181
2;300,0;0,21283087883526478;1,0387776215877598;0,4361646363562333;0,2655385156531181
3;300,0;0,21283087883526478;1,0387776215877598;0,4361646363562333;0,2655385156531181
4;296,0;0,3111992845822187;1,125409925319692;0,4355753735742648;0,264485990663211
5;296,0;0,3111992845822187;1,125409925319692;0,4355753735742648;0,264485990663211
6;300,0;0,3670045415121651;1,074527811764293;0,1894578534782101;0,2546140855499695
7;300,0;0,3670045415121651;1,074527811764293;0,1894578534782101;0,2546140855499695
8;300,0;0,3670045415121651;1,074527811764293;0,1894578534782101;0,2546140855499695
9;300,0;0,3318598664518546;1,0456642580811593;0,1974222290588121;0,24169461716007806
10;300,0;0,32782932447883434;1,0450070633561248;0,17547999529139247;0,24015864728752234
11;300,0;0,32782932447883434;1,0450070633561248;0,17547999529139247;0,24015864728752234
12;300,0;0,32782932447883434;1,0450070633561248;0,17547999529139247;0,24015864728752234
13;300,0;0,32782932447883434;1,0450070633561248;0,17547999529139247;0,24015864728752234
14;300,0;0,32790349551338455;1,0451159060447064;0,17559073021216054;0,23840659943654333
