;Reservoirs;Sparsity;Spectral Radius;Noise;Fitness
0;258,0;0,33134226583563536;1,3771204330852695;0,37936879070303003;0,26474889348805775
1;155,0;0,14901616773036097;1,636440079276845;0,20861345420722832;0,2560221787514526
2;155,0;0,14901616773036097;1,636440079276845;0,20861345420722832;0,2560221787514526
3;155,0;0,14901616773036097;1,636440079276845;0,20861345420722832;0,2560221787514526
4;155,0;0,14901616773036097;1,636440079276845;0,20861345420722832;0,2560221787514526
5;155,0;0,14901616773036097;1,636440079276845;0,20861345420722832;0,2560221787514526
6;155,0;0,14901616773036097;1,636440079276845;0,20861345420722832;0,2560221787514526
7;155,0;0,14901616773036097;1,636440079276845;0,20861345420722832;0,2560221787514526
8;155,0;0,14901616773036097;1,636440079276845;0,20861345420722832;0,2560221787514526
9;155,0;0,14901616773036097;1,3771204330852695;0,13645826547203369;0,2549177248448229
10;155,0;0,14901616773036097;1,3771204330852695;0,13645826547203369;0,2549177248448229
11;155,0;0,14901616773036097;1,3771204330852695;0,13645826547203369;0,2549177248448229
12;155,0;0,14901616773036097;1,3771204330852695;0,13645826547203369;0,2549177248448229
13;155,0;0,14901616773036097;1,3771204330852695;0,13645826547203369;0,2549177248448229
14;155,0;0,14901616773036097;1,3771204330852695;0,13645826547203369;0,2549177248448229
