DATA;MLP;RF;XGBoost
2023-11-30;0;0;4
2023-12-31;4;0;4
2024-01-31;2;0;0
2024-02-29;5;0;4
2024-03-31;5;0;2
2024-04-30;5;0;2
2024-05-31;2;4;2
2024-06-30;4;4;4
2024-07-31;1;4;4
2024-08-31;4;1;1
2024-09-30;8;5;6
2024-10-31;8;8;7
