DATA;MLP;RF;XGBoost
2023-11-30;6;7;7
2023-12-31;7;4;5
2024-01-31;1;5;5
2024-02-29;3;3;6
2024-03-31;8;4;3
2024-04-30;6;7;7
2024-05-31;6;6;7
2024-06-30;6;3;4
2024-07-31;4;6;6
2024-08-31;4;6;3
2024-09-30;4;4;4
2024-10-31;6;7;7
