DATA;MLP;RF;XGBoost
2023-11-30;6;4;8
2023-12-31;7;7;7
2024-01-31;2;4;4
2024-02-29;4;4;4
2024-03-31;6;4;1
2024-04-30;6;6;8
2024-05-31;6;7;8
2024-06-30;6;6;2
2024-07-31;3;5;5
2024-08-31;4;3;3
2024-09-30;6;6;6
2024-10-31;6;4;4
