DATA;MLP;RF;XGBoost
2023-11-30;3;4;4
2023-12-31;5;1;1
2024-01-31;2;5;2
2024-02-29;5;5;2
2024-03-31;5;5;5
2024-04-30;6;5;7
2024-05-31;8;7;8
2024-06-30;6;1;1
2024-07-31;1;1;5
2024-08-31;8;4;4
2024-09-30;6;5;4
2024-10-31;7;5;7
