DATA;MLP;RF;XGBoost
2023-11-30;6;3;5
2023-12-31;7;3;3
2024-01-31;2;3;2
2024-02-29;7;3;3
2024-03-31;7;3;3
2024-04-30;6;3;8
2024-05-31;4;3;5
2024-06-30;4;6;5
2024-07-31;4;4;4
2024-08-31;4;4;4
2024-09-30;3;7;3
2024-10-31;5;3;3
