DATA;MLP;RF;XGBoost
2023-11-30;6;7;8
2023-12-31;7;7;2
2024-01-31;4;7;2
2024-02-29;3;2;2
2024-03-31;7;7;7
2024-04-30;6;7;8
2024-05-31;6;7;8
2024-06-30;6;5;5
2024-07-31;4;7;5
2024-08-31;4;7;7
2024-09-30;4;7;8
2024-10-31;6;7;6
