DATA;MLP;RF;XGBoost
2023-11-30;6;6;6
2023-12-31;7;6;6
2024-01-31;4;6;4
2024-02-29;4;7;1
2024-03-31;8;8;8
2024-04-30;8;8;8
2024-05-31;6;6;6
2024-06-30;2;3;1
2024-07-31;2;0;2
2024-08-31;5;5;5
2024-09-30;5;8;8
2024-10-31;8;8;6
