;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;105;51;gbtree;0.3594;0.2339;-0.42500000000000004
1;257;206;gbtree;0.1842;0.3842;-0.45
2;257;206;gbtree;0.1842;0.3842;-0.45
3;223;227;gbtree;0.1074;0.3811;-0.45000000000000007
4;223;227;gbtree;0.1074;0.3811;-0.45000000000000007
5;223;227;gbtree;0.1074;0.3811;-0.45000000000000007
6;235;245;gbtree;0.0968;0.3043;-0.4750000000000001
7;235;245;gbtree;0.0968;0.3043;-0.4750000000000001
8;235;245;gbtree;0.0968;0.3043;-0.4750000000000001
9;235;245;gbtree;0.0968;0.3043;-0.4750000000000001
10;235;245;gbtree;0.0968;0.3043;-0.4750000000000001
11;235;245;gbtree;0.0968;0.3043;-0.4750000000000001
12;235;245;gbtree;0.0968;0.3043;-0.4750000000000001
13;235;245;gbtree;0.0968;0.3043;-0.4750000000000001
14;235;245;gbtree;0.0968;0.3043;-0.4750000000000001
