;OTIMIZADOR;MODELO;CLASSES;SEED;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
63;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
64;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
65;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
66;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
67;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
68;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
69;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
70;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
71;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
72;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
73;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
74;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
75;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
76;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
77;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
78;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
79;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
80;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
81;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
82;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
83;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
84;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
85;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
86;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
87;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
88;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
89;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
90;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
91;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
92;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
93;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
94;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
95;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
96;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
97;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
98;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
99;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
100;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
101;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
102;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
103;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
104;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
105;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
106;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
107;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
108;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
109;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
110;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
111;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
112;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
113;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
114;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
115;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
116;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
117;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
118;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
119;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
120;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
121;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
122;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
123;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
124;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
125;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
126;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
127;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
128;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
129;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
130;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
131;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
132;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
133;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
134;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
135;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
136;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
137;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
138;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
139;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
140;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
141;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
142;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
143;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
144;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
145;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
146;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
147;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
148;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
149;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
150;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
151;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
152;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
153;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
154;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
155;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
156;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
157;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
158;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
159;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
160;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
161;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
162;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
163;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
164;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
165;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
166;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
167;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
168;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
169;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
170;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
171;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
172;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
173;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
174;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
175;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
176;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
177;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
178;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
179;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
180;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
181;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
182;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
183;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
184;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
185;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
186;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
187;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
188;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
189;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
190;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
191;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
192;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
193;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
194;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
195;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
196;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
197;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
198;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
199;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
200;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
201;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
202;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
203;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
204;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
205;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
206;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
207;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
208;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
209;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
210;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
211;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
212;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
213;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
214;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
215;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
216;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
217;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
218;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
219;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
220;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
221;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
222;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
223;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
224;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
225;SA;RF;5;1000;65.0;99.0;21.0;2.0;-0.3
