;OTIMIZADOR;MODELO;CLASSES;SEED;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
1230;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1231;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1232;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1233;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1234;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1235;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1236;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1237;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1238;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1239;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1240;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1241;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1242;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1243;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1244;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1245;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1246;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1247;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1248;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1249;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1250;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1251;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1252;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1253;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1254;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1255;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1256;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1257;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1258;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1259;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1260;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1261;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1262;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1263;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1264;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1265;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1266;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1267;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1268;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1269;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1270;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1271;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1272;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1273;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1274;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1275;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1276;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1277;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1278;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1279;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1280;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1281;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1282;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1283;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1284;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1285;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1286;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1287;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1288;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1289;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1290;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1291;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1292;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1293;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1294;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1295;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1296;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1297;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1298;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1299;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1300;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1301;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1302;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1303;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1304;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1305;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1306;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1307;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1308;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1309;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1310;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1311;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1312;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1313;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1314;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1315;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1316;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1317;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1318;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1319;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1320;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1321;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1322;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1323;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1324;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1325;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1326;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1327;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1328;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1329;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1330;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1331;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1332;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1333;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1334;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1335;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1336;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1337;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1338;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1339;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1340;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1341;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1342;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1343;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1344;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1345;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1346;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1347;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1348;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1349;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1350;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1351;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1352;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1353;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1354;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
1355;SA;XGBoost;5;6000;268;191;gbtree;0.06;0.945;-0.475
