;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
0;50.0;53.0;39.0;8.0;-0.17500000000000002
1;50.0;53.0;39.0;8.0;-0.17500000000000002
2;53.0;42.0;41.0;29.0;-0.2
3;53.0;42.0;41.0;29.0;-0.2
4;53.0;42.0;41.0;29.0;-0.2
5;53.0;42.0;41.0;29.0;-0.2
6;53.0;42.0;41.0;29.0;-0.2
7;53.0;42.0;41.0;29.0;-0.2
8;53.0;42.0;41.0;29.0;-0.2
9;53.0;42.0;41.0;29.0;-0.2
10;53.0;42.0;41.0;29.0;-0.2
11;53.0;42.0;41.0;29.0;-0.2
12;53.0;42.0;41.0;29.0;-0.2
13;53.0;42.0;41.0;29.0;-0.2
14;53.0;42.0;41.0;29.0;-0.2
