;OTIMIZADOR;MODELO;CLASSES;SEED;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
926;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
927;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
928;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
929;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
930;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
931;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
932;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
933;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
934;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
935;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
936;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
937;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
938;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
939;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
940;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
941;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
942;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
943;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
944;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
945;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
946;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
947;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
948;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
949;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
950;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
951;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
952;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
953;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
954;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
955;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
956;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
957;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
958;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
959;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
960;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
961;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
962;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
963;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
964;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
965;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
966;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
967;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
968;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
969;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
970;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
971;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
972;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
973;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
974;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
975;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
976;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
977;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
978;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
979;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
980;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
981;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
982;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
983;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
984;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
985;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
986;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
987;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
988;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
989;PSO;XGBoost;5;5000;89;158;gbtree;0.519;0.718;-0.45
990;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
991;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
992;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
993;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
994;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
995;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
996;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
997;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
998;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
999;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1000;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1001;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1002;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1003;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1004;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1005;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1006;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1007;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1008;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1009;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1010;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1011;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1012;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1013;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1014;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1015;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1016;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1017;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1018;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1019;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1020;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1021;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1022;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1023;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1024;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1025;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1026;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1027;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1028;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1029;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1030;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1031;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1032;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1033;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1034;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1035;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1036;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1037;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1038;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1039;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1040;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1041;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1042;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1043;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1044;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1045;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1046;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1047;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1048;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1049;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1050;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1051;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1052;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1053;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1054;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1055;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1056;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1057;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1058;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1059;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1060;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1061;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1062;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1063;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1064;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1065;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1066;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1067;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1068;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1069;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1070;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1071;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1072;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1073;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1074;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1075;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1076;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1077;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1078;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1079;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1080;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1081;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1082;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1083;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1084;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1085;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1086;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1087;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1088;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1089;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1090;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1091;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1092;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1093;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1094;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1095;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1096;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1097;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1098;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1099;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1100;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1101;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1102;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1103;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1104;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1105;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1106;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1107;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1108;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1109;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1110;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1111;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1112;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1113;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1114;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1115;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1116;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1117;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1118;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1119;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1120;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1121;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1122;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1123;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
1124;PSO;XGBoost;5;5000;89;158;gbtree;0.502;0.698;-0.475
