;OTIMIZADOR;MODELO;CLASSES;SEED;Hidden Layers;Alpha;Activation;Fitness
76;SA;MLP;5;1000;211;0.45;identity;-0.4
77;SA;MLP;5;1000;211;0.45;identity;-0.4
78;SA;MLP;5;1000;211;0.45;identity;-0.4
79;SA;MLP;5;1000;211;0.45;identity;-0.4
80;SA;MLP;5;1000;211;0.45;identity;-0.4
81;SA;MLP;5;1000;211;0.45;identity;-0.4
82;SA;MLP;5;1000;211;0.45;identity;-0.4
83;SA;MLP;5;1000;211;0.45;identity;-0.4
84;SA;MLP;5;1000;211;0.45;identity;-0.4
85;SA;MLP;5;1000;211;0.45;identity;-0.4
86;SA;MLP;5;1000;211;0.45;identity;-0.4
87;SA;MLP;5;1000;211;0.45;identity;-0.4
88;SA;MLP;5;1000;211;0.45;identity;-0.4
89;SA;MLP;5;1000;211;0.45;identity;-0.4
90;SA;MLP;5;1000;211;0.45;identity;-0.4
91;SA;MLP;5;1000;211;0.45;identity;-0.4
92;SA;MLP;5;1000;211;0.45;identity;-0.4
93;SA;MLP;5;1000;211;0.45;identity;-0.4
94;SA;MLP;5;1000;211;0.45;identity;-0.4
95;SA;MLP;5;1000;211;0.45;identity;-0.4
96;SA;MLP;5;1000;32;0.27;identity;-0.475
97;SA;MLP;5;1000;32;0.27;identity;-0.475
98;SA;MLP;5;1000;32;0.27;identity;-0.475
99;SA;MLP;5;1000;32;0.27;identity;-0.475
100;SA;MLP;5;1000;32;0.27;identity;-0.475
101;SA;MLP;5;1000;32;0.27;identity;-0.475
102;SA;MLP;5;1000;32;0.27;identity;-0.475
103;SA;MLP;5;1000;32;0.27;identity;-0.475
104;SA;MLP;5;1000;32;0.27;identity;-0.475
105;SA;MLP;5;1000;32;0.27;identity;-0.475
106;SA;MLP;5;1000;32;0.27;identity;-0.475
107;SA;MLP;5;1000;32;0.27;identity;-0.475
108;SA;MLP;5;1000;32;0.27;identity;-0.475
109;SA;MLP;5;1000;32;0.27;identity;-0.475
110;SA;MLP;5;1000;32;0.27;identity;-0.475
111;SA;MLP;5;1000;32;0.27;identity;-0.475
112;SA;MLP;5;1000;32;0.27;identity;-0.475
113;SA;MLP;5;1000;32;0.27;identity;-0.475
114;SA;MLP;5;1000;32;0.27;identity;-0.475
115;SA;MLP;5;1000;32;0.27;identity;-0.475
116;SA;MLP;5;1000;32;0.27;identity;-0.475
117;SA;MLP;5;1000;32;0.27;identity;-0.475
118;SA;MLP;5;1000;32;0.27;identity;-0.475
119;SA;MLP;5;1000;32;0.27;identity;-0.475
120;SA;MLP;5;1000;32;0.27;identity;-0.475
121;SA;MLP;5;1000;32;0.27;identity;-0.475
122;SA;MLP;5;1000;32;0.27;identity;-0.475
123;SA;MLP;5;1000;32;0.27;identity;-0.475
124;SA;MLP;5;1000;32;0.27;identity;-0.475
125;SA;MLP;5;1000;32;0.27;identity;-0.475
126;SA;MLP;5;1000;32;0.27;identity;-0.475
127;SA;MLP;5;1000;32;0.27;identity;-0.475
128;SA;MLP;5;1000;32;0.27;identity;-0.475
129;SA;MLP;5;1000;32;0.27;identity;-0.475
130;SA;MLP;5;1000;32;0.27;identity;-0.475
131;SA;MLP;5;1000;32;0.27;identity;-0.475
132;SA;MLP;5;1000;32;0.27;identity;-0.475
133;SA;MLP;5;1000;32;0.27;identity;-0.475
134;SA;MLP;5;1000;32;0.27;identity;-0.475
135;SA;MLP;5;1000;32;0.27;identity;-0.475
136;SA;MLP;5;1000;32;0.27;identity;-0.475
137;SA;MLP;5;1000;32;0.27;identity;-0.475
138;SA;MLP;5;1000;32;0.27;identity;-0.475
139;SA;MLP;5;1000;32;0.27;identity;-0.475
140;SA;MLP;5;1000;32;0.27;identity;-0.475
141;SA;MLP;5;1000;32;0.27;identity;-0.475
142;SA;MLP;5;1000;32;0.27;identity;-0.475
143;SA;MLP;5;1000;32;0.27;identity;-0.475
144;SA;MLP;5;1000;32;0.27;identity;-0.475
145;SA;MLP;5;1000;32;0.27;identity;-0.475
146;SA;MLP;5;1000;32;0.27;identity;-0.475
147;SA;MLP;5;1000;32;0.27;identity;-0.475
148;SA;MLP;5;1000;32;0.27;identity;-0.475
149;SA;MLP;5;1000;32;0.27;identity;-0.475
150;SA;MLP;5;1000;32;0.27;identity;-0.475
151;SA;MLP;5;1000;32;0.27;identity;-0.475
152;SA;MLP;5;1000;32;0.27;identity;-0.475
153;SA;MLP;5;1000;32;0.27;identity;-0.475
154;SA;MLP;5;1000;32;0.27;identity;-0.475
155;SA;MLP;5;1000;32;0.27;identity;-0.475
156;SA;MLP;5;1000;32;0.27;identity;-0.475
157;SA;MLP;5;1000;32;0.27;identity;-0.475
158;SA;MLP;5;1000;32;0.27;identity;-0.475
159;SA;MLP;5;1000;32;0.27;identity;-0.475
160;SA;MLP;5;1000;32;0.27;identity;-0.475
161;SA;MLP;5;1000;32;0.27;identity;-0.475
162;SA;MLP;5;1000;32;0.27;identity;-0.475
163;SA;MLP;5;1000;32;0.27;identity;-0.475
164;SA;MLP;5;1000;32;0.27;identity;-0.475
165;SA;MLP;5;1000;32;0.27;identity;-0.475
166;SA;MLP;5;1000;32;0.27;identity;-0.475
167;SA;MLP;5;1000;32;0.27;identity;-0.475
168;SA;MLP;5;1000;32;0.27;identity;-0.475
169;SA;MLP;5;1000;32;0.27;identity;-0.475
170;SA;MLP;5;1000;32;0.27;identity;-0.475
171;SA;MLP;5;1000;32;0.27;identity;-0.475
172;SA;MLP;5;1000;32;0.27;identity;-0.475
173;SA;MLP;5;1000;32;0.27;identity;-0.475
174;SA;MLP;5;1000;32;0.27;identity;-0.475
175;SA;MLP;5;1000;32;0.27;identity;-0.475
176;SA;MLP;5;1000;32;0.27;identity;-0.475
177;SA;MLP;5;1000;32;0.27;identity;-0.475
178;SA;MLP;5;1000;32;0.27;identity;-0.475
179;SA;MLP;5;1000;32;0.27;identity;-0.475
180;SA;MLP;5;1000;32;0.27;identity;-0.475
181;SA;MLP;5;1000;32;0.27;identity;-0.475
182;SA;MLP;5;1000;32;0.27;identity;-0.475
183;SA;MLP;5;1000;32;0.27;identity;-0.475
184;SA;MLP;5;1000;32;0.27;identity;-0.475
185;SA;MLP;5;1000;32;0.27;identity;-0.475
186;SA;MLP;5;1000;32;0.27;identity;-0.475
187;SA;MLP;5;1000;32;0.27;identity;-0.475
188;SA;MLP;5;1000;32;0.27;identity;-0.475
189;SA;MLP;5;1000;32;0.27;identity;-0.475
190;SA;MLP;5;1000;32;0.27;identity;-0.475
191;SA;MLP;5;1000;32;0.27;identity;-0.475
192;SA;MLP;5;1000;32;0.27;identity;-0.475
193;SA;MLP;5;1000;32;0.27;identity;-0.475
194;SA;MLP;5;1000;32;0.27;identity;-0.475
195;SA;MLP;5;1000;32;0.27;identity;-0.475
196;SA;MLP;5;1000;32;0.27;identity;-0.475
197;SA;MLP;5;1000;32;0.27;identity;-0.475
198;SA;MLP;5;1000;32;0.27;identity;-0.475
199;SA;MLP;5;1000;32;0.27;identity;-0.475
200;SA;MLP;5;1000;32;0.27;identity;-0.475
201;SA;MLP;5;1000;32;0.27;identity;-0.475
202;SA;MLP;5;1000;32;0.27;identity;-0.475
203;SA;MLP;5;1000;32;0.27;identity;-0.475
204;SA;MLP;5;1000;32;0.27;identity;-0.475
205;SA;MLP;5;1000;32;0.27;identity;-0.475
206;SA;MLP;5;1000;32;0.27;identity;-0.475
207;SA;MLP;5;1000;32;0.27;identity;-0.475
208;SA;MLP;5;1000;32;0.27;identity;-0.475
209;SA;MLP;5;1000;32;0.27;identity;-0.475
210;SA;MLP;5;1000;32;0.27;identity;-0.475
211;SA;MLP;5;1000;32;0.27;identity;-0.475
212;SA;MLP;5;1000;32;0.27;identity;-0.475
213;SA;MLP;5;1000;32;0.27;identity;-0.475
214;SA;MLP;5;1000;32;0.27;identity;-0.475
215;SA;MLP;5;1000;32;0.27;identity;-0.475
216;SA;MLP;5;1000;32;0.27;identity;-0.475
217;SA;MLP;5;1000;32;0.27;identity;-0.475
218;SA;MLP;5;1000;32;0.27;identity;-0.475
219;SA;MLP;5;1000;32;0.27;identity;-0.475
220;SA;MLP;5;1000;32;0.27;identity;-0.475
221;SA;MLP;5;1000;32;0.27;identity;-0.475
222;SA;MLP;5;1000;32;0.27;identity;-0.475
223;SA;MLP;5;1000;32;0.27;identity;-0.475
224;SA;MLP;5;1000;32;0.27;identity;-0.475
225;SA;MLP;5;1000;32;0.27;identity;-0.475
