;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;89;158;gbtree;0.519;0.7177;-0.45000000000000007
1;89;158;gbtree;0.519;0.7177;-0.45000000000000007
2;89;158;gbtree;0.519;0.7177;-0.45000000000000007
3;89;158;gbtree;0.519;0.7177;-0.45000000000000007
4;89;158;gbtree;0.519;0.7177;-0.45000000000000007
5;89;158;gbtree;0.519;0.7177;-0.45000000000000007
6;89;158;gbtree;0.5022;0.6975;-0.475
7;89;158;gbtree;0.5022;0.6975;-0.475
8;89;158;gbtree;0.5022;0.6975;-0.475
9;89;158;gbtree;0.5022;0.6975;-0.475
10;89;158;gbtree;0.5022;0.6975;-0.475
11;89;158;gbtree;0.5022;0.6975;-0.475
12;89;158;gbtree;0.5022;0.6975;-0.475
13;89;158;gbtree;0.5022;0.6975;-0.475
14;89;158;gbtree;0.5022;0.6975;-0.475
