;OTIMIZADOR;MODELO;CLASSES;SEED;Hidden Layers;Alpha;Activation;Fitness
1270;PSO;MLP;5;6000;90;0.36;identity;-0.5
1271;PSO;MLP;5;6000;90;0.36;identity;-0.5
1272;PSO;MLP;5;6000;90;0.36;identity;-0.5
1273;PSO;MLP;5;6000;90;0.36;identity;-0.5
1274;PSO;MLP;5;6000;90;0.36;identity;-0.5
1275;PSO;MLP;5;6000;90;0.36;identity;-0.5
1276;PSO;MLP;5;6000;90;0.36;identity;-0.5
1277;PSO;MLP;5;6000;90;0.36;identity;-0.5
1278;PSO;MLP;5;6000;90;0.36;identity;-0.5
1279;PSO;MLP;5;6000;90;0.36;identity;-0.5
1280;PSO;MLP;5;6000;90;0.36;identity;-0.5
1281;PSO;MLP;5;6000;90;0.36;identity;-0.5
1282;PSO;MLP;5;6000;90;0.36;identity;-0.5
1283;PSO;MLP;5;6000;90;0.36;identity;-0.5
1284;PSO;MLP;5;6000;90;0.36;identity;-0.5
1285;PSO;MLP;5;6000;90;0.36;identity;-0.5
1286;PSO;MLP;5;6000;90;0.36;identity;-0.5
1287;PSO;MLP;5;6000;90;0.36;identity;-0.5
1288;PSO;MLP;5;6000;90;0.36;identity;-0.5
1289;PSO;MLP;5;6000;90;0.36;identity;-0.5
1290;PSO;MLP;5;6000;90;0.36;identity;-0.5
1291;PSO;MLP;5;6000;90;0.36;identity;-0.5
1292;PSO;MLP;5;6000;90;0.36;identity;-0.5
1293;PSO;MLP;5;6000;90;0.36;identity;-0.5
1294;PSO;MLP;5;6000;90;0.36;identity;-0.5
1295;PSO;MLP;5;6000;90;0.36;identity;-0.5
1296;PSO;MLP;5;6000;90;0.36;identity;-0.5
1297;PSO;MLP;5;6000;90;0.36;identity;-0.5
1298;PSO;MLP;5;6000;90;0.36;identity;-0.5
1299;PSO;MLP;5;6000;90;0.36;identity;-0.5
1300;PSO;MLP;5;6000;90;0.36;identity;-0.5
1301;PSO;MLP;5;6000;90;0.36;identity;-0.5
1302;PSO;MLP;5;6000;90;0.36;identity;-0.5
1303;PSO;MLP;5;6000;90;0.36;identity;-0.5
1304;PSO;MLP;5;6000;90;0.36;identity;-0.5
1305;PSO;MLP;5;6000;90;0.36;identity;-0.5
1306;PSO;MLP;5;6000;90;0.36;identity;-0.5
1307;PSO;MLP;5;6000;90;0.36;identity;-0.5
1308;PSO;MLP;5;6000;90;0.36;identity;-0.5
1309;PSO;MLP;5;6000;90;0.36;identity;-0.5
1310;PSO;MLP;5;6000;90;0.36;identity;-0.5
1311;PSO;MLP;5;6000;90;0.36;identity;-0.5
1312;PSO;MLP;5;6000;90;0.36;identity;-0.5
1313;PSO;MLP;5;6000;90;0.36;identity;-0.5
1314;PSO;MLP;5;6000;90;0.36;identity;-0.5
1315;PSO;MLP;5;6000;90;0.36;identity;-0.5
1316;PSO;MLP;5;6000;90;0.36;identity;-0.5
1317;PSO;MLP;5;6000;90;0.36;identity;-0.5
1318;PSO;MLP;5;6000;90;0.36;identity;-0.5
1319;PSO;MLP;5;6000;90;0.36;identity;-0.5
1320;PSO;MLP;5;6000;90;0.36;identity;-0.5
1321;PSO;MLP;5;6000;90;0.36;identity;-0.5
1322;PSO;MLP;5;6000;90;0.36;identity;-0.5
1323;PSO;MLP;5;6000;90;0.36;identity;-0.5
1324;PSO;MLP;5;6000;90;0.36;identity;-0.5
1325;PSO;MLP;5;6000;90;0.36;identity;-0.5
1326;PSO;MLP;5;6000;90;0.36;identity;-0.5
1327;PSO;MLP;5;6000;90;0.36;identity;-0.5
1328;PSO;MLP;5;6000;90;0.36;identity;-0.5
1329;PSO;MLP;5;6000;90;0.36;identity;-0.5
1330;PSO;MLP;5;6000;90;0.36;identity;-0.5
1331;PSO;MLP;5;6000;90;0.36;identity;-0.5
1332;PSO;MLP;5;6000;90;0.36;identity;-0.5
1333;PSO;MLP;5;6000;90;0.36;identity;-0.5
1334;PSO;MLP;5;6000;90;0.36;identity;-0.5
1335;PSO;MLP;5;6000;90;0.36;identity;-0.5
1336;PSO;MLP;5;6000;90;0.36;identity;-0.5
1337;PSO;MLP;5;6000;90;0.36;identity;-0.5
1338;PSO;MLP;5;6000;90;0.36;identity;-0.5
1339;PSO;MLP;5;6000;90;0.36;identity;-0.5
1340;PSO;MLP;5;6000;90;0.36;identity;-0.5
1341;PSO;MLP;5;6000;90;0.36;identity;-0.5
1342;PSO;MLP;5;6000;90;0.36;identity;-0.5
1343;PSO;MLP;5;6000;90;0.36;identity;-0.5
1344;PSO;MLP;5;6000;90;0.36;identity;-0.5
1345;PSO;MLP;5;6000;90;0.36;identity;-0.5
1346;PSO;MLP;5;6000;90;0.36;identity;-0.5
1347;PSO;MLP;5;6000;90;0.36;identity;-0.5
1348;PSO;MLP;5;6000;90;0.36;identity;-0.5
1349;PSO;MLP;5;6000;90;0.36;identity;-0.5
