DATA;MLP;RF;XGBoost
2023-11-30;7;7;5
2023-12-31;7;2;2
2024-01-31;6;2;2
2024-02-29;2;2;2
2024-03-31;7;2;2
2024-04-30;6;7;2
2024-05-31;7;7;7
2024-06-30;2;7;0
2024-07-31;3;0;7
2024-08-31;6;7;7
2024-09-30;6;7;1
2024-10-31;3;7;7
