DATA;MLP;RF;XGBoost
2023-11-30;7;3;7
2023-12-31;3;6;7
2024-01-31;2;2;2
2024-02-29;6;2;3
2024-03-31;7;6;7
2024-04-30;6;6;6
2024-05-31;6;6;6
2024-06-30;4;3;0
2024-07-31;3;0;0
2024-08-31;5;3;4
2024-09-30;6;3;6
2024-10-31;4;6;3
