DATA;MLP;RF;XGBoost
2023-11-30;5;6;7
2023-12-31;3;5;7
2024-01-31;2;6;2
2024-02-29;6;2;2
2024-03-31;7;6;3
2024-04-30;6;6;3
2024-05-31;5;6;5
2024-06-30;3;2;3
2024-07-31;5;2;3
2024-08-31;5;6;4
2024-09-30;3;6;5
2024-10-31;3;6;4
