DATA;MLP;RF;XGBoost
2023-11-30;5;5;5
2023-12-31;5;5;5
2024-01-31;1;6;3
2024-02-29;6;6;3
2024-03-31;7;7;7
2024-04-30;6;7;7
2024-05-31;2;6;3
2024-06-30;2;3;3
2024-07-31;2;2;2
2024-08-31;5;2;4
2024-09-30;1;1;5
2024-10-31;7;6;6
