;Reservoirs;Sparsity;Spectral Radius;Fitness
0;305.0;0.781;0.306;-0.09999999999999999
1;28.0;0.72;0.123;-0.1
2;371.0;0.026;0.669;-0.11666666666666667
3;371.0;0.026;0.669;-0.11666666666666667
4;371.0;0.026;0.669;-0.11666666666666667
5;371.0;0.026;0.669;-0.11666666666666667
6;202.0;0.077;0.314;-0.14999999999999997
7;202.0;0.077;0.314;-0.14999999999999997
8;202.0;0.077;0.314;-0.14999999999999997
9;202.0;0.077;0.314;-0.14999999999999997
10;70.0;0.704;0.336;-0.15833333333333333
11;70.0;0.704;0.336;-0.15833333333333333
12;70.0;0.704;0.336;-0.15833333333333333
13;70.0;0.704;0.336;-0.15833333333333333
14;70.0;0.704;0.336;-0.15833333333333333
15;70.0;0.704;0.336;-0.15833333333333333
16;70.0;0.704;0.336;-0.15833333333333333
17;70.0;0.704;0.336;-0.15833333333333333
18;70.0;0.704;0.336;-0.15833333333333333
19;70.0;0.704;0.336;-0.15833333333333333
20;70.0;0.704;0.336;-0.15833333333333333
21;70.0;0.704;0.336;-0.15833333333333333
22;309.0;0.787;0.034;-0.15833333333333335
23;309.0;0.787;0.034;-0.15833333333333335
24;309.0;0.787;0.034;-0.15833333333333335
25;309.0;0.787;0.034;-0.15833333333333335
26;309.0;0.787;0.034;-0.15833333333333335
27;309.0;0.787;0.034;-0.15833333333333335
28;309.0;0.787;0.034;-0.15833333333333335
29;309.0;0.787;0.034;-0.15833333333333335
30;309.0;0.787;0.034;-0.15833333333333335
31;396.0;0.374;0.312;-0.16666666666666669
32;396.0;0.374;0.312;-0.16666666666666669
33;396.0;0.374;0.312;-0.16666666666666669
34;396.0;0.374;0.312;-0.16666666666666669
35;396.0;0.374;0.312;-0.16666666666666669
36;396.0;0.374;0.312;-0.16666666666666669
37;396.0;0.374;0.312;-0.16666666666666669
38;396.0;0.374;0.312;-0.16666666666666669
39;396.0;0.374;0.312;-0.16666666666666669
40;396.0;0.374;0.312;-0.16666666666666669
41;396.0;0.374;0.312;-0.16666666666666669
42;396.0;0.374;0.312;-0.16666666666666669
43;396.0;0.374;0.312;-0.16666666666666669
44;396.0;0.374;0.312;-0.16666666666666669
45;396.0;0.374;0.312;-0.16666666666666669
46;396.0;0.374;0.312;-0.16666666666666669
47;396.0;0.374;0.312;-0.16666666666666669
48;396.0;0.374;0.312;-0.16666666666666669
49;396.0;0.374;0.312;-0.16666666666666669
50;396.0;0.374;0.312;-0.16666666666666669
51;396.0;0.374;0.312;-0.16666666666666669
52;396.0;0.374;0.312;-0.16666666666666669
53;396.0;0.374;0.312;-0.16666666666666669
54;396.0;0.374;0.312;-0.16666666666666669
55;396.0;0.374;0.312;-0.16666666666666669
56;396.0;0.374;0.312;-0.16666666666666669
57;396.0;0.374;0.312;-0.16666666666666669
58;396.0;0.374;0.312;-0.16666666666666669
59;396.0;0.374;0.312;-0.16666666666666669
60;396.0;0.374;0.312;-0.16666666666666669
