;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
0;164.0;357.0;41.0;7.0;-0.15833333333333333
1;164.0;357.0;41.0;7.0;-0.15833333333333333
2;164.0;357.0;41.0;7.0;-0.15833333333333333
3;164.0;357.0;41.0;7.0;-0.15833333333333333
4;164.0;357.0;41.0;7.0;-0.15833333333333333
5;164.0;357.0;41.0;6.0;-0.16666666666666666
6;164.0;357.0;41.0;6.0;-0.16666666666666666
7;164.0;357.0;41.0;6.0;-0.16666666666666666
8;164.0;357.0;41.0;6.0;-0.16666666666666666
9;164.0;357.0;41.0;6.0;-0.16666666666666666
10;164.0;357.0;41.0;6.0;-0.16666666666666666
11;164.0;357.0;41.0;6.0;-0.16666666666666666
12;164.0;357.0;41.0;6.0;-0.16666666666666666
13;164.0;357.0;41.0;6.0;-0.16666666666666666
14;164.0;357.0;41.0;6.0;-0.16666666666666666
