;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
0;129.0;197.0;27.0;31.0;-0.06666666666666667
1;66.0;266.0;27.0;4.0;-0.125
2;66.0;266.0;27.0;4.0;-0.125
3;66.0;266.0;27.0;4.0;-0.125
4;66.0;266.0;27.0;4.0;-0.125
5;66.0;266.0;27.0;4.0;-0.125
6;66.0;266.0;27.0;4.0;-0.125
7;66.0;266.0;27.0;4.0;-0.125
8;66.0;266.0;27.0;4.0;-0.125
9;66.0;266.0;27.0;4.0;-0.125
10;66.0;266.0;27.0;4.0;-0.125
11;66.0;266.0;27.0;4.0;-0.125
12;66.0;266.0;27.0;4.0;-0.125
13;66.0;266.0;27.0;4.0;-0.125
14;66.0;266.0;27.0;4.0;-0.125
15;66.0;266.0;27.0;4.0;-0.125
16;66.0;266.0;27.0;4.0;-0.125
17;66.0;266.0;27.0;4.0;-0.125
18;66.0;266.0;27.0;4.0;-0.125
19;66.0;266.0;27.0;4.0;-0.125
20;66.0;266.0;27.0;4.0;-0.125
21;66.0;266.0;27.0;4.0;-0.125
22;66.0;266.0;27.0;4.0;-0.125
23;66.0;266.0;27.0;4.0;-0.125
24;66.0;266.0;27.0;4.0;-0.125
25;66.0;266.0;27.0;4.0;-0.125
26;66.0;266.0;27.0;4.0;-0.125
27;66.0;266.0;27.0;4.0;-0.125
28;66.0;266.0;27.0;4.0;-0.125
29;66.0;266.0;27.0;4.0;-0.125
30;66.0;266.0;27.0;4.0;-0.125
31;66.0;266.0;27.0;4.0;-0.125
32;66.0;266.0;27.0;4.0;-0.125
33;66.0;266.0;27.0;4.0;-0.125
34;66.0;266.0;27.0;4.0;-0.125
35;66.0;266.0;27.0;4.0;-0.125
36;66.0;266.0;27.0;4.0;-0.125
37;66.0;266.0;27.0;4.0;-0.125
38;66.0;266.0;27.0;4.0;-0.125
39;66.0;266.0;27.0;4.0;-0.125
40;66.0;266.0;27.0;4.0;-0.125
41;66.0;266.0;27.0;4.0;-0.125
42;66.0;266.0;27.0;4.0;-0.125
43;66.0;266.0;27.0;4.0;-0.125
44;66.0;266.0;27.0;4.0;-0.125
45;66.0;266.0;27.0;4.0;-0.125
46;66.0;266.0;27.0;4.0;-0.125
47;66.0;266.0;27.0;4.0;-0.125
48;66.0;266.0;27.0;4.0;-0.125
49;66.0;266.0;27.0;4.0;-0.125
50;66.0;266.0;27.0;4.0;-0.125
51;66.0;266.0;27.0;4.0;-0.125
52;66.0;266.0;27.0;4.0;-0.125
53;66.0;266.0;27.0;4.0;-0.125
54;66.0;266.0;27.0;4.0;-0.125
55;66.0;266.0;27.0;4.0;-0.125
56;66.0;266.0;27.0;4.0;-0.125
57;66.0;266.0;27.0;4.0;-0.125
58;66.0;266.0;27.0;4.0;-0.125
59;66.0;266.0;27.0;4.0;-0.125
60;66.0;266.0;27.0;4.0;-0.125
61;66.0;266.0;27.0;4.0;-0.125
62;66.0;266.0;27.0;4.0;-0.125
63;66.0;266.0;27.0;4.0;-0.125
64;66.0;266.0;27.0;4.0;-0.125
65;66.0;266.0;27.0;4.0;-0.125
66;66.0;266.0;27.0;4.0;-0.125
67;66.0;266.0;27.0;4.0;-0.125
68;66.0;266.0;27.0;4.0;-0.125
69;66.0;266.0;27.0;4.0;-0.125
70;123.0;161.0;24.0;4.0;-0.14166666666666666
71;142.0;171.0;24.0;5.0;-0.15833333333333333
72;142.0;171.0;24.0;5.0;-0.15833333333333333
73;142.0;171.0;24.0;5.0;-0.15833333333333333
74;142.0;171.0;24.0;5.0;-0.15833333333333333
75;142.0;171.0;24.0;5.0;-0.15833333333333333
76;142.0;171.0;24.0;5.0;-0.15833333333333333
77;142.0;171.0;24.0;5.0;-0.15833333333333333
78;142.0;171.0;24.0;5.0;-0.15833333333333333
79;142.0;171.0;24.0;5.0;-0.15833333333333333
80;142.0;171.0;24.0;5.0;-0.15833333333333333
81;142.0;171.0;24.0;5.0;-0.15833333333333333
82;142.0;171.0;24.0;5.0;-0.15833333333333333
83;142.0;171.0;24.0;5.0;-0.15833333333333333
84;142.0;171.0;24.0;5.0;-0.15833333333333333
85;142.0;171.0;24.0;5.0;-0.15833333333333333
86;142.0;171.0;24.0;5.0;-0.15833333333333333
87;142.0;171.0;24.0;5.0;-0.15833333333333333
88;142.0;171.0;24.0;5.0;-0.15833333333333333
89;142.0;171.0;24.0;5.0;-0.15833333333333333
90;142.0;171.0;24.0;5.0;-0.15833333333333333
91;142.0;171.0;24.0;5.0;-0.15833333333333333
92;142.0;171.0;24.0;5.0;-0.15833333333333333
93;142.0;171.0;24.0;5.0;-0.15833333333333333
94;142.0;171.0;24.0;5.0;-0.15833333333333333
95;142.0;171.0;24.0;5.0;-0.15833333333333333
96;142.0;171.0;24.0;5.0;-0.15833333333333333
97;142.0;171.0;24.0;5.0;-0.15833333333333333
98;142.0;171.0;24.0;5.0;-0.15833333333333333
99;142.0;171.0;24.0;5.0;-0.15833333333333333
100;142.0;171.0;24.0;5.0;-0.15833333333333333
101;142.0;171.0;24.0;5.0;-0.15833333333333333
102;142.0;171.0;24.0;5.0;-0.15833333333333333
103;142.0;171.0;24.0;5.0;-0.15833333333333333
104;142.0;171.0;24.0;5.0;-0.15833333333333333
105;142.0;171.0;24.0;5.0;-0.15833333333333333
106;142.0;171.0;24.0;5.0;-0.15833333333333333
107;142.0;171.0;24.0;5.0;-0.15833333333333333
108;142.0;171.0;24.0;5.0;-0.15833333333333333
109;142.0;171.0;24.0;5.0;-0.15833333333333333
110;142.0;171.0;24.0;5.0;-0.15833333333333333
111;142.0;171.0;24.0;5.0;-0.15833333333333333
112;142.0;171.0;24.0;5.0;-0.15833333333333333
113;142.0;171.0;24.0;5.0;-0.15833333333333333
114;142.0;171.0;24.0;5.0;-0.15833333333333333
115;142.0;171.0;24.0;5.0;-0.15833333333333333
116;142.0;171.0;24.0;5.0;-0.15833333333333333
117;142.0;171.0;24.0;5.0;-0.15833333333333333
118;142.0;171.0;24.0;5.0;-0.15833333333333333
119;142.0;171.0;24.0;5.0;-0.15833333333333333
120;142.0;171.0;24.0;5.0;-0.15833333333333333
121;142.0;171.0;24.0;5.0;-0.15833333333333333
122;142.0;171.0;24.0;5.0;-0.15833333333333333
123;142.0;171.0;24.0;5.0;-0.15833333333333333
124;142.0;171.0;24.0;5.0;-0.15833333333333333
125;142.0;171.0;24.0;5.0;-0.15833333333333333
126;142.0;171.0;24.0;5.0;-0.15833333333333333
127;142.0;171.0;24.0;5.0;-0.15833333333333333
128;142.0;171.0;24.0;5.0;-0.15833333333333333
129;142.0;171.0;24.0;5.0;-0.15833333333333333
130;142.0;171.0;24.0;5.0;-0.15833333333333333
131;142.0;171.0;24.0;5.0;-0.15833333333333333
132;142.0;171.0;24.0;5.0;-0.15833333333333333
133;142.0;171.0;24.0;5.0;-0.15833333333333333
134;142.0;171.0;24.0;5.0;-0.15833333333333333
135;142.0;171.0;24.0;5.0;-0.15833333333333333
136;142.0;171.0;24.0;5.0;-0.15833333333333333
137;142.0;171.0;24.0;5.0;-0.15833333333333333
138;142.0;171.0;24.0;5.0;-0.15833333333333333
139;142.0;171.0;24.0;5.0;-0.15833333333333333
140;142.0;171.0;24.0;5.0;-0.15833333333333333
141;142.0;171.0;24.0;5.0;-0.15833333333333333
142;142.0;171.0;24.0;5.0;-0.15833333333333333
143;142.0;171.0;24.0;5.0;-0.15833333333333333
144;142.0;171.0;24.0;5.0;-0.15833333333333333
145;142.0;171.0;24.0;5.0;-0.15833333333333333
146;142.0;171.0;24.0;5.0;-0.15833333333333333
147;142.0;171.0;24.0;5.0;-0.15833333333333333
148;142.0;171.0;24.0;5.0;-0.15833333333333333
149;142.0;171.0;24.0;5.0;-0.15833333333333333
150;142.0;171.0;24.0;5.0;-0.15833333333333333
151;142.0;171.0;24.0;5.0;-0.15833333333333333
152;142.0;171.0;24.0;5.0;-0.15833333333333333
153;142.0;171.0;24.0;5.0;-0.15833333333333333
154;142.0;171.0;24.0;5.0;-0.15833333333333333
155;142.0;171.0;24.0;5.0;-0.15833333333333333
156;142.0;171.0;24.0;5.0;-0.15833333333333333
157;142.0;171.0;24.0;5.0;-0.15833333333333333
158;142.0;171.0;24.0;5.0;-0.15833333333333333
159;142.0;171.0;24.0;5.0;-0.15833333333333333
160;142.0;171.0;24.0;5.0;-0.15833333333333333
161;142.0;171.0;24.0;5.0;-0.15833333333333333
162;142.0;171.0;24.0;5.0;-0.15833333333333333
163;142.0;171.0;24.0;5.0;-0.15833333333333333
164;142.0;171.0;24.0;5.0;-0.15833333333333333
165;142.0;171.0;24.0;5.0;-0.15833333333333333
166;142.0;171.0;24.0;5.0;-0.15833333333333333
167;142.0;171.0;24.0;5.0;-0.15833333333333333
168;142.0;171.0;24.0;5.0;-0.15833333333333333
