;Hidden Layers;Alpha;Activation;Fitness
0;305;0.97;tanh;-0.10833333333333335
1;28;0.89;identity;-0.11666666666666665
2;28;0.89;identity;-0.11666666666666665
3;28;0.89;identity;-0.11666666666666665
4;176;0.22;identity;-0.2166666666666667
5;176;0.22;identity;-0.2166666666666667
6;176;0.22;identity;-0.2166666666666667
7;176;0.22;identity;-0.2166666666666667
8;176;0.22;identity;-0.2166666666666667
9;176;0.22;identity;-0.2166666666666667
10;176;0.22;identity;-0.2166666666666667
11;176;0.22;identity;-0.2166666666666667
12;176;0.22;identity;-0.2166666666666667
13;176;0.22;identity;-0.2166666666666667
14;176;0.22;identity;-0.2166666666666667
15;176;0.22;identity;-0.2166666666666667
16;176;0.22;identity;-0.2166666666666667
17;176;0.22;identity;-0.2166666666666667
18;176;0.22;identity;-0.2166666666666667
19;176;0.22;identity;-0.2166666666666667
20;176;0.22;identity;-0.2166666666666667
21;176;0.22;identity;-0.2166666666666667
22;176;0.22;identity;-0.2166666666666667
23;176;0.22;identity;-0.2166666666666667
24;176;0.22;identity;-0.2166666666666667
25;176;0.22;identity;-0.2166666666666667
26;176;0.22;identity;-0.2166666666666667
27;176;0.22;identity;-0.2166666666666667
28;176;0.22;identity;-0.2166666666666667
29;176;0.22;identity;-0.2166666666666667
30;176;0.22;identity;-0.2166666666666667
31;176;0.22;identity;-0.2166666666666667
32;176;0.22;identity;-0.2166666666666667
33;176;0.22;identity;-0.2166666666666667
34;176;0.22;identity;-0.2166666666666667
35;176;0.22;identity;-0.2166666666666667
36;176;0.22;identity;-0.2166666666666667
37;176;0.22;identity;-0.2166666666666667
38;176;0.22;identity;-0.2166666666666667
39;176;0.22;identity;-0.2166666666666667
40;176;0.22;identity;-0.2166666666666667
41;176;0.22;identity;-0.2166666666666667
42;176;0.22;identity;-0.2166666666666667
43;176;0.22;identity;-0.2166666666666667
44;176;0.22;identity;-0.2166666666666667
45;176;0.22;identity;-0.2166666666666667
46;176;0.22;identity;-0.2166666666666667
47;176;0.22;identity;-0.2166666666666667
48;176;0.22;identity;-0.2166666666666667
49;176;0.22;identity;-0.2166666666666667
50;176;0.22;identity;-0.2166666666666667
51;176;0.22;identity;-0.2166666666666667
52;176;0.22;identity;-0.2166666666666667
53;176;0.22;identity;-0.2166666666666667
54;176;0.22;identity;-0.2166666666666667
55;176;0.22;identity;-0.2166666666666667
56;176;0.22;identity;-0.2166666666666667
57;83;0.18;identity;-0.2583333333333333
58;83;0.18;identity;-0.2583333333333333
59;83;0.18;identity;-0.2583333333333333
60;83;0.18;identity;-0.2583333333333333
61;83;0.18;identity;-0.2583333333333333
62;83;0.18;identity;-0.2583333333333333
63;83;0.18;identity;-0.2583333333333333
64;83;0.18;identity;-0.2583333333333333
65;83;0.18;identity;-0.2583333333333333
66;83;0.18;identity;-0.2583333333333333
67;83;0.18;identity;-0.2583333333333333
68;83;0.18;identity;-0.2583333333333333
69;83;0.18;identity;-0.2583333333333333
70;83;0.18;identity;-0.2583333333333333
71;83;0.18;identity;-0.2583333333333333
72;83;0.18;identity;-0.2583333333333333
73;83;0.18;identity;-0.2583333333333333
74;83;0.18;identity;-0.2583333333333333
75;83;0.18;identity;-0.2583333333333333
76;83;0.18;identity;-0.2583333333333333
77;83;0.18;identity;-0.2583333333333333
78;83;0.18;identity;-0.2583333333333333
79;83;0.18;identity;-0.2583333333333333
80;83;0.18;identity;-0.2583333333333333
81;83;0.18;identity;-0.2583333333333333
82;83;0.18;identity;-0.2583333333333333
83;83;0.18;identity;-0.2583333333333333
84;83;0.18;identity;-0.2583333333333333
85;83;0.18;identity;-0.2583333333333333
86;83;0.18;identity;-0.2583333333333333
87;83;0.18;identity;-0.2583333333333333
88;83;0.18;identity;-0.2583333333333333
89;83;0.18;identity;-0.2583333333333333
90;83;0.18;identity;-0.2583333333333333
91;83;0.18;identity;-0.2583333333333333
92;83;0.18;identity;-0.2583333333333333
93;83;0.18;identity;-0.2583333333333333
94;83;0.18;identity;-0.2583333333333333
95;83;0.18;identity;-0.2583333333333333
96;83;0.18;identity;-0.2583333333333333
97;83;0.18;identity;-0.2583333333333333
98;83;0.18;identity;-0.2583333333333333
99;83;0.18;identity;-0.2583333333333333
100;83;0.18;identity;-0.2583333333333333
101;83;0.18;identity;-0.2583333333333333
