;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;219;223;gblinear;0.905;0.315;-0.09166666666666667
1;219;223;gblinear;0.905;0.315;-0.09166666666666667
2;219;223;gblinear;0.905;0.315;-0.09166666666666667
3;219;223;gblinear;0.905;0.315;-0.09166666666666667
4;102;48;gbtree;0.49;0.435;-0.18333333333333335
5;102;48;gbtree;0.49;0.435;-0.18333333333333335
6;102;48;gbtree;0.49;0.435;-0.18333333333333335
7;102;48;gbtree;0.49;0.435;-0.18333333333333335
8;102;48;gbtree;0.49;0.435;-0.18333333333333335
9;102;48;gbtree;0.49;0.435;-0.18333333333333335
10;158;223;gbtree;0.965;0.6950000000000001;-0.2
11;143;299;gbtree;0.915;0.25;-0.20833333333333334
12;171;209;gbtree;0.965;0.735;-0.21666666666666665
13;171;209;gbtree;0.965;0.735;-0.21666666666666665
14;171;209;gbtree;0.965;0.735;-0.21666666666666665
15;171;209;gbtree;0.965;0.735;-0.21666666666666665
16;171;209;gbtree;0.965;0.735;-0.21666666666666665
17;171;209;gbtree;0.965;0.735;-0.21666666666666665
18;228;150;gbtree;0.665;0.495;-0.225
19;228;150;gbtree;0.665;0.495;-0.225
20;228;150;gbtree;0.665;0.495;-0.225
21;228;150;gbtree;0.665;0.495;-0.225
22;228;150;gbtree;0.665;0.495;-0.225
23;228;150;gbtree;0.665;0.495;-0.225
24;228;150;gbtree;0.665;0.495;-0.225
25;228;150;gbtree;0.665;0.495;-0.225
26;228;150;gbtree;0.665;0.495;-0.225
27;228;150;gbtree;0.665;0.495;-0.225
28;228;150;gbtree;0.665;0.495;-0.225
29;228;150;gbtree;0.665;0.495;-0.225
30;228;150;gbtree;0.665;0.495;-0.225
31;228;150;gbtree;0.665;0.495;-0.225
32;228;150;gbtree;0.665;0.495;-0.225
33;228;150;gbtree;0.665;0.495;-0.225
34;228;150;gbtree;0.665;0.495;-0.225
35;228;150;gbtree;0.665;0.495;-0.225
36;228;150;gbtree;0.665;0.495;-0.225
37;228;150;gbtree;0.665;0.495;-0.225
38;228;150;gbtree;0.665;0.495;-0.225
39;228;150;gbtree;0.665;0.495;-0.225
40;228;150;gbtree;0.665;0.495;-0.225
41;228;150;gbtree;0.665;0.495;-0.225
42;228;150;gbtree;0.665;0.495;-0.225
43;228;150;gbtree;0.665;0.495;-0.225
44;228;150;gbtree;0.665;0.495;-0.225
45;228;150;gbtree;0.665;0.495;-0.225
46;228;150;gbtree;0.665;0.495;-0.225
47;228;150;gbtree;0.665;0.495;-0.225
48;228;150;gbtree;0.665;0.495;-0.225
49;228;150;gbtree;0.665;0.495;-0.225
50;228;150;gbtree;0.665;0.495;-0.225
51;228;150;gbtree;0.665;0.495;-0.225
52;228;150;gbtree;0.665;0.495;-0.225
53;228;150;gbtree;0.665;0.495;-0.225
54;123;89;gbtree;0.785;0.35000000000000003;-0.23333333333333334
