;Units;Epochs;Batch Size;Activation;Fitness
0;305;190;35;tanh;-0.15833333333333335
1;305;190;35;tanh;-0.15833333333333335
2;305;190;35;tanh;-0.15833333333333335
3;305;190;35;tanh;-0.15833333333333335
4;305;190;35;tanh;-0.15833333333333335
5;305;190;35;tanh;-0.15833333333333335
6;397;390;251;softsign;-0.16666666666666666
7;397;390;251;softsign;-0.16666666666666666
8;397;390;251;softsign;-0.16666666666666666
9;397;390;251;softsign;-0.16666666666666666
10;397;390;251;softsign;-0.16666666666666666
11;397;390;251;softsign;-0.16666666666666666
12;178;94;285;sigmoid;-0.16666666666666669
13;178;94;285;sigmoid;-0.16666666666666669
14;111;124;240;mish;-0.19166666666666665
15;111;124;240;mish;-0.19166666666666665
16;111;124;240;mish;-0.19166666666666665
17;111;124;240;mish;-0.19166666666666665
18;111;124;240;mish;-0.19166666666666665
19;111;124;240;mish;-0.19166666666666665
20;111;124;240;mish;-0.19166666666666665
21;111;124;240;mish;-0.19166666666666665
22;111;124;240;mish;-0.19166666666666665
23;111;124;240;mish;-0.19166666666666665
24;111;124;240;mish;-0.19166666666666665
25;111;124;240;mish;-0.19166666666666665
26;111;124;240;mish;-0.19166666666666665
27;111;124;240;mish;-0.19166666666666665
28;111;124;240;mish;-0.19166666666666665
29;111;124;240;mish;-0.19166666666666665
30;111;124;240;mish;-0.19166666666666665
31;111;124;240;mish;-0.19166666666666665
32;111;124;240;mish;-0.19166666666666665
33;239;252;97;linear;-0.19166666666666668
34;239;252;97;linear;-0.19166666666666668
35;239;252;97;linear;-0.19166666666666668
36;239;252;97;linear;-0.19166666666666668
37;239;252;97;linear;-0.19166666666666668
38;239;252;97;linear;-0.19166666666666668
39;239;252;97;linear;-0.19166666666666668
40;239;252;97;linear;-0.19166666666666668
41;239;252;97;linear;-0.19166666666666668
42;239;252;97;linear;-0.19166666666666668
43;239;252;97;linear;-0.19166666666666668
44;239;252;97;linear;-0.19166666666666668
45;239;252;97;linear;-0.19166666666666668
46;239;252;97;linear;-0.19166666666666668
47;239;252;97;linear;-0.19166666666666668
48;239;252;97;linear;-0.19166666666666668
49;239;252;97;linear;-0.19166666666666668
50;239;252;97;linear;-0.19166666666666668
51;239;252;97;linear;-0.19166666666666668
52;239;252;97;linear;-0.19166666666666668
53;239;252;97;linear;-0.19166666666666668
54;239;252;97;linear;-0.19166666666666668
55;239;252;97;linear;-0.19166666666666668
56;239;252;97;linear;-0.19166666666666668
57;239;252;97;linear;-0.19166666666666668
58;239;252;97;linear;-0.19166666666666668
59;239;252;97;linear;-0.19166666666666668
60;239;252;97;linear;-0.19166666666666668
61;239;252;97;linear;-0.19166666666666668
62;239;252;97;linear;-0.19166666666666668
63;239;252;97;linear;-0.19166666666666668
64;239;252;97;linear;-0.19166666666666668
65;239;252;97;linear;-0.19166666666666668
66;239;252;97;linear;-0.19166666666666668
67;239;252;97;linear;-0.19166666666666668
68;239;252;97;linear;-0.19166666666666668
69;239;252;97;linear;-0.19166666666666668
70;239;252;97;linear;-0.19166666666666668
71;239;252;97;linear;-0.19166666666666668
72;239;252;97;linear;-0.19166666666666668
73;239;252;97;linear;-0.19166666666666668
74;239;252;97;linear;-0.19166666666666668
75;239;252;97;linear;-0.19166666666666668
76;239;252;97;linear;-0.19166666666666668
77;239;252;97;linear;-0.19166666666666668
78;239;252;97;linear;-0.19166666666666668
79;239;252;97;linear;-0.19166666666666668
80;239;252;97;linear;-0.19166666666666668
81;239;252;97;linear;-0.19166666666666668
82;239;252;97;linear;-0.19166666666666668
83;239;252;97;linear;-0.19166666666666668
84;239;252;97;linear;-0.19166666666666668
85;239;252;97;linear;-0.19166666666666668
86;239;252;97;linear;-0.19166666666666668
87;239;252;97;linear;-0.19166666666666668
