;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
0;99.0;151.0;12.0;48.0;-0.075
1;100.0;177.0;10.0;5.0;-0.11666666666666667
2;100.0;177.0;10.0;5.0;-0.11666666666666667
3;100.0;177.0;10.0;5.0;-0.11666666666666667
4;263.0;225.0;25.0;3.0;-0.18333333333333335
5;263.0;225.0;25.0;3.0;-0.18333333333333335
6;263.0;225.0;25.0;3.0;-0.18333333333333335
7;263.0;225.0;25.0;3.0;-0.18333333333333335
8;263.0;225.0;25.0;3.0;-0.18333333333333335
9;263.0;225.0;25.0;3.0;-0.18333333333333335
10;263.0;225.0;25.0;3.0;-0.18333333333333335
11;263.0;225.0;25.0;3.0;-0.18333333333333335
12;263.0;225.0;25.0;3.0;-0.18333333333333335
13;263.0;225.0;25.0;3.0;-0.18333333333333335
14;263.0;225.0;25.0;3.0;-0.18333333333333335
15;263.0;225.0;25.0;3.0;-0.18333333333333335
16;263.0;225.0;25.0;3.0;-0.18333333333333335
17;263.0;225.0;25.0;3.0;-0.18333333333333335
18;263.0;225.0;25.0;3.0;-0.18333333333333335
19;263.0;225.0;25.0;3.0;-0.18333333333333335
20;263.0;225.0;25.0;3.0;-0.18333333333333335
21;263.0;225.0;25.0;3.0;-0.18333333333333335
22;263.0;225.0;25.0;3.0;-0.18333333333333335
23;263.0;225.0;25.0;3.0;-0.18333333333333335
24;263.0;225.0;25.0;3.0;-0.18333333333333335
25;263.0;225.0;25.0;3.0;-0.18333333333333335
26;263.0;225.0;25.0;3.0;-0.18333333333333335
27;263.0;225.0;25.0;3.0;-0.18333333333333335
28;263.0;225.0;25.0;3.0;-0.18333333333333335
29;263.0;225.0;25.0;3.0;-0.18333333333333335
30;263.0;225.0;25.0;3.0;-0.18333333333333335
31;263.0;225.0;25.0;3.0;-0.18333333333333335
32;263.0;225.0;25.0;3.0;-0.18333333333333335
33;263.0;225.0;25.0;3.0;-0.18333333333333335
34;263.0;225.0;25.0;3.0;-0.18333333333333335
35;263.0;225.0;25.0;3.0;-0.18333333333333335
36;263.0;225.0;25.0;3.0;-0.18333333333333335
37;263.0;225.0;25.0;3.0;-0.18333333333333335
38;263.0;225.0;25.0;3.0;-0.18333333333333335
39;263.0;225.0;25.0;3.0;-0.18333333333333335
40;263.0;225.0;25.0;3.0;-0.18333333333333335
41;263.0;225.0;25.0;3.0;-0.18333333333333335
42;263.0;225.0;25.0;3.0;-0.18333333333333335
43;263.0;225.0;25.0;3.0;-0.18333333333333335
44;263.0;225.0;25.0;3.0;-0.18333333333333335
45;263.0;225.0;25.0;3.0;-0.18333333333333335
46;263.0;225.0;25.0;3.0;-0.18333333333333335
47;263.0;225.0;25.0;3.0;-0.18333333333333335
48;263.0;225.0;25.0;3.0;-0.18333333333333335
49;263.0;225.0;25.0;3.0;-0.18333333333333335
50;263.0;225.0;25.0;3.0;-0.18333333333333335
51;263.0;225.0;25.0;3.0;-0.18333333333333335
52;263.0;225.0;25.0;3.0;-0.18333333333333335
53;263.0;225.0;25.0;3.0;-0.18333333333333335
54;263.0;225.0;25.0;3.0;-0.18333333333333335
55;263.0;225.0;25.0;3.0;-0.18333333333333335
56;263.0;225.0;25.0;3.0;-0.18333333333333335
57;263.0;225.0;25.0;3.0;-0.18333333333333335
58;263.0;225.0;25.0;3.0;-0.18333333333333335
59;263.0;225.0;25.0;3.0;-0.18333333333333335
60;263.0;225.0;25.0;3.0;-0.18333333333333335
61;263.0;225.0;25.0;3.0;-0.18333333333333335
62;263.0;225.0;25.0;3.0;-0.18333333333333335
63;263.0;225.0;25.0;3.0;-0.18333333333333335
64;263.0;225.0;25.0;3.0;-0.18333333333333335
65;263.0;225.0;25.0;3.0;-0.18333333333333335
66;263.0;225.0;25.0;3.0;-0.18333333333333335
67;263.0;225.0;25.0;3.0;-0.18333333333333335
68;263.0;225.0;25.0;3.0;-0.18333333333333335
69;263.0;225.0;25.0;3.0;-0.18333333333333335
70;263.0;225.0;25.0;3.0;-0.18333333333333335
71;263.0;225.0;25.0;3.0;-0.18333333333333335
72;263.0;225.0;25.0;3.0;-0.18333333333333335
73;263.0;225.0;25.0;3.0;-0.18333333333333335
74;263.0;225.0;25.0;3.0;-0.18333333333333335
75;263.0;225.0;25.0;3.0;-0.18333333333333335
76;263.0;225.0;25.0;3.0;-0.18333333333333335
77;263.0;225.0;25.0;3.0;-0.18333333333333335
78;263.0;225.0;25.0;3.0;-0.18333333333333335
79;263.0;225.0;25.0;3.0;-0.18333333333333335
80;263.0;225.0;25.0;3.0;-0.18333333333333335
81;263.0;225.0;25.0;3.0;-0.18333333333333335
82;263.0;225.0;25.0;3.0;-0.18333333333333335
83;263.0;225.0;25.0;3.0;-0.18333333333333335
84;263.0;225.0;25.0;3.0;-0.18333333333333335
85;263.0;225.0;25.0;3.0;-0.18333333333333335
86;263.0;225.0;25.0;3.0;-0.18333333333333335
87;263.0;225.0;25.0;3.0;-0.18333333333333335
88;263.0;225.0;25.0;3.0;-0.18333333333333335
89;263.0;225.0;25.0;3.0;-0.18333333333333335
90;263.0;225.0;25.0;3.0;-0.18333333333333335
91;263.0;225.0;25.0;3.0;-0.18333333333333335
92;263.0;225.0;25.0;3.0;-0.18333333333333335
93;263.0;225.0;25.0;3.0;-0.18333333333333335
94;263.0;225.0;25.0;3.0;-0.18333333333333335
95;263.0;225.0;25.0;3.0;-0.18333333333333335
96;263.0;225.0;25.0;3.0;-0.18333333333333335
97;263.0;225.0;25.0;3.0;-0.18333333333333335
98;263.0;225.0;25.0;3.0;-0.18333333333333335
99;263.0;225.0;25.0;3.0;-0.18333333333333335
100;263.0;225.0;25.0;3.0;-0.18333333333333335
101;263.0;225.0;25.0;3.0;-0.18333333333333335
102;263.0;225.0;25.0;3.0;-0.18333333333333335
103;263.0;225.0;25.0;3.0;-0.18333333333333335
104;263.0;225.0;25.0;3.0;-0.18333333333333335
105;263.0;225.0;25.0;3.0;-0.18333333333333335
106;263.0;225.0;25.0;3.0;-0.18333333333333335
107;263.0;225.0;25.0;3.0;-0.18333333333333335
108;263.0;225.0;25.0;3.0;-0.18333333333333335
109;263.0;225.0;25.0;3.0;-0.18333333333333335
110;263.0;225.0;25.0;3.0;-0.18333333333333335
111;263.0;225.0;25.0;3.0;-0.18333333333333335
112;263.0;225.0;25.0;3.0;-0.18333333333333335
113;263.0;225.0;25.0;3.0;-0.18333333333333335
114;263.0;225.0;25.0;3.0;-0.18333333333333335
115;263.0;225.0;25.0;3.0;-0.18333333333333335
116;263.0;225.0;25.0;3.0;-0.18333333333333335
117;263.0;225.0;25.0;3.0;-0.18333333333333335
118;263.0;225.0;25.0;3.0;-0.18333333333333335
119;263.0;225.0;25.0;3.0;-0.18333333333333335
120;263.0;225.0;25.0;3.0;-0.18333333333333335
121;263.0;225.0;25.0;3.0;-0.18333333333333335
122;263.0;225.0;25.0;3.0;-0.18333333333333335
123;263.0;225.0;25.0;3.0;-0.18333333333333335
124;263.0;225.0;25.0;3.0;-0.18333333333333335
