;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;46;347;gbtree;0.8968;0.2331;-0.23333333333333334
1;46;347;gbtree;0.8968;0.2331;-0.23333333333333334
2;39;281;gbtree;0.7931;0.6238;-0.24166666666666664
3;39;281;gbtree;0.7931;0.6238;-0.24166666666666664
4;115;324;gbtree;0.9096;0.6603;-0.25
5;115;324;gbtree;0.9096;0.6603;-0.25
6;115;324;gbtree;0.9096;0.6603;-0.25
7;157;342;gbtree;0.561;0.498;-0.2583333333333333
8;157;342;gbtree;0.561;0.498;-0.2583333333333333
9;157;342;gbtree;0.561;0.498;-0.2583333333333333
10;157;342;gbtree;0.561;0.498;-0.2583333333333333
11;157;342;gbtree;0.561;0.498;-0.2583333333333333
12;157;342;gbtree;0.561;0.498;-0.2583333333333333
13;157;342;gbtree;0.561;0.498;-0.2583333333333333
14;157;342;gbtree;0.561;0.498;-0.2583333333333333
