;Hidden Layers;Alpha;Activation;Fitness
0;337;0.16;tanh;-0.13333333333333333
1;337;0.16;tanh;-0.13333333333333333
2;337;0.16;tanh;-0.13333333333333333
3;337;0.16;tanh;-0.13333333333333333
4;337;0.16;tanh;-0.13333333333333333
5;337;0.16;tanh;-0.13333333333333333
6;337;0.16;tanh;-0.13333333333333333
7;337;0.16;tanh;-0.13333333333333333
8;337;0.16;tanh;-0.13333333333333333
9;337;0.16;tanh;-0.13333333333333333
10;337;0.16;tanh;-0.13333333333333333
11;337;0.16;tanh;-0.13333333333333333
12;337;0.16;tanh;-0.13333333333333333
13;337;0.16;tanh;-0.13333333333333333
14;337;0.16;tanh;-0.13333333333333333
15;337;0.16;tanh;-0.13333333333333333
16;337;0.16;tanh;-0.13333333333333333
17;337;0.16;tanh;-0.13333333333333333
18;337;0.16;tanh;-0.13333333333333333
19;337;0.16;tanh;-0.13333333333333333
20;337;0.16;tanh;-0.13333333333333333
21;337;0.16;tanh;-0.13333333333333333
22;337;0.16;tanh;-0.13333333333333333
23;337;0.16;tanh;-0.13333333333333333
24;337;0.16;tanh;-0.13333333333333333
25;337;0.16;tanh;-0.13333333333333333
26;337;0.16;tanh;-0.13333333333333333
27;337;0.16;tanh;-0.13333333333333333
28;337;0.16;tanh;-0.13333333333333333
29;268;0.29;identity;-0.2
30;268;0.29;identity;-0.2
31;268;0.29;identity;-0.2
32;268;0.29;identity;-0.2
33;268;0.29;identity;-0.2
34;268;0.29;identity;-0.2
35;268;0.29;identity;-0.2
36;268;0.29;identity;-0.2
37;268;0.29;identity;-0.2
38;268;0.29;identity;-0.2
39;268;0.29;identity;-0.2
40;268;0.29;identity;-0.2
41;268;0.29;identity;-0.2
42;268;0.29;identity;-0.2
43;268;0.29;identity;-0.2
44;268;0.29;identity;-0.2
45;268;0.29;identity;-0.2
46;268;0.29;identity;-0.2
47;268;0.29;identity;-0.2
48;268;0.29;identity;-0.2
49;268;0.29;identity;-0.2
50;268;0.29;identity;-0.2
51;268;0.29;identity;-0.2
52;268;0.29;identity;-0.2
53;268;0.29;identity;-0.2
54;268;0.29;identity;-0.2
55;268;0.29;identity;-0.2
56;268;0.29;identity;-0.2
57;268;0.29;identity;-0.2
58;268;0.29;identity;-0.2
59;268;0.29;identity;-0.2
60;268;0.29;identity;-0.2
61;268;0.29;identity;-0.2
62;268;0.29;identity;-0.2
63;268;0.29;identity;-0.2
64;268;0.29;identity;-0.2
65;268;0.29;identity;-0.2
66;268;0.29;identity;-0.2
67;268;0.29;identity;-0.2
68;268;0.29;identity;-0.2
69;268;0.29;identity;-0.2
70;268;0.29;identity;-0.2
71;268;0.29;identity;-0.2
72;268;0.29;identity;-0.2
73;268;0.29;identity;-0.2
74;268;0.29;identity;-0.2
75;268;0.29;identity;-0.2
76;268;0.29;identity;-0.2
77;189;0.01;identity;-0.25
78;189;0.01;identity;-0.25
79;189;0.01;identity;-0.25
80;189;0.01;identity;-0.25
81;189;0.01;identity;-0.25
82;189;0.01;identity;-0.25
83;189;0.01;identity;-0.25
84;189;0.01;identity;-0.25
85;189;0.01;identity;-0.25
86;189;0.01;identity;-0.25
87;189;0.01;identity;-0.25
88;189;0.01;identity;-0.25
89;189;0.01;identity;-0.25
90;189;0.01;identity;-0.25
91;189;0.01;identity;-0.25
92;189;0.01;identity;-0.25
93;189;0.01;identity;-0.25
94;189;0.01;identity;-0.25
95;189;0.01;identity;-0.25
96;189;0.01;identity;-0.25
97;189;0.01;identity;-0.25
98;189;0.01;identity;-0.25
99;189;0.01;identity;-0.25
100;189;0.01;identity;-0.25
101;189;0.01;identity;-0.25
102;189;0.01;identity;-0.25
103;189;0.01;identity;-0.25
104;189;0.01;identity;-0.25
105;189;0.01;identity;-0.25
106;189;0.01;identity;-0.25
107;189;0.01;identity;-0.25
108;189;0.01;identity;-0.25
109;189;0.01;identity;-0.25
110;189;0.01;identity;-0.25
111;189;0.01;identity;-0.25
112;189;0.01;identity;-0.25
113;189;0.01;identity;-0.25
114;189;0.01;identity;-0.25
115;189;0.01;identity;-0.25
116;189;0.01;identity;-0.25
117;189;0.01;identity;-0.25
118;189;0.01;identity;-0.25
119;189;0.01;identity;-0.25
120;189;0.01;identity;-0.25
121;189;0.01;identity;-0.25
122;189;0.01;identity;-0.25
123;189;0.01;identity;-0.25
124;189;0.01;identity;-0.25
125;189;0.01;identity;-0.25
126;189;0.01;identity;-0.25
127;189;0.01;identity;-0.25
128;189;0.01;identity;-0.25
129;189;0.01;identity;-0.25
130;189;0.01;identity;-0.25
131;189;0.01;identity;-0.25
132;189;0.01;identity;-0.25
133;189;0.01;identity;-0.25
134;189;0.01;identity;-0.25
135;189;0.01;identity;-0.25
136;189;0.01;identity;-0.25
137;189;0.01;identity;-0.25
138;189;0.01;identity;-0.25
139;189;0.01;identity;-0.25
140;189;0.01;identity;-0.25
141;189;0.01;identity;-0.25
142;189;0.01;identity;-0.25
143;189;0.01;identity;-0.25
144;189;0.01;identity;-0.25
145;189;0.01;identity;-0.25
146;189;0.01;identity;-0.25
147;189;0.01;identity;-0.25
148;189;0.01;identity;-0.25
149;189;0.01;identity;-0.25
150;189;0.01;identity;-0.25
151;189;0.01;identity;-0.25
152;189;0.01;identity;-0.25
153;189;0.01;identity;-0.25
154;189;0.01;identity;-0.25
155;189;0.01;identity;-0.25
156;189;0.01;identity;-0.25
157;189;0.01;identity;-0.25
158;189;0.01;identity;-0.25
159;189;0.01;identity;-0.25
160;189;0.01;identity;-0.25
161;189;0.01;identity;-0.25
162;189;0.01;identity;-0.25
163;189;0.01;identity;-0.25
164;189;0.01;identity;-0.25
165;189;0.01;identity;-0.25
166;189;0.01;identity;-0.25
167;189;0.01;identity;-0.25
168;189;0.01;identity;-0.25
169;189;0.01;identity;-0.25
170;189;0.01;identity;-0.25
171;189;0.01;identity;-0.25
172;189;0.01;identity;-0.25
173;189;0.01;identity;-0.25
174;189;0.01;identity;-0.25
175;189;0.01;identity;-0.25
176;189;0.01;identity;-0.25
177;189;0.01;identity;-0.25
178;189;0.01;identity;-0.25
179;189;0.01;identity;-0.25
180;189;0.01;identity;-0.25
181;189;0.01;identity;-0.25
182;189;0.01;identity;-0.25
183;189;0.01;identity;-0.25
184;189;0.01;identity;-0.25
185;189;0.01;identity;-0.25
186;189;0.01;identity;-0.25
187;189;0.01;identity;-0.25
188;189;0.01;identity;-0.25
189;189;0.01;identity;-0.25
190;189;0.01;identity;-0.25
191;189;0.01;identity;-0.25
192;189;0.01;identity;-0.25
193;189;0.01;identity;-0.25
194;189;0.01;identity;-0.25
195;189;0.01;identity;-0.25
196;189;0.01;identity;-0.25
197;189;0.01;identity;-0.25
198;189;0.01;identity;-0.25
199;189;0.01;identity;-0.25
200;189;0.01;identity;-0.25
201;189;0.01;identity;-0.25
202;189;0.01;identity;-0.25
203;189;0.01;identity;-0.25
204;189;0.01;identity;-0.25
205;189;0.01;identity;-0.25
206;189;0.01;identity;-0.25
207;189;0.01;identity;-0.25
208;189;0.01;identity;-0.25
209;189;0.01;identity;-0.25
210;189;0.01;identity;-0.25
211;189;0.01;identity;-0.25
212;189;0.01;identity;-0.25
213;189;0.01;identity;-0.25
214;189;0.01;identity;-0.25
215;189;0.01;identity;-0.25
216;189;0.01;identity;-0.25
217;189;0.01;identity;-0.25
218;189;0.01;identity;-0.25
219;189;0.01;identity;-0.25
220;189;0.01;identity;-0.25
221;189;0.01;identity;-0.25
222;189;0.01;identity;-0.25
223;189;0.01;identity;-0.25
224;189;0.01;identity;-0.25
225;189;0.01;identity;-0.25
