;Reservoirs;Sparsity;Spectral Radius;Fitness
0;239.0;0.051;0.787;-0.049999999999999996
1;252.0;0.787;0.28;-0.06666666666666667
2;370.0;0.236;0.589;-0.14166666666666666
3;370.0;0.236;0.589;-0.14166666666666666
4;370.0;0.236;0.589;-0.14166666666666666
5;370.0;0.236;0.589;-0.14166666666666666
6;370.0;0.236;0.589;-0.14166666666666666
7;370.0;0.236;0.589;-0.14166666666666666
8;370.0;0.236;0.589;-0.14166666666666666
9;370.0;0.236;0.589;-0.14166666666666666
10;370.0;0.236;0.589;-0.14166666666666666
11;370.0;0.236;0.589;-0.14166666666666666
12;370.0;0.236;0.589;-0.14166666666666666
13;370.0;0.236;0.589;-0.14166666666666666
14;370.0;0.236;0.589;-0.14166666666666666
15;370.0;0.236;0.589;-0.14166666666666666
16;370.0;0.236;0.589;-0.14166666666666666
17;370.0;0.236;0.589;-0.14166666666666666
18;116.0;0.227;0.213;-0.15
19;116.0;0.227;0.213;-0.15
20;116.0;0.227;0.213;-0.15
21;116.0;0.227;0.213;-0.15
22;116.0;0.227;0.213;-0.15
23;116.0;0.227;0.213;-0.15
24;116.0;0.227;0.213;-0.15
25;116.0;0.227;0.213;-0.15
26;116.0;0.227;0.213;-0.15
27;116.0;0.227;0.213;-0.15
28;116.0;0.227;0.213;-0.15
29;116.0;0.227;0.213;-0.15
30;116.0;0.227;0.213;-0.15
31;116.0;0.227;0.213;-0.15
32;116.0;0.227;0.213;-0.15
33;116.0;0.227;0.213;-0.15
34;116.0;0.227;0.213;-0.15
35;116.0;0.227;0.213;-0.15
36;116.0;0.227;0.213;-0.15
37;116.0;0.227;0.213;-0.15
38;116.0;0.227;0.213;-0.15
39;116.0;0.227;0.213;-0.15
40;116.0;0.227;0.213;-0.15
41;116.0;0.227;0.213;-0.15
42;116.0;0.227;0.213;-0.15
43;116.0;0.227;0.213;-0.15
44;116.0;0.227;0.213;-0.15
45;116.0;0.227;0.213;-0.15
46;116.0;0.227;0.213;-0.15
47;116.0;0.227;0.213;-0.15
48;116.0;0.227;0.213;-0.15
49;116.0;0.227;0.213;-0.15
50;116.0;0.227;0.213;-0.15
51;116.0;0.227;0.213;-0.15
52;116.0;0.227;0.213;-0.15
53;116.0;0.227;0.213;-0.15
54;116.0;0.227;0.213;-0.15
55;116.0;0.227;0.213;-0.15
56;116.0;0.227;0.213;-0.15
57;116.0;0.227;0.213;-0.15
58;116.0;0.227;0.213;-0.15
59;116.0;0.227;0.213;-0.15
60;116.0;0.227;0.213;-0.15
61;116.0;0.227;0.213;-0.15
62;116.0;0.227;0.213;-0.15
63;116.0;0.227;0.213;-0.15
64;116.0;0.227;0.213;-0.15
65;116.0;0.227;0.213;-0.15
66;116.0;0.227;0.213;-0.15
67;116.0;0.227;0.213;-0.15
68;116.0;0.227;0.213;-0.15
69;116.0;0.227;0.213;-0.15
70;116.0;0.227;0.213;-0.15
71;116.0;0.227;0.213;-0.15
72;116.0;0.227;0.213;-0.15
73;116.0;0.227;0.213;-0.15
74;116.0;0.227;0.213;-0.15
75;116.0;0.227;0.213;-0.15
76;116.0;0.227;0.213;-0.15
77;116.0;0.227;0.213;-0.15
78;116.0;0.227;0.213;-0.15
79;116.0;0.227;0.213;-0.15
80;116.0;0.227;0.213;-0.15
81;116.0;0.227;0.213;-0.15
