;Hidden Layers;Alpha;Activation;Fitness
0;153;0.07026218694371988;identity;-0.14166666666666666
1;153;0.07026218694371988;identity;-0.14166666666666666
2;176;0.6173079658603813;identity;-0.15
3;176;0.6173079658603813;identity;-0.15
4;176;0.6173079658603813;identity;-0.15
5;176;0.6173079658603813;identity;-0.15
6;161;0.5737487060981563;identity;-0.2166666666666667
7;161;0.5737487060981563;identity;-0.2166666666666667
8;161;0.5737487060981563;identity;-0.2166666666666667
9;161;0.5737487060981563;identity;-0.2166666666666667
10;161;0.5737487060981563;identity;-0.2166666666666667
11;161;0.5737487060981563;identity;-0.2166666666666667
12;161;0.5737487060981563;identity;-0.2166666666666667
13;161;0.5737487060981563;identity;-0.2166666666666667
14;203;0.5105498037821141;identity;-0.225
