;Reservoirs;Sparsity;Spectral Radius;Fitness
0;190.0;0.0763;0.3445;-0.14166666666666666
1;212.0;0.4318;0.7352;-0.15833333333333333
2;212.0;0.4318;0.7352;-0.15833333333333333
3;226.0;0.6644;0.5504;-0.19166666666666665
4;226.0;0.6644;0.5504;-0.19166666666666665
5;226.0;0.6644;0.5504;-0.19166666666666665
6;226.0;0.6644;0.5504;-0.19166666666666665
7;226.0;0.6644;0.5504;-0.19166666666666665
8;226.0;0.6644;0.5504;-0.19166666666666665
9;226.0;0.6644;0.5504;-0.19166666666666665
10;226.0;0.6644;0.5504;-0.19166666666666665
11;226.0;0.6644;0.5504;-0.19166666666666665
12;226.0;0.6571;0.5504;-0.20833333333333334
13;226.0;0.6571;0.5504;-0.20833333333333334
14;226.0;0.6571;0.5504;-0.20833333333333334
