;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
0;313.0;227.0;45.0;9.0;-0.13333333333333333
1;151.0;270.0;27.0;4.0;-0.15
2;188.0;259.0;31.0;4.0;-0.15833333333333333
3;188.0;259.0;31.0;4.0;-0.15833333333333333
4;174.0;254.0;26.0;3.0;-0.18333333333333332
5;174.0;254.0;26.0;3.0;-0.18333333333333332
6;174.0;254.0;26.0;3.0;-0.18333333333333332
7;166.0;248.0;26.0;3.0;-0.18333333333333335
8;166.0;248.0;26.0;3.0;-0.18333333333333335
9;166.0;248.0;26.0;3.0;-0.18333333333333335
10;166.0;248.0;26.0;3.0;-0.18333333333333335
11;166.0;248.0;26.0;3.0;-0.18333333333333335
12;173.0;232.0;26.0;3.0;-0.19166666666666665
13;173.0;232.0;26.0;3.0;-0.19166666666666665
14;173.0;232.0;26.0;3.0;-0.19166666666666665
