;Hidden Layers;Alpha;Activation;Fitness
0;186;0.42;identity;-0.075
1;286;0.18;logistic;-0.08333333333333333
2;246;0.97;identity;-0.08333333333333334
3;242;0.55;logistic;-0.11666666666666665
4;229;0.09;identity;-0.225
5;229;0.09;identity;-0.225
6;229;0.09;identity;-0.225
7;229;0.09;identity;-0.225
8;229;0.09;identity;-0.225
9;229;0.09;identity;-0.225
10;229;0.09;identity;-0.225
11;229;0.09;identity;-0.225
12;229;0.09;identity;-0.225
13;229;0.09;identity;-0.225
14;229;0.09;identity;-0.225
15;229;0.09;identity;-0.225
16;229;0.09;identity;-0.225
17;229;0.09;identity;-0.225
18;229;0.09;identity;-0.225
19;229;0.09;identity;-0.225
20;229;0.09;identity;-0.225
21;229;0.09;identity;-0.225
22;229;0.09;identity;-0.225
23;229;0.09;identity;-0.225
24;229;0.09;identity;-0.225
25;229;0.09;identity;-0.225
26;229;0.09;identity;-0.225
27;229;0.09;identity;-0.225
28;229;0.09;identity;-0.225
29;229;0.09;identity;-0.225
30;229;0.09;identity;-0.225
31;229;0.09;identity;-0.225
32;229;0.09;identity;-0.225
33;229;0.09;identity;-0.225
34;229;0.09;identity;-0.225
35;229;0.09;identity;-0.225
36;229;0.09;identity;-0.225
37;229;0.09;identity;-0.225
38;229;0.09;identity;-0.225
39;229;0.09;identity;-0.225
40;229;0.09;identity;-0.225
41;229;0.09;identity;-0.225
42;229;0.09;identity;-0.225
43;229;0.09;identity;-0.225
44;229;0.09;identity;-0.225
45;229;0.09;identity;-0.225
46;229;0.09;identity;-0.225
47;229;0.09;identity;-0.225
48;229;0.09;identity;-0.225
49;229;0.09;identity;-0.225
50;229;0.09;identity;-0.225
51;229;0.09;identity;-0.225
52;229;0.09;identity;-0.225
53;229;0.09;identity;-0.225
54;229;0.09;identity;-0.225
55;229;0.09;identity;-0.225
56;229;0.09;identity;-0.225
57;229;0.09;identity;-0.225
58;229;0.09;identity;-0.225
59;229;0.09;identity;-0.225
60;229;0.09;identity;-0.225
61;229;0.09;identity;-0.225
62;229;0.09;identity;-0.225
63;229;0.09;identity;-0.225
64;229;0.09;identity;-0.225
65;229;0.09;identity;-0.225
66;229;0.09;identity;-0.225
67;229;0.09;identity;-0.225
68;229;0.09;identity;-0.225
69;229;0.09;identity;-0.225
70;229;0.09;identity;-0.225
71;229;0.09;identity;-0.225
72;229;0.09;identity;-0.225
73;229;0.09;identity;-0.225
74;229;0.09;identity;-0.225
75;229;0.09;identity;-0.225
76;229;0.09;identity;-0.225
77;229;0.09;identity;-0.225
78;229;0.09;identity;-0.225
79;229;0.09;identity;-0.225
80;229;0.09;identity;-0.225
81;229;0.09;identity;-0.225
82;229;0.09;identity;-0.225
83;229;0.09;identity;-0.225
84;229;0.09;identity;-0.225
85;229;0.09;identity;-0.225
86;229;0.09;identity;-0.225
87;229;0.09;identity;-0.225
88;229;0.09;identity;-0.225
89;229;0.09;identity;-0.225
90;229;0.09;identity;-0.225
91;229;0.09;identity;-0.225
92;229;0.09;identity;-0.225
93;229;0.09;identity;-0.225
94;229;0.09;identity;-0.225
95;229;0.09;identity;-0.225
96;229;0.09;identity;-0.225
97;229;0.09;identity;-0.225
98;229;0.09;identity;-0.225
99;229;0.09;identity;-0.225
100;229;0.09;identity;-0.225
101;229;0.09;identity;-0.225
102;229;0.09;identity;-0.225
103;229;0.09;identity;-0.225
104;229;0.09;identity;-0.225
105;229;0.09;identity;-0.225
106;229;0.09;identity;-0.225
107;229;0.09;identity;-0.225
108;229;0.09;identity;-0.225
109;229;0.09;identity;-0.225
110;229;0.09;identity;-0.225
111;229;0.09;identity;-0.225
112;229;0.09;identity;-0.225
113;229;0.09;identity;-0.225
114;229;0.09;identity;-0.225
115;229;0.09;identity;-0.225
116;229;0.09;identity;-0.225
117;229;0.09;identity;-0.225
118;229;0.09;identity;-0.225
119;229;0.09;identity;-0.225
120;229;0.09;identity;-0.225
121;229;0.09;identity;-0.225
122;229;0.09;identity;-0.225
123;229;0.09;identity;-0.225
124;229;0.09;identity;-0.225
125;229;0.09;identity;-0.225
126;229;0.09;identity;-0.225
127;229;0.09;identity;-0.225
128;229;0.09;identity;-0.225
129;229;0.09;identity;-0.225
130;229;0.09;identity;-0.225
131;229;0.09;identity;-0.225
132;229;0.09;identity;-0.225
133;229;0.09;identity;-0.225
134;229;0.09;identity;-0.225
135;229;0.09;identity;-0.225
136;229;0.09;identity;-0.225
137;229;0.09;identity;-0.225
138;229;0.09;identity;-0.225
139;229;0.09;identity;-0.225
140;229;0.09;identity;-0.225
141;229;0.09;identity;-0.225
142;229;0.09;identity;-0.225
143;229;0.09;identity;-0.225
144;229;0.09;identity;-0.225
145;229;0.09;identity;-0.225
146;229;0.09;identity;-0.225
147;229;0.09;identity;-0.225
148;229;0.09;identity;-0.225
149;229;0.09;identity;-0.225
150;229;0.09;identity;-0.225
151;229;0.09;identity;-0.225
152;229;0.09;identity;-0.225
153;229;0.09;identity;-0.225
154;229;0.09;identity;-0.225
155;229;0.09;identity;-0.225
156;229;0.09;identity;-0.225
157;229;0.09;identity;-0.225
158;229;0.09;identity;-0.225
159;229;0.09;identity;-0.225
160;229;0.09;identity;-0.225
161;229;0.09;identity;-0.225
162;229;0.09;identity;-0.225
163;229;0.09;identity;-0.225
164;229;0.09;identity;-0.225
165;229;0.09;identity;-0.225
166;229;0.09;identity;-0.225
167;229;0.09;identity;-0.225
168;229;0.09;identity;-0.225
169;229;0.09;identity;-0.225
170;229;0.09;identity;-0.225
171;229;0.09;identity;-0.225
172;229;0.09;identity;-0.225
173;229;0.09;identity;-0.225
174;229;0.09;identity;-0.225
175;229;0.09;identity;-0.225
176;229;0.09;identity;-0.225
177;229;0.09;identity;-0.225
178;229;0.09;identity;-0.225
179;229;0.09;identity;-0.225
180;229;0.09;identity;-0.225
181;229;0.09;identity;-0.225
182;229;0.09;identity;-0.225
183;229;0.09;identity;-0.225
184;229;0.09;identity;-0.225
185;229;0.09;identity;-0.225
186;229;0.09;identity;-0.225
187;229;0.09;identity;-0.225
188;229;0.09;identity;-0.225
189;229;0.09;identity;-0.225
190;229;0.09;identity;-0.225
191;229;0.09;identity;-0.225
192;229;0.09;identity;-0.225
193;229;0.09;identity;-0.225
194;229;0.09;identity;-0.225
195;229;0.09;identity;-0.225
196;229;0.09;identity;-0.225
197;229;0.09;identity;-0.225
198;229;0.09;identity;-0.225
199;229;0.09;identity;-0.225
200;229;0.09;identity;-0.225
201;229;0.09;identity;-0.225
202;229;0.09;identity;-0.225
203;229;0.09;identity;-0.225
204;229;0.09;identity;-0.225
205;229;0.09;identity;-0.225
206;229;0.09;identity;-0.225
207;229;0.09;identity;-0.225
208;229;0.09;identity;-0.225
209;229;0.09;identity;-0.225
210;229;0.09;identity;-0.225
211;229;0.09;identity;-0.225
212;229;0.09;identity;-0.225
213;229;0.09;identity;-0.225
214;229;0.09;identity;-0.225
215;229;0.09;identity;-0.225
216;229;0.09;identity;-0.225
217;229;0.09;identity;-0.225
218;229;0.09;identity;-0.225
219;229;0.09;identity;-0.225
220;229;0.09;identity;-0.225
221;229;0.09;identity;-0.225
222;229;0.09;identity;-0.225
223;229;0.09;identity;-0.225
224;229;0.09;identity;-0.225
225;229;0.09;identity;-0.225
