;Reservoirs;Sparsity;Spectral Radius;Fitness
0;229.0;0.686;0.779;-0.06666666666666667
1;60.0;0.404;0.373;-0.10833333333333332
2;42.0;0.48;0.17;-0.13333333333333333
3;42.0;0.48;0.17;-0.13333333333333333
4;42.0;0.48;0.17;-0.13333333333333333
5;42.0;0.48;0.17;-0.13333333333333333
6;42.0;0.48;0.17;-0.13333333333333333
7;42.0;0.48;0.17;-0.13333333333333333
8;42.0;0.48;0.17;-0.13333333333333333
9;42.0;0.48;0.17;-0.13333333333333333
10;42.0;0.48;0.17;-0.13333333333333333
11;42.0;0.48;0.17;-0.13333333333333333
12;42.0;0.48;0.17;-0.13333333333333333
13;42.0;0.48;0.17;-0.13333333333333333
14;42.0;0.48;0.17;-0.13333333333333333
15;42.0;0.48;0.17;-0.13333333333333333
16;42.0;0.48;0.17;-0.13333333333333333
17;42.0;0.48;0.17;-0.13333333333333333
18;42.0;0.48;0.17;-0.13333333333333333
19;42.0;0.48;0.17;-0.13333333333333333
20;42.0;0.48;0.17;-0.13333333333333333
21;42.0;0.48;0.17;-0.13333333333333333
22;42.0;0.48;0.17;-0.13333333333333333
23;42.0;0.48;0.17;-0.13333333333333333
24;42.0;0.48;0.17;-0.13333333333333333
25;42.0;0.48;0.17;-0.13333333333333333
26;42.0;0.48;0.17;-0.13333333333333333
27;42.0;0.48;0.17;-0.13333333333333333
28;42.0;0.48;0.17;-0.13333333333333333
29;42.0;0.48;0.17;-0.13333333333333333
30;42.0;0.48;0.17;-0.13333333333333333
31;42.0;0.48;0.17;-0.13333333333333333
32;42.0;0.48;0.17;-0.13333333333333333
33;42.0;0.48;0.17;-0.13333333333333333
34;207.0;0.613;0.522;-0.2
35;207.0;0.613;0.522;-0.2
36;207.0;0.613;0.522;-0.2
37;207.0;0.613;0.522;-0.2
38;207.0;0.613;0.522;-0.2
39;207.0;0.613;0.522;-0.2
40;207.0;0.613;0.522;-0.2
41;207.0;0.613;0.522;-0.2
42;207.0;0.613;0.522;-0.2
43;207.0;0.613;0.522;-0.2
44;207.0;0.613;0.522;-0.2
45;207.0;0.613;0.522;-0.2
46;207.0;0.613;0.522;-0.2
47;207.0;0.613;0.522;-0.2
48;207.0;0.613;0.522;-0.2
49;207.0;0.613;0.522;-0.2
50;207.0;0.613;0.522;-0.2
51;207.0;0.613;0.522;-0.2
52;207.0;0.613;0.522;-0.2
53;207.0;0.613;0.522;-0.2
54;207.0;0.613;0.522;-0.2
55;207.0;0.613;0.522;-0.2
56;207.0;0.613;0.522;-0.2
57;207.0;0.613;0.522;-0.2
58;207.0;0.613;0.522;-0.2
59;207.0;0.613;0.522;-0.2
60;207.0;0.613;0.522;-0.2
61;207.0;0.613;0.522;-0.2
62;207.0;0.613;0.522;-0.2
63;207.0;0.613;0.522;-0.2
64;207.0;0.613;0.522;-0.2
65;207.0;0.613;0.522;-0.2
66;207.0;0.613;0.522;-0.2
67;207.0;0.613;0.522;-0.2
68;207.0;0.613;0.522;-0.2
69;207.0;0.613;0.522;-0.2
70;207.0;0.613;0.522;-0.2
71;207.0;0.613;0.522;-0.2
72;207.0;0.613;0.522;-0.2
73;207.0;0.613;0.522;-0.2
74;207.0;0.613;0.522;-0.2
75;207.0;0.613;0.522;-0.2
76;207.0;0.613;0.522;-0.2
77;207.0;0.613;0.522;-0.2
78;207.0;0.613;0.522;-0.2
79;207.0;0.613;0.522;-0.2
80;207.0;0.613;0.522;-0.2
81;207.0;0.613;0.522;-0.2
82;207.0;0.613;0.522;-0.2
83;207.0;0.613;0.522;-0.2
84;207.0;0.613;0.522;-0.2
85;207.0;0.613;0.522;-0.2
86;207.0;0.613;0.522;-0.2
87;207.0;0.613;0.522;-0.2
88;207.0;0.613;0.522;-0.2
89;207.0;0.613;0.522;-0.2
90;207.0;0.613;0.522;-0.2
91;207.0;0.613;0.522;-0.2
92;207.0;0.613;0.522;-0.2
93;207.0;0.613;0.522;-0.2
94;207.0;0.613;0.522;-0.2
95;207.0;0.613;0.522;-0.2
96;207.0;0.613;0.522;-0.2
97;207.0;0.613;0.522;-0.2
98;207.0;0.613;0.522;-0.2
99;207.0;0.613;0.522;-0.2
100;207.0;0.613;0.522;-0.2
101;207.0;0.613;0.522;-0.2
102;207.0;0.613;0.522;-0.2
103;207.0;0.613;0.522;-0.2
104;207.0;0.613;0.522;-0.2
105;207.0;0.613;0.522;-0.2
106;207.0;0.613;0.522;-0.2
107;207.0;0.613;0.522;-0.2
108;207.0;0.613;0.522;-0.2
109;207.0;0.613;0.522;-0.2
110;207.0;0.613;0.522;-0.2
111;207.0;0.613;0.522;-0.2
112;207.0;0.613;0.522;-0.2
113;207.0;0.613;0.522;-0.2
114;207.0;0.613;0.522;-0.2
115;207.0;0.613;0.522;-0.2
116;207.0;0.613;0.522;-0.2
117;207.0;0.613;0.522;-0.2
118;207.0;0.613;0.522;-0.2
119;207.0;0.613;0.522;-0.2
120;207.0;0.613;0.522;-0.2
121;207.0;0.613;0.522;-0.2
122;207.0;0.613;0.522;-0.2
123;207.0;0.613;0.522;-0.2
124;207.0;0.613;0.522;-0.2
125;207.0;0.613;0.522;-0.2
126;207.0;0.613;0.522;-0.2
127;207.0;0.613;0.522;-0.2
128;207.0;0.613;0.522;-0.2
129;207.0;0.613;0.522;-0.2
130;207.0;0.613;0.522;-0.2
131;207.0;0.613;0.522;-0.2
132;207.0;0.613;0.522;-0.2
133;207.0;0.613;0.522;-0.2
134;207.0;0.613;0.522;-0.2
135;207.0;0.613;0.522;-0.2
136;207.0;0.613;0.522;-0.2
137;207.0;0.613;0.522;-0.2
138;207.0;0.613;0.522;-0.2
139;207.0;0.613;0.522;-0.2
140;207.0;0.613;0.522;-0.2
141;207.0;0.613;0.522;-0.2
142;207.0;0.613;0.522;-0.2
143;207.0;0.613;0.522;-0.2
144;207.0;0.613;0.522;-0.2
145;207.0;0.613;0.522;-0.2
146;207.0;0.613;0.522;-0.2
147;207.0;0.613;0.522;-0.2
148;207.0;0.613;0.522;-0.2
149;207.0;0.613;0.522;-0.2
150;207.0;0.613;0.522;-0.2
151;207.0;0.613;0.522;-0.2
152;207.0;0.613;0.522;-0.2
153;207.0;0.613;0.522;-0.2
154;207.0;0.613;0.522;-0.2
155;207.0;0.613;0.522;-0.2
156;207.0;0.613;0.522;-0.2
157;207.0;0.613;0.522;-0.2
158;207.0;0.613;0.522;-0.2
159;207.0;0.613;0.522;-0.2
160;207.0;0.613;0.522;-0.2
161;207.0;0.613;0.522;-0.2
162;207.0;0.613;0.522;-0.2
163;207.0;0.613;0.522;-0.2
164;207.0;0.613;0.522;-0.2
165;207.0;0.613;0.522;-0.2
166;207.0;0.613;0.522;-0.2
167;207.0;0.613;0.522;-0.2
168;207.0;0.613;0.522;-0.2
169;207.0;0.613;0.522;-0.2
170;207.0;0.613;0.522;-0.2
171;207.0;0.613;0.522;-0.2
172;207.0;0.613;0.522;-0.2
173;207.0;0.613;0.522;-0.2
174;207.0;0.613;0.522;-0.2
175;207.0;0.613;0.522;-0.2
176;207.0;0.613;0.522;-0.2
177;207.0;0.613;0.522;-0.2
178;207.0;0.613;0.522;-0.2
179;207.0;0.613;0.522;-0.2
180;207.0;0.613;0.522;-0.2
181;207.0;0.613;0.522;-0.2
182;207.0;0.613;0.522;-0.2
183;207.0;0.613;0.522;-0.2
184;207.0;0.613;0.522;-0.2
185;207.0;0.613;0.522;-0.2
186;207.0;0.613;0.522;-0.2
187;207.0;0.613;0.522;-0.2
188;207.0;0.613;0.522;-0.2
189;207.0;0.613;0.522;-0.2
190;207.0;0.613;0.522;-0.2
191;207.0;0.613;0.522;-0.2
192;207.0;0.613;0.522;-0.2
193;207.0;0.613;0.522;-0.2
194;207.0;0.613;0.522;-0.2
195;207.0;0.613;0.522;-0.2
196;207.0;0.613;0.522;-0.2
197;207.0;0.613;0.522;-0.2
198;207.0;0.613;0.522;-0.2
199;207.0;0.613;0.522;-0.2
