;N_estimators;Max_depth;Booster;Lambda;Alpha;Fitness
0;129;197;gblinear;0.58;0.14;-0.09166666666666666
1;266;215;gbtree;0.645;0.435;-0.225
2;266;215;gbtree;0.645;0.435;-0.225
3;266;215;gbtree;0.645;0.435;-0.225
4;266;215;gbtree;0.645;0.435;-0.225
5;266;215;gbtree;0.645;0.435;-0.225
6;266;215;gbtree;0.645;0.435;-0.225
7;266;215;gbtree;0.645;0.435;-0.225
8;266;215;gbtree;0.645;0.435;-0.225
9;266;215;gbtree;0.645;0.435;-0.225
10;266;215;gbtree;0.645;0.435;-0.225
11;266;215;gbtree;0.645;0.435;-0.225
12;266;215;gbtree;0.645;0.435;-0.225
13;266;215;gbtree;0.645;0.435;-0.225
14;266;215;gbtree;0.645;0.435;-0.225
15;266;215;gbtree;0.645;0.435;-0.225
16;266;215;gbtree;0.645;0.435;-0.225
17;266;215;gbtree;0.645;0.435;-0.225
18;266;215;gbtree;0.645;0.435;-0.225
19;266;215;gbtree;0.645;0.435;-0.225
20;266;215;gbtree;0.645;0.435;-0.225
21;266;215;gbtree;0.645;0.435;-0.225
22;266;215;gbtree;0.645;0.435;-0.225
23;266;215;gbtree;0.645;0.435;-0.225
24;266;215;gbtree;0.645;0.435;-0.225
25;266;215;gbtree;0.645;0.435;-0.225
26;266;215;gbtree;0.645;0.435;-0.225
27;266;215;gbtree;0.645;0.435;-0.225
28;266;215;gbtree;0.645;0.435;-0.225
29;266;215;gbtree;0.645;0.435;-0.225
30;266;215;gbtree;0.645;0.435;-0.225
31;266;215;gbtree;0.645;0.435;-0.225
32;266;215;gbtree;0.645;0.435;-0.225
33;266;215;gbtree;0.645;0.435;-0.225
34;257;394;gbtree;0.895;0.495;-0.2583333333333333
35;257;394;gbtree;0.895;0.495;-0.2583333333333333
36;257;394;gbtree;0.895;0.495;-0.2583333333333333
37;257;394;gbtree;0.895;0.495;-0.2583333333333333
38;257;394;gbtree;0.895;0.495;-0.2583333333333333
39;257;394;gbtree;0.895;0.495;-0.2583333333333333
40;257;394;gbtree;0.895;0.495;-0.2583333333333333
41;257;394;gbtree;0.895;0.495;-0.2583333333333333
42;257;394;gbtree;0.895;0.495;-0.2583333333333333
43;257;394;gbtree;0.895;0.495;-0.2583333333333333
44;257;394;gbtree;0.895;0.495;-0.2583333333333333
45;257;394;gbtree;0.895;0.495;-0.2583333333333333
46;257;394;gbtree;0.895;0.495;-0.2583333333333333
