;Units;Epochs;Batch Size;Activation;Fitness
0;175;32;183;softplus;-0.10833333333333335
1;39;294;76;softplus;-0.11666666666666665
2;39;294;76;softplus;-0.11666666666666665
3;39;294;76;softplus;-0.11666666666666665
4;39;294;76;softplus;-0.11666666666666665
5;82;58;309;softplus;-0.19166666666666668
6;82;58;309;softplus;-0.19166666666666668
7;82;58;309;softplus;-0.19166666666666668
8;82;58;309;softplus;-0.19166666666666668
9;82;58;309;softplus;-0.19166666666666668
10;82;58;309;softplus;-0.19166666666666668
11;82;58;309;softplus;-0.19166666666666668
12;82;58;309;softplus;-0.19166666666666668
13;82;58;309;softplus;-0.19166666666666668
14;82;58;309;softplus;-0.19166666666666668
15;82;58;309;softplus;-0.19166666666666668
16;82;58;309;softplus;-0.19166666666666668
17;82;58;309;softplus;-0.19166666666666668
18;82;58;309;softplus;-0.19166666666666668
19;82;58;309;softplus;-0.19166666666666668
20;82;58;309;softplus;-0.19166666666666668
21;82;58;309;softplus;-0.19166666666666668
22;82;58;309;softplus;-0.19166666666666668
23;82;58;309;softplus;-0.19166666666666668
24;82;58;309;softplus;-0.19166666666666668
25;82;58;309;softplus;-0.19166666666666668
26;82;58;309;softplus;-0.19166666666666668
27;82;58;309;softplus;-0.19166666666666668
28;82;58;309;softplus;-0.19166666666666668
29;82;58;309;softplus;-0.19166666666666668
30;82;58;309;softplus;-0.19166666666666668
31;82;58;309;softplus;-0.19166666666666668
32;82;58;309;softplus;-0.19166666666666668
33;82;58;309;softplus;-0.19166666666666668
34;82;58;309;softplus;-0.19166666666666668
35;82;58;309;softplus;-0.19166666666666668
36;82;58;309;softplus;-0.19166666666666668
37;82;58;309;softplus;-0.19166666666666668
38;82;58;309;softplus;-0.19166666666666668
39;82;58;309;softplus;-0.19166666666666668
40;82;58;309;softplus;-0.19166666666666668
41;82;58;309;softplus;-0.19166666666666668
42;82;58;309;softplus;-0.19166666666666668
43;82;58;309;softplus;-0.19166666666666668
44;82;58;309;softplus;-0.19166666666666668
45;82;58;309;softplus;-0.19166666666666668
46;82;58;309;softplus;-0.19166666666666668
47;82;58;309;softplus;-0.19166666666666668
48;82;58;309;softplus;-0.19166666666666668
49;82;58;309;softplus;-0.19166666666666668
50;82;58;309;softplus;-0.19166666666666668
51;82;58;309;softplus;-0.19166666666666668
52;82;58;309;softplus;-0.19166666666666668
53;82;58;309;softplus;-0.19166666666666668
54;82;58;309;softplus;-0.19166666666666668
55;82;58;309;softplus;-0.19166666666666668
56;82;58;309;softplus;-0.19166666666666668
57;82;58;309;softplus;-0.19166666666666668
58;82;58;309;softplus;-0.19166666666666668
59;82;58;309;softplus;-0.19166666666666668
60;82;58;309;softplus;-0.19166666666666668
61;82;58;309;softplus;-0.19166666666666668
62;82;58;309;softplus;-0.19166666666666668
63;82;58;309;softplus;-0.19166666666666668
64;82;58;309;softplus;-0.19166666666666668
65;82;58;309;softplus;-0.19166666666666668
66;82;58;309;softplus;-0.19166666666666668
67;82;58;309;softplus;-0.19166666666666668
68;82;58;309;softplus;-0.19166666666666668
69;82;58;309;softplus;-0.19166666666666668
70;82;58;309;softplus;-0.19166666666666668
71;82;58;309;softplus;-0.19166666666666668
72;82;58;309;softplus;-0.19166666666666668
73;82;58;309;softplus;-0.19166666666666668
74;82;58;309;softplus;-0.19166666666666668
75;82;58;309;softplus;-0.19166666666666668
76;82;58;309;softplus;-0.19166666666666668
77;82;58;309;softplus;-0.19166666666666668
78;82;58;309;softplus;-0.19166666666666668
79;82;58;309;softplus;-0.19166666666666668
80;82;58;309;softplus;-0.19166666666666668
81;82;58;309;softplus;-0.19166666666666668
82;82;58;309;softplus;-0.19166666666666668
83;82;58;309;softplus;-0.19166666666666668
84;82;58;309;softplus;-0.19166666666666668
85;82;58;309;softplus;-0.19166666666666668
86;82;58;309;softplus;-0.19166666666666668
87;82;58;309;softplus;-0.19166666666666668
88;82;58;309;softplus;-0.19166666666666668
89;82;58;309;softplus;-0.19166666666666668
90;82;58;309;softplus;-0.19166666666666668
91;82;58;309;softplus;-0.19166666666666668
