;Hidden Layers;Alpha;Activation;Fitness
0;300;0.43029143078880916;relu;-0.15833333333333333
1;300;0.43029143078880916;relu;-0.15833333333333333
2;300;0.43029143078880916;relu;-0.15833333333333333
3;300;0.43029143078880916;relu;-0.15833333333333333
4;300;0.43029143078880916;relu;-0.15833333333333333
5;300;0.43029143078880916;relu;-0.15833333333333333
6;300;0.43029143078880916;relu;-0.15833333333333333
7;300;0.43029143078880916;relu;-0.15833333333333333
8;189;0.37177744904651;identity;-0.25
9;189;0.37177744904651;identity;-0.25
10;189;0.37177744904651;identity;-0.25
11;189;0.37177744904651;identity;-0.25
12;189;0.37177744904651;identity;-0.25
13;189;0.37177744904651;identity;-0.25
14;189;0.37177744904651;identity;-0.25
