;N_estimators;Max_depth;Min_samples_split;Min_samples_leaf;Fitness
0;305.0;162.0;4.0;46.0;-0.08333333333333334
1;305.0;162.0;4.0;46.0;-0.08333333333333334
2;305.0;162.0;4.0;46.0;-0.08333333333333334
3;63.0;357.0;38.0;26.0;-0.09166666666666666
4;63.0;357.0;38.0;26.0;-0.09166666666666666
5;125.0;20.0;23.0;39.0;-0.1
6;125.0;20.0;23.0;39.0;-0.1
7;125.0;20.0;23.0;39.0;-0.1
8;125.0;20.0;23.0;39.0;-0.1
9;125.0;20.0;23.0;39.0;-0.1
10;125.0;20.0;23.0;39.0;-0.1
11;125.0;20.0;23.0;39.0;-0.1
12;125.0;20.0;23.0;39.0;-0.1
13;125.0;20.0;23.0;39.0;-0.1
14;125.0;20.0;23.0;39.0;-0.1
15;125.0;20.0;23.0;39.0;-0.1
16;125.0;20.0;23.0;39.0;-0.1
17;125.0;20.0;23.0;39.0;-0.1
18;125.0;20.0;23.0;39.0;-0.1
19;125.0;20.0;23.0;39.0;-0.1
20;125.0;20.0;23.0;39.0;-0.1
21;125.0;20.0;23.0;39.0;-0.1
22;125.0;20.0;23.0;39.0;-0.1
23;125.0;20.0;23.0;39.0;-0.1
24;125.0;20.0;23.0;39.0;-0.1
25;125.0;20.0;23.0;39.0;-0.1
26;125.0;20.0;23.0;39.0;-0.1
27;125.0;20.0;23.0;39.0;-0.1
28;125.0;20.0;23.0;39.0;-0.1
29;125.0;20.0;23.0;39.0;-0.1
30;125.0;20.0;23.0;39.0;-0.1
31;125.0;20.0;23.0;39.0;-0.1
32;125.0;20.0;23.0;39.0;-0.1
33;125.0;20.0;23.0;39.0;-0.1
34;241.0;180.0;8.0;5.0;-0.10833333333333332
35;241.0;180.0;8.0;5.0;-0.10833333333333332
36;221.0;208.0;2.0;7.0;-0.125
37;221.0;208.0;2.0;7.0;-0.125
38;221.0;208.0;2.0;7.0;-0.125
39;221.0;208.0;2.0;7.0;-0.125
40;221.0;208.0;2.0;7.0;-0.125
41;221.0;208.0;2.0;7.0;-0.125
42;221.0;208.0;2.0;7.0;-0.125
43;221.0;208.0;2.0;7.0;-0.125
44;221.0;208.0;2.0;7.0;-0.125
45;221.0;208.0;2.0;7.0;-0.125
46;221.0;208.0;2.0;7.0;-0.125
47;221.0;208.0;2.0;7.0;-0.125
48;221.0;208.0;2.0;7.0;-0.125
49;221.0;208.0;2.0;7.0;-0.125
50;221.0;208.0;2.0;7.0;-0.125
51;221.0;208.0;2.0;7.0;-0.125
52;221.0;208.0;2.0;7.0;-0.125
53;221.0;208.0;2.0;7.0;-0.125
54;221.0;208.0;2.0;7.0;-0.125
55;221.0;208.0;2.0;7.0;-0.125
56;221.0;208.0;2.0;7.0;-0.125
57;221.0;208.0;2.0;7.0;-0.125
58;221.0;208.0;2.0;7.0;-0.125
59;221.0;208.0;2.0;7.0;-0.125
60;221.0;208.0;2.0;7.0;-0.125
61;221.0;208.0;2.0;7.0;-0.125
62;221.0;208.0;2.0;7.0;-0.125
63;221.0;208.0;2.0;7.0;-0.125
64;221.0;208.0;2.0;7.0;-0.125
65;221.0;208.0;2.0;7.0;-0.125
66;221.0;208.0;2.0;7.0;-0.125
67;221.0;208.0;2.0;7.0;-0.125
68;221.0;208.0;2.0;7.0;-0.125
69;221.0;208.0;2.0;7.0;-0.125
70;221.0;208.0;2.0;7.0;-0.125
71;221.0;208.0;2.0;7.0;-0.125
72;221.0;208.0;2.0;7.0;-0.125
73;42.0;267.0;9.0;4.0;-0.13333333333333333
74;42.0;267.0;9.0;4.0;-0.13333333333333333
75;42.0;267.0;9.0;4.0;-0.13333333333333333
76;40.0;260.0;7.0;2.0;-0.15
77;40.0;260.0;7.0;2.0;-0.15
78;40.0;260.0;7.0;2.0;-0.15
79;40.0;260.0;7.0;2.0;-0.15
80;40.0;260.0;7.0;2.0;-0.15
81;40.0;260.0;7.0;2.0;-0.15
82;40.0;260.0;7.0;2.0;-0.15
83;40.0;260.0;7.0;2.0;-0.15
84;40.0;260.0;7.0;2.0;-0.15
85;40.0;260.0;7.0;2.0;-0.15
86;40.0;260.0;7.0;2.0;-0.15
87;40.0;260.0;7.0;2.0;-0.15
88;40.0;260.0;7.0;2.0;-0.15
89;40.0;260.0;7.0;2.0;-0.15
90;40.0;260.0;7.0;2.0;-0.15
91;40.0;260.0;7.0;2.0;-0.15
92;40.0;260.0;7.0;2.0;-0.15
93;40.0;260.0;7.0;2.0;-0.15
94;40.0;260.0;7.0;2.0;-0.15
95;40.0;260.0;7.0;2.0;-0.15
96;40.0;260.0;7.0;2.0;-0.15
97;40.0;260.0;7.0;2.0;-0.15
98;40.0;260.0;7.0;2.0;-0.15
99;40.0;260.0;7.0;2.0;-0.15
100;40.0;260.0;7.0;2.0;-0.15
101;40.0;260.0;7.0;2.0;-0.15
102;40.0;260.0;7.0;2.0;-0.15
103;40.0;260.0;7.0;2.0;-0.15
104;40.0;260.0;7.0;2.0;-0.15
105;40.0;260.0;7.0;2.0;-0.15
106;40.0;260.0;7.0;2.0;-0.15
107;40.0;260.0;7.0;2.0;-0.15
108;40.0;260.0;7.0;2.0;-0.15
109;40.0;260.0;7.0;2.0;-0.15
110;40.0;260.0;7.0;2.0;-0.15
111;40.0;260.0;7.0;2.0;-0.15
112;40.0;260.0;7.0;2.0;-0.15
113;40.0;260.0;7.0;2.0;-0.15
114;40.0;260.0;7.0;2.0;-0.15
115;40.0;260.0;7.0;2.0;-0.15
116;40.0;260.0;7.0;2.0;-0.15
117;40.0;260.0;7.0;2.0;-0.15
118;40.0;260.0;7.0;2.0;-0.15
119;40.0;260.0;7.0;2.0;-0.15
120;40.0;260.0;7.0;2.0;-0.15
121;40.0;260.0;7.0;2.0;-0.15
122;40.0;260.0;7.0;2.0;-0.15
123;40.0;260.0;7.0;2.0;-0.15
124;40.0;260.0;7.0;2.0;-0.15
125;40.0;260.0;7.0;2.0;-0.15
126;40.0;260.0;7.0;2.0;-0.15
127;40.0;260.0;7.0;2.0;-0.15
128;40.0;260.0;7.0;2.0;-0.15
129;40.0;260.0;7.0;2.0;-0.15
130;40.0;260.0;7.0;2.0;-0.15
131;40.0;260.0;7.0;2.0;-0.15
132;40.0;260.0;7.0;2.0;-0.15
133;40.0;260.0;7.0;2.0;-0.15
134;40.0;260.0;7.0;2.0;-0.15
135;40.0;260.0;7.0;2.0;-0.15
136;40.0;260.0;7.0;2.0;-0.15
137;40.0;260.0;7.0;2.0;-0.15
138;40.0;260.0;7.0;2.0;-0.15
139;40.0;260.0;7.0;2.0;-0.15
140;40.0;260.0;7.0;2.0;-0.15
141;40.0;260.0;7.0;2.0;-0.15
142;40.0;260.0;7.0;2.0;-0.15
143;40.0;260.0;7.0;2.0;-0.15
144;40.0;260.0;7.0;2.0;-0.15
145;40.0;260.0;7.0;2.0;-0.15
146;40.0;260.0;7.0;2.0;-0.15
147;40.0;260.0;7.0;2.0;-0.15
148;40.0;260.0;7.0;2.0;-0.15
149;40.0;260.0;7.0;2.0;-0.15
150;40.0;260.0;7.0;2.0;-0.15
151;40.0;260.0;7.0;2.0;-0.15
152;40.0;260.0;7.0;2.0;-0.15
153;40.0;260.0;7.0;2.0;-0.15
154;40.0;260.0;7.0;2.0;-0.15
155;40.0;260.0;7.0;2.0;-0.15
156;40.0;260.0;7.0;2.0;-0.15
157;40.0;260.0;7.0;2.0;-0.15
158;40.0;260.0;7.0;2.0;-0.15
159;40.0;260.0;7.0;2.0;-0.15
160;40.0;260.0;7.0;2.0;-0.15
161;40.0;260.0;7.0;2.0;-0.15
162;40.0;260.0;7.0;2.0;-0.15
163;40.0;260.0;7.0;2.0;-0.15
164;40.0;260.0;7.0;2.0;-0.15
165;40.0;260.0;7.0;2.0;-0.15
166;40.0;260.0;7.0;2.0;-0.15
167;40.0;260.0;7.0;2.0;-0.15
168;40.0;260.0;7.0;2.0;-0.15
169;40.0;260.0;7.0;2.0;-0.15
170;40.0;260.0;7.0;2.0;-0.15
171;40.0;260.0;7.0;2.0;-0.15
172;40.0;260.0;7.0;2.0;-0.15
173;40.0;260.0;7.0;2.0;-0.15
174;40.0;260.0;7.0;2.0;-0.15
175;40.0;260.0;7.0;2.0;-0.15
176;40.0;260.0;7.0;2.0;-0.15
177;40.0;260.0;7.0;2.0;-0.15
178;40.0;260.0;7.0;2.0;-0.15
179;40.0;260.0;7.0;2.0;-0.15
180;40.0;260.0;7.0;2.0;-0.15
181;40.0;260.0;7.0;2.0;-0.15
182;40.0;260.0;7.0;2.0;-0.15
183;40.0;260.0;7.0;2.0;-0.15
184;40.0;260.0;7.0;2.0;-0.15
185;40.0;260.0;7.0;2.0;-0.15
186;40.0;260.0;7.0;2.0;-0.15
187;40.0;260.0;7.0;2.0;-0.15
188;40.0;260.0;7.0;2.0;-0.15
189;40.0;260.0;7.0;2.0;-0.15
190;40.0;260.0;7.0;2.0;-0.15
191;40.0;260.0;7.0;2.0;-0.15
192;40.0;260.0;7.0;2.0;-0.15
193;40.0;260.0;7.0;2.0;-0.15
194;40.0;260.0;7.0;2.0;-0.15
195;40.0;260.0;7.0;2.0;-0.15
196;40.0;260.0;7.0;2.0;-0.15
197;40.0;260.0;7.0;2.0;-0.15
198;40.0;260.0;7.0;2.0;-0.15
199;40.0;260.0;7.0;2.0;-0.15
200;40.0;260.0;7.0;2.0;-0.15
201;40.0;260.0;7.0;2.0;-0.15
202;40.0;260.0;7.0;2.0;-0.15
203;40.0;260.0;7.0;2.0;-0.15
204;40.0;260.0;7.0;2.0;-0.15
205;40.0;260.0;7.0;2.0;-0.15
206;40.0;260.0;7.0;2.0;-0.15
207;40.0;260.0;7.0;2.0;-0.15
208;40.0;260.0;7.0;2.0;-0.15
209;40.0;260.0;7.0;2.0;-0.15
210;40.0;260.0;7.0;2.0;-0.15
211;40.0;260.0;7.0;2.0;-0.15
212;40.0;260.0;7.0;2.0;-0.15
213;40.0;260.0;7.0;2.0;-0.15
214;40.0;260.0;7.0;2.0;-0.15
215;40.0;260.0;7.0;2.0;-0.15
216;40.0;260.0;7.0;2.0;-0.15
217;40.0;260.0;7.0;2.0;-0.15
218;40.0;260.0;7.0;2.0;-0.15
219;40.0;260.0;7.0;2.0;-0.15
220;40.0;260.0;7.0;2.0;-0.15
221;40.0;260.0;7.0;2.0;-0.15
222;40.0;260.0;7.0;2.0;-0.15
223;40.0;260.0;7.0;2.0;-0.15
224;40.0;260.0;7.0;2.0;-0.15
225;40.0;260.0;7.0;2.0;-0.15
