;MAPE;RRMSE
ESN;0.2724328879764476;0.3266825114161114
MLP;0.27360814573235265;0.2785156162055502
RF;0.27509023654530396;0.29894805662124396
XGBoost;0.2922904631521332;0.33485840534811767
WSB;0.2573834974394174;0.28240838291130743
