DATA;ESN;MLP;RF;XGBoost;WSB-LOCAL
2024-08-31;7429.88948628431;4974.566033406685;5652.62152072844;5939.8105;5868.013274535679
2024-09-30;4249.171012966061;5358.60021253067;5449.045056081975;5203.45;5253.543561748358
2024-10-31;6284.050607102142;6475.5345818873375;5508.023581723002;4978.1104;5328.530844770948
