DATA;ESN;MLP;RF;XGBoost;WSB-LOCAL
2024-08-31;3772.7511857816926;3160.1179969790282;3533.479104170683;3897.0178;3807.042038202084
2024-09-30;2503.3810012301865;3007.0221832501775;2929.714393939393;3054.016;3032.818214999169
2024-10-31;2800.289601005519;2944.2773049675793;3109.770368335368;2707.7996;2766.327827991479
