;MAPE;RRMSE
ESN;0.20144100970914672;0.2222861316027427
MLP;0.247414057598732;0.28549890012471785
RF;0.11298502668312572;0.11838675404844953
XGBoost;0.20325684273013822;0.211319758759072
WSB;0.16134970831786674;0.20512120227070443
