DATA;ESN;MLP;RF;XGBoost;WSB-LOCAL
2024-08-31;18571.039390585716;16755.858394382212;18498.54357802185;20036.566;18740.534540249766
2024-09-30;14188.69117701838;15546.050935348625;18659.372172793093;14994.182;15470.44489666626
2024-10-31;14604.946696995266;16586.53330049096;17778.920236766156;16021.187;16509.080833500753
