DATA;ESN;MLP;RF;XGBoost;WSB-LOCAL
2024-08-31;11044.5757848702;9425.978610350343;9571.426467051466;10787.433;9498.702538700903
2024-09-30;10737.686387898731;13784.161407382517;9419.110803270802;10585.052;10737.686387898731
2024-10-31;12005.047355603961;15555.26277126636;13020.631143388773;10043.568;13020.631143388773
