DATA;ESN;MLP;RF;XGBoost;WSB-LOCAL
2024-08-31;9751.972892503736;4765.953187634224;5836.751109288316;6467.404;5308.348458001495
2024-09-30;6649.568326138607;5919.473040439785;5795.751988409195;6511.071;5861.533264490245
2024-10-31;4776.933356382299;6147.956506392303;5328.575274725275;6190.6694;5333.747841951569
