;MAPE;RRMSE
ESN;0.29770802803981333;0.3471354506276736
MLP;0.20632871431862854;0.20978795654699756
RF;0.19412623841294271;0.21822768979208063
XGBoost;0.0902297820230853;0.12170630592206269
WSB;0.1330472199338536;0.1568202631591236
