;MAPE;RRMSE
ESN;0.4799803450641684;0.47611149900551086
MLP;0.33526712360215366;0.3326568397680718
RF;0.24176869909517337;0.26031129313485024
XGBoost;0.25925963353270604;0.3248681972200153
WSB-LOCAL;0.28799126300778666;0.29439286766879946
WSB-GLOBAL;0.28799126300778666;0.29439286766879946
