DATA;ESN;MLP;RF;XGBoost;WSB-LOCAL
2024-08-31;20091.521918063292;12289.06208632594;17736.1796609674;17369.432;17460.202595922176
2024-09-30;10451.469202083812;16266.366852006326;15894.589122388334;14512.58;14900.635211018627
2024-10-31;11214.510844252069;17260.666216603026;15267.849811699023;14465.369;14663.983642837695
