DATA;ESN;MLP;RF;XGBoost;WSB-LOCAL
2024-08-31;20761.666148982073;14036.505257806493;18189.76603877604;18195.94;18195.919327909112
2024-09-30;21967.34195014354;22691.29433366582;22550.994856201298;23437.742;23435.290866765336
2024-10-31;22665.914125213214;23002.2229717424;23066.185500333;19750.094;19759.946655273936
