DATA;ESN;MLP;RF;XGBoost;WSB-LOCAL
2024-08-31;2009.4910372959057;2857.6442416808763;3151.338644868204;2989.4346;2992.965352286382
2024-09-30;4364.075047469694;5051.850434536087;5235.984901209901;4733.1177;4829.450617044478
2024-10-31;4823.353505783286;5612.18530981382;5288.1210483960485;4557.8833;4729.124222102546
